signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S1076,WIPRO,2022-09-28 10:35:00+05:30,0.0905,0.1234,1,1.0,0.1213,25.0,3.5455,0,0.3845,,0,0,0,0,1,0,1,2022-09-28 10:35:00+05:30,2022-09-28 10:40:00+05:30,2022-09-28 15:00:00+05:30,190.75,189.61607142857144,192.7910714285714,-0.6,EOD-
S1077,WIPRO,2022-09-28 11:00:00+05:30,0.0669,0.0512,3,1.0,0.8464,56.25,0.0526,0,4.4114,,0,0,0,0,1,0,1,2022-09-28 11:00:00+05:30,2022-09-28 11:05:00+05:30,2022-09-28 15:00:00+05:30,190.65,189.66785714285714,192.41785714285714,-0.5,EOD-
S1078,WIPRO,2022-09-28 11:10:00+05:30,0.0747,0.0564,0,,0.434,25.0,-0.0323,0,0.4347,0.0,4,0,0,1,0,4,5,2022-09-28 11:30:00+05:30,2022-09-28 11:35:00+05:30,2022-09-28 15:00:00+05:30,190.75,189.85714285714286,192.35714285714286,-0.6,EOD-
S1079,WIPRO,2022-09-28 11:40:00+05:30,0.0367,0.017,0,,0.7247,0.0,-0.0909,0,2.1373,1.0,1,1,0,0,0,1,2,2022-09-28 11:45:00+05:30,2022-09-28 11:50:00+05:30,2022-09-28 14:25:00+05:30,190.9,190.14107142857145,192.26607142857142,-0.7589,L
S1080,WIPRO,2022-09-28 12:15:00+05:30,0.021,0.017,5,4.0,0.4321,66.67,-0.6,0,0.5838,0.0,3,0,0,0,0,3,4,2022-09-28 12:30:00+05:30,2022-09-28 12:35:00+05:30,2022-09-28 12:55:00+05:30,191.05,190.32678571428573,192.35178571428574,-0.7232,L
S1081,WIPRO,2022-09-28 12:45:00+05:30,-0.0039,0.0039,0,,0.4148,33.33,-1.0,0,0.7074,1.0,9,0,1,0,0,9,10,2022-09-28 13:30:00+05:30,2022-09-28 13:35:00+05:30,2022-09-28 14:25:00+05:30,190.85,190.1267857142857,192.15178571428575,-0.7232,L
S1082,WIPRO,2022-09-28 13:40:00+05:30,-0.0393,-0.0183,0,,1.1667,50.0,-0.68,0,1.3114,1.0,5,0,0,0,0,5,6,2022-09-28 14:05:00+05:30,2022-09-28 14:10:00+05:30,2022-09-28 14:55:00+05:30,190.7,190.03035714285713,191.90535714285713,-0.6696,L
S1083,WIPRO,2022-09-29 10:15:00+05:30,0.08,0.0695,12,12.0,0.1964,66.67,0.0256,0,0.5471,,0,0,0,1,1,0,1,2022-09-29 10:15:00+05:30,2022-09-29 10:20:00+05:30,2022-09-29 11:45:00+05:30,190.7,189.45892857142854,192.93392857142857,-1.2411,L
S1084,WIPRO,2022-09-29 11:40:00+05:30,-0.1604,-0.1405,0,,1.8439,66.67,-1.0,0,0.8441,1.0,9,0,1,1,0,9,10,2022-09-29 12:25:00+05:30,2022-09-29 12:30:00+05:30,2022-09-29 12:40:00+05:30,189.85,189.11785714285713,191.16785714285714,-0.7321,L
S1085,WIPRO,2022-09-30 09:45:00+05:30,-0.2245,,0,,1.9365,0.0,-0.9633,0,0.546,0.0,9,0,0,1,0,9,10,2022-09-30 10:30:00+05:30,2022-09-30 10:35:00+05:30,2022-09-30 14:20:00+05:30,186.4,184.64107142857142,189.56607142857146,3.1661,W
