signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S1182,VEDL,2024-10-23 11:35:00+05:30,0.5131,0.5597,1,1.0,0.4921,84.38,-0.8065,0,0.7072,1.0,3,0,0,1,0,3,4,2024-10-23 11:50:00+05:30,2024-10-23 11:55:00+05:30,2024-10-23 14:10:00+05:30,452.55,448.6125,459.6375,-3.9375,L
S1183,VEDL,2024-10-23 13:15:00+05:30,-0.1259,-0.1319,0,,1.5812,18.18,-0.8264,0,0.7095,0.0,3,0,1,1,0,3,4,2024-10-23 13:30:00+05:30,2024-10-23 13:35:00+05:30,2024-10-23 14:10:00+05:30,450.8,448.5232142857143,454.8982142857143,-2.2768,L
S1184,VEDL,2024-10-23 13:40:00+05:30,-0.0771,-0.1287,0,,0.578,75.86,-0.4093,0,0.6666,,0,0,1,1,1,0,1,2024-10-23 13:40:00+05:30,2024-10-23 13:45:00+05:30,2024-10-23 13:45:00+05:30,451.35,448.7875,455.9625,-2.5625,L
S1185,VEDL,2024-10-24 09:40:00+05:30,-0.3316,,0,,2.366,5.26,-0.8065,0,1.0458,0.0,3,0,1,0,0,3,4,2024-10-24 09:55:00+05:30,2024-10-24 10:00:00+05:30,2024-10-24 15:00:00+05:30,446.85,441.11785714285713,457.1678571428572,6.2,EOD+
S1186,VEDL,2024-10-24 11:30:00+05:30,0.4258,0.3845,18,10.0,0.6549,25.0,0.3043,0,0.46,,0,0,0,0,1,0,1,2024-10-24 11:30:00+05:30,2024-10-24 11:35:00+05:30,2024-10-24 12:40:00+05:30,450.3,447.66607142857146,455.0410714285714,4.7411,W
S1187,VEDL,2024-10-24 11:40:00+05:30,0.3255,0.4255,0,,0.2681,72.73,-0.8148,0,0.1653,,0,1,0,1,1,0,1,2024-10-24 11:40:00+05:30,2024-10-24 11:45:00+05:30,2024-10-24 12:40:00+05:30,450.3,447.7821428571429,454.83214285714286,4.5321,W
S1188,VEDL,2024-10-24 11:50:00+05:30,0.2187,0.3823,0,,0.0207,0.0,-1.0,0,0.4871,0.0,1,0,0,1,0,1,2,2024-10-24 11:55:00+05:30,2024-10-24 12:00:00+05:30,2024-10-24 12:15:00+05:30,450.55,448.43392857142857,454.3589285714286,-2.1161,L
S1189,VEDL,2024-10-24 12:20:00+05:30,-0.0928,0.0644,0,,1.9459,60.87,-0.8389,0,2.2394,1.0,3,1,0,1,0,3,4,2024-10-24 12:35:00+05:30,2024-10-24 12:40:00+05:30,2024-10-24 15:00:00+05:30,451.9,449.5071428571428,456.20714285714286,1.15,EOD+
S1190,VEDL,2024-10-24 13:45:00+05:30,0.1586,0.1743,13,13.0,0.3536,37.5,1.027,0,0.6704,,0,0,0,1,1,0,1,2024-10-24 13:45:00+05:30,2024-10-24 13:50:00+05:30,2024-10-24 14:20:00+05:30,453.15,450.53392857142853,457.8589285714285,-2.6161,L
S1191,VEDL,2024-10-25 09:15:00+05:30,,,0,,1.1439,56.18,0.0821,0,4.9677,,0,0,0,0,1,0,1,2024-10-25 09:15:00+05:30,2024-10-25 09:20:00+05:30,2024-10-25 09:25:00+05:30,452.15,449.22142857142853,457.4214285714286,-2.9286,L
S1192,VEDL,2024-10-25 10:55:00+05:30,-0.9162,-0.8432,0,,2.3622,70.0,-0.8668,0,0.346,0.0,3,1,1,1,0,3,4,2024-10-25 11:10:00+05:30,2024-10-25 11:15:00+05:30,2024-10-25 15:00:00+05:30,439.7,432.54821428571427,452.5732142857143,-1.45,EOD-
S1193,VEDL,2024-10-25 11:35:00+05:30,0.0108,-0.3657,4,3.0,0.0156,3.77,65.6667,0,0.544,,0,0,0,1,1,0,1,2024-10-25 11:35:00+05:30,2024-10-25 11:40:00+05:30,2024-10-25 14:25:00+05:30,440.75,434.73214285714283,451.58214285714286,-6.0179,L
S1194,VEDL,2024-10-25 12:15:00+05:30,-0.0131,0.0382,0,,0.9205,51.52,-0.7214,0,0.4866,1.0,3,0,1,0,0,3,4,2024-10-25 12:30:00+05:30,2024-10-25 12:35:00+05:30,2024-10-25 14:25:00+05:30,439.8,434.925,448.57500000000005,-4.875,L
S1195,VEDL,2024-10-25 12:50:00+05:30,0.0484,0.1315,0,,1.0814,52.0,-0.8151,0,0.5544,0.0,3,0,0,0,0,3,4,2024-10-25 13:05:00+05:30,2024-10-25 13:10:00+05:30,2024-10-25 14:25:00+05:30,439.15,434.775,447.02500000000003,-4.375,L
S1196,VEDL,2024-10-25 13:15:00+05:30,-0.1482,-0.0917,0,,0.06,50.0,-1.0,0,1.2309,1.0,1,0,0,1,0,1,2,2024-10-25 13:20:00+05:30,2024-10-25 13:25:00+05:30,2024-10-25 14:30:00+05:30,438.35,434.49285714285713,445.2928571428572,-3.8571,L
S1197,VEDL,2024-10-25 13:30:00+05:30,-0.077,-0.1482,0,,0.1205,32.26,0.0959,0,2.3659,,0,0,1,0,1,0,1,2024-10-25 13:30:00+05:30,2024-10-25 13:35:00+05:30,2024-10-25 14:20:00+05:30,439.05,435.26428571428573,445.86428571428576,-3.7857,L
S1198,VEDL,2024-10-25 13:40:00+05:30,0.0006,-0.1118,0,,1.3094,34.92,-0.0453,0,1.7923,,0,0,0,0,1,0,1,2024-10-25 13:40:00+05:30,2024-10-25 13:45:00+05:30,2024-10-25 14:20:00+05:30,439.5,435.5,446.7,-4.0,L
S1199,VEDL,2024-10-28 11:50:00+05:30,0.3048,0.4083,31,13.0,0.1708,20.0,2.0556,0,0.3278,,0,0,0,0,1,0,1,2024-10-28 11:50:00+05:30,2024-10-28 11:55:00+05:30,2024-10-28 15:00:00+05:30,453.15,450.5160714285714,457.8910714285714,-0.7,EOD-
S1200,VEDL,2024-10-28 12:00:00+05:30,0.2753,0.3221,0,,0.8591,25.0,-0.4872,0,0.6223,1.0,2,0,0,0,0,2,3,2024-10-28 12:10:00+05:30,2024-10-28 12:15:00+05:30,2024-10-28 12:50:00+05:30,453.95,451.39642857142854,458.5464285714286,-2.5536,L
S1201,VEDL,2024-10-28 12:20:00+05:30,0.0844,0.241,0,,0.1644,15.0,0.9355,0,0.8373,,0,1,0,1,1,0,1,2024-10-28 12:20:00+05:30,2024-10-28 12:25:00+05:30,2024-10-28 12:50:00+05:30,453.65,451.29285714285714,457.8928571428571,-2.3571,L
S1202,VEDL,2024-10-28 12:50:00+05:30,-0.0497,-0.0254,0,,2.0228,30.77,-0.6316,0,0.7114,0.0,3,1,0,0,0,3,4,2024-10-28 13:05:00+05:30,2024-10-28 13:10:00+05:30,2024-10-28 15:00:00+05:30,453.1,450.75178571428575,457.32678571428573,-0.65,EOD-
S1203,VEDL,2024-10-28 13:15:00+05:30,-0.005,-0.0436,0,,0.0789,14.29,2.2258,0,1.1573,,0,1,1,0,1,0,1,2024-10-28 13:15:00+05:30,2024-10-28 13:20:00+05:30,2024-10-28 15:00:00+05:30,453.3,450.8446428571429,457.71964285714284,-0.85,EOD-
S1204,VEDL,2024-10-28 13:25:00+05:30,0.0044,-0.0149,1,1.0,0.1411,56.25,1.4,0,0.7112,,0,1,0,1,1,0,1,2024-10-28 13:25:00+05:30,2024-10-28 13:30:00+05:30,2024-10-28 15:00:00+05:30,453.25,451.0357142857143,457.23571428571427,-0.8,EOD-
S1205,VEDL,2024-10-28 13:40:00+05:30,0.0309,0.0044,1,1.0,0.0716,38.46,1.963,0,0.591,,0,1,1,0,1,0,1,2024-10-28 13:40:00+05:30,2024-10-28 13:45:00+05:30,2024-10-28 15:00:00+05:30,453.5,451.14285714285717,457.7428571428571,-1.05,EOD-
S1206,VEDL,2024-10-28 14:15:00+05:30,-0.0177,0.011,0,,0.6597,11.11,-0.8253,0,1.1123,1.0,3,0,0,0,0,3,4,2024-10-28 14:30:00+05:30,2024-10-28 14:35:00+05:30,2024-10-28 15:00:00+05:30,453.8,451.6303571428572,457.70535714285717,-2.1696,L
S1207,VEDL,2024-10-29 09:15:00+05:30,,,0,,1.4444,17.14,0.2006,0,2.4646,,0,0,0,0,1,0,1,2024-10-29 09:15:00+05:30,2024-10-29 09:20:00+05:30,2024-10-29 09:20:00+05:30,453.9,450.94464285714287,459.21964285714284,-2.9554,L
S1208,VEDL,2024-10-29 11:20:00+05:30,-0.3501,-0.4563,0,,1.5119,48.15,-1.0,0,0.9154,1.0,3,1,0,1,0,3,4,2024-10-29 11:35:00+05:30,2024-10-29 11:40:00+05:30,2024-10-29 14:20:00+05:30,446.05,442.7553571428571,451.98035714285714,5.9304,W
S1209,VEDL,2024-10-29 12:55:00+05:30,0.1753,0.1878,15,7.0,0.3219,10.53,1.5688,0,0.4989,,0,1,0,1,1,0,1,2024-10-29 12:55:00+05:30,2024-10-29 13:00:00+05:30,2024-10-29 14:10:00+05:30,446.85,444.7339285714286,450.6589285714286,3.8089,W
S1210,VEDL,2024-10-29 13:40:00+05:30,0.0453,0.1224,0,,0.8806,60.0,-0.7436,0,0.5981,1.0,3,1,1,1,0,3,4,2024-10-29 13:55:00+05:30,2024-10-29 14:00:00+05:30,2024-10-29 14:20:00+05:30,447.3,445.0857142857143,451.28571428571433,3.9857,W
S1211,VEDL,2024-10-30 09:15:00+05:30,,,0,,0.6566,7.94,0.5945,0,2.5458,,0,1,0,0,1,0,1,2024-10-30 09:15:00+05:30,2024-10-30 09:20:00+05:30,2024-10-30 15:00:00+05:30,454.25,450.07142857142856,461.77142857142854,-2.6,EOD-
S1212,VEDL,2024-10-30 09:30:00+05:30,,,2,2.0,0.6058,18.0,0.8135,0,0.8445,,0,1,0,0,1,0,1,2024-10-30 09:30:00+05:30,2024-10-30 09:35:00+05:30,2024-10-30 13:40:00+05:30,455.25,451.26785714285717,462.41785714285714,-3.9821,L
S1213,VEDL,2024-10-30 09:45:00+05:30,0.2817,,1,1.0,0.5172,86.89,-0.5778,0,0.5063,0.0,1,0,1,0,0,1,2,2024-10-30 09:50:00+05:30,2024-10-30 09:55:00+05:30,2024-10-30 14:15:00+05:30,455.4,450.8196428571428,463.64464285714286,-4.5804,L
S1214,VEDL,2024-10-30 10:00:00+05:30,0.1592,0.2817,0,,0.6413,11.76,-0.7021,0,0.3506,0.0,2,1,0,1,0,2,3,2024-10-30 10:10:00+05:30,2024-10-30 10:15:00+05:30,2024-10-30 13:40:00+05:30,455.75,451.1696428571429,463.9946428571428,-4.5804,L
S1215,VEDL,2024-10-30 10:30:00+05:30,0.045,0.039,3,3.0,0.0383,82.76,0.7391,0,0.4352,,0,1,0,0,1,0,1,2024-10-30 10:30:00+05:30,2024-10-30 10:35:00+05:30,2024-10-30 13:40:00+05:30,455.7,451.95,462.45,-3.75,L
