Price,Close,High,Low,Open,Volume,MA50,MA100,MA200
Ticker,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,,,
Date,,,,,,,,
2024-03-27,38.5,38.95000076293945,37.099998474121094,37.400001525878906,92336818,42.98299980163574,,
2024-03-28,40.400001525878906,40.400001525878906,38.599998474121094,39.0,44688873,42.89299980163574,,
2024-04-01,41.349998474121094,41.75,38.400001525878906,39.95000076293945,32553386,42.84299980163574,,
2024-04-02,42.5,43.0,40.400001525878906,41.79999923706055,31126883,42.85199981689453,,
2024-04-03,43.5,43.54999923706055,41.599998474121094,42.5,28078702,42.90399978637695,,
2024-04-04,42.95000076293945,44.599998474121094,42.70000076293945,44.5,30712841,42.90499977111816,,
2024-04-05,42.650001525878906,43.0,42.0,43.0,15830518,42.92099983215332,,
2024-04-08,41.5,43.150001525878906,41.400001525878906,43.150001525878906,20072402,42.92799980163574,,
2024-04-09,40.900001525878906,42.5,40.79999923706055,41.5,20548936,42.921999816894534,,
2024-04-10,42.150001525878906,42.650001525878906,41.099998474121094,41.150001525878906,28693252,42.9139998626709,,
2024-04-12,42.150001525878906,42.75,41.79999923706055,42.150001525878906,37205677,42.891999893188476,,
2024-04-15,40.75,41.20000076293945,40.04999923706055,40.04999923706055,37643079,42.83099990844727,,
2024-04-16,40.5,41.25,39.54999923706055,39.849998474121094,20994202,42.721999893188475,,
2024-04-18,41.150001525878906,41.70000076293945,40.70000076293945,41.0,23917024,42.58099990844727,,
2024-04-19,39.349998474121094,40.70000076293945,39.099998474121094,40.45000076293945,54049625,42.395999908447266,,
2024-04-22,40.849998474121094,41.29999923706055,38.599998474121094,38.849998474121094,62114928,42.247999877929686,,
2024-04-23,41.849998474121094,42.099998474121094,40.54999923706055,41.0,69215858,42.12499984741211,,
2024-04-24,41.79999923706055,42.5,41.45000076293945,41.900001525878906,34252835,41.97599983215332,,
2024-04-25,42.150001525878906,42.29999923706055,41.25,42.20000076293945,22866483,41.831999893188474,,
2024-04-26,41.650001525878906,42.150001525878906,41.25,42.04999923706055,18201395,41.717999954223636,,
2024-04-29,41.599998474121094,42.0,41.400001525878906,41.849998474121094,17815539,41.649999923706055,,
2024-04-30,41.599998474121094,42.099998474121094,41.0,41.95000076293945,30499261,41.6039998626709,,
2024-05-02,41.70000076293945,42.04999923706055,41.04999923706055,41.599998474121094,31530269,41.516999893188476,,
2024-05-03,41.349998474121094,42.29999923706055,41.04999923706055,42.0,23725164,41.40299987792969,,
2024-05-06,40.79999923706055,42.0,40.400001525878906,42.0,17232143,41.28199989318848,,
2024-05-07,39.75,40.79999923706055,39.0,40.75,27831110,41.1539998626709,,
2024-05-08,39.95000076293945,40.20000076293945,39.04999923706055,39.75,24940794,41.03699989318848,,
2024-05-09,39.599998474121094,40.400001525878906,39.45000076293945,40.0,21071854,40.9339998626709,,
2024-05-10,39.900001525878906,40.099998474121094,39.0,39.849998474121094,14667345,40.83599990844726,,
2024-05-13,39.0,39.900001525878906,37.900001525878906,39.900001525878906,23030136,40.717999877929685,,
2024-05-14,40.20000076293945,40.75,39.04999923706055,39.04999923706055,15680138,40.64699989318848,,
2024-05-15,42.20000076293945,42.20000076293945,40.04999923706055,40.400001525878906,42747507,40.59999992370606,,
2024-05-16,42.79999923706055,43.0,41.75,42.5,36344580,40.59199989318848,,
2024-05-17,42.599998474121094,42.95000076293945,42.099998474121094,42.79999923706055,24116415,40.5389998626709,,
2024-05-21,44.04999923706055,44.20000076293945,41.900001525878906,42.5,45615167,40.533999862670896,,
2024-05-22,46.0,46.25,42.95000076293945,44.5,80221850,40.59799987792969,,
2024-05-23,48.29999923706055,48.29999923706055,45.70000076293945,46.400001525878906,90528423,40.74999984741211,,
2024-05-24,45.95000076293945,49.0,45.900001525878906,49.0,53070069,40.89499984741211,,
2024-05-27,45.20000076293945,46.70000076293945,45.0,45.25,38521150,40.986999893188475,,
2024-05-28,43.95000076293945,45.849998474121094,43.400001525878906,45.5,26264263,41.07899993896484,,
2024-05-29,46.099998474121094,46.099998474121094,43.54999923706055,43.900001525878906,30979346,41.21499992370605,,
2024-05-30,45.400001525878906,46.900001525878906,44.5,46.29999923706055,31288700,41.37599998474121,42.4439998626709,
2024-05-31,47.650001525878906,47.650001525878906,44.29999923706055,45.70000076293945,115665511,41.54800003051758,42.53549987792969,
2024-06-03,50.0,50.0,50.0,50.0,62876628,41.76,42.65299987792969,
2024-06-04,47.5,52.099998474121094,47.5,52.099998474121094,123854100,41.93900001525879,42.749999885559085,
2024-06-05,48.45000076293945,49.79999923706055,45.150001525878906,45.150001525878906,81272335,42.165,42.84749988555908,
2024-06-06,49.79999923706055,50.5,48.5,49.45000076293945,49163158,42.435,42.939499893188476,
2024-06-07,49.900001525878906,50.45000076293945,49.0,50.0,30336425,42.687000045776365,43.01249992370605,
2024-06-10,47.400001525878906,48.630001068115234,47.400001525878906,47.400001525878906,90220734,42.888000106811525,43.05099994659424,
2024-06-11,48.2599983215332,49.290000915527344,47.02000045776367,47.400001525878906,47583387,43.111200103759764,43.09809993743897,
2024-06-12,50.279998779296875,50.5,48.400001525878906,48.5099983215332,87422931,43.346800079345705,43.16489994049072,
2024-06-13,49.869998931884766,50.5,49.290000915527344,50.5,48465602,43.53620002746582,43.21459991455078,
2024-06-14,49.47999954223633,51.189998626708984,49.099998474121094,50.0,85029862,43.698800048828126,43.27089992523193,
2024-06-18,49.959999084472656,50.290000915527344,48.849998474121094,49.599998474121094,49874657,43.848000030517575,43.34999992370606,
2024-06-19,48.900001525878906,50.279998779296875,48.75,50.189998626708984,26139387,43.956000061035155,43.429999923706056,
2024-06-20,50.529998779296875,51.34000015258789,49.54999923706055,51.34000015258789,99070183,44.1076000213623,43.506299896240236,
2024-06-21,53.04999923706055,53.04999923706055,51.0,51.20000076293945,143678671,44.31559997558594,43.61829990386963,
2024-06-24,54.70000076293945,55.70000076293945,54.150001525878906,55.45000076293945,149419809,44.57959999084473,43.75379989624023,
2024-06-25,53.599998474121094,55.5,53.31999969482422,55.150001525878906,63723030,44.83359992980957,43.87779987335205,
2024-06-26,52.7599983215332,54.369998931884766,52.29999923706055,53.599998474121094,52438770,45.04579986572266,43.979899864196774,
2024-06-27,53.279998779296875,54.0,51.5,53.04999923706055,52502181,45.26839981079102,44.08019985198975,
2024-06-28,52.86000061035156,54.0,52.709999084472656,53.900001525878906,38744898,45.510599822998046,44.17079986572266,
2024-07-01,52.93000030517578,53.279998779296875,52.59000015258789,53.20000076293945,25423991,45.75919982910156,44.24059986114502,
2024-07-02,53.029998779296875,53.380001068115234,52.43000030517578,53.0,24502330,45.99679977416992,44.28889984130859,
2024-07-03,53.529998779296875,53.95000076293945,53.0,53.099998474121094,29907631,46.280399780273434,44.33819984436035,
2024-07-04,54.029998779296875,55.66999816894531,53.369998931884766,53.599998474121094,63199465,46.54399978637695,44.39599983215332,
2024-07-05,55.4900016784668,56.4900016784668,53.79999923706055,54.369998931884766,96909661,46.816799850463866,44.47089984893799,
2024-07-08,55.20000076293945,56.0,54.5,55.95000076293945,54588551,47.08479988098144,44.530399856567385,
2024-07-09,55.369998931884766,55.84000015258789,53.86000061035156,55.29999923706055,33858415,47.349199829101565,44.59059986114502,
2024-07-10,54.88999938964844,56.0,53.900001525878906,55.66999816894531,37727227,47.61399978637695,44.66599987030029,
2024-07-11,54.720001220703125,55.0,54.20000076293945,55.0,26061094,47.8763998413086,44.76319988250732,
2024-07-12,54.630001068115234,55.43000030517578,53.650001525878906,55.0,37499020,48.136999893188474,44.87049987792969,
2024-07-15,54.619998931884766,55.0,54.02000045776367,55.0,27141448,48.39539985656738,44.95619987487793,
2024-07-16,55.880001068115234,56.0,54.43000030517578,54.900001525878906,76577863,48.685999908447265,45.04449989318848,
2024-07-18,55.38999938964844,55.720001220703125,53.81999969482422,55.5,68196637,48.97779991149903,45.12989990234375,
2024-07-19,54.54999923706055,55.869998931884766,53.81999969482422,55.380001068115234,52178598,49.273799896240234,45.21389987945557,
2024-07-22,55.08000183105469,55.439998626708984,53.5,54.65999984741211,47805246,49.57639991760254,45.306699905395504,
2024-07-23,57.83000183105469,57.83000183105469,54.0,57.20000076293945,281887693,49.94099998474121,45.437499923706056,
2024-07-24,60.720001220703125,60.720001220703125,59.630001068115234,59.70000076293945,90757700,50.357399978637694,45.59669994354248,
2024-07-25,61.470001220703125,63.75,60.79999923706055,62.290000915527344,170325709,50.806800003051755,45.762399940490724,
2024-07-26,61.88999938964844,63.0,61.0,62.68000030517578,67858407,51.24059997558594,45.94379993438721,
2024-07-29,64.9800033569336,64.9800033569336,62.380001068115234,62.95000076293945,97886927,51.69620002746582,46.148099975585936,
2024-07-30,68.22000122070312,68.22000122070312,65.62999725341797,65.80999755859375,114489676,52.20460006713867,46.39829998016357,
2024-07-31,69.37999725341797,70.88999938964844,68.27999877929688,70.11000061035156,131539602,52.74020004272461,46.63959995269775,
2024-08-01,67.9800033569336,70.98999786376953,66.22000122070312,69.93000030517578,134824650,53.21880012512207,46.876399993896484,
2024-08-02,71.3499984741211,71.37000274658203,67.05000305175781,67.80000305175781,131096033,53.725800094604494,47.16189998626709,
2024-08-05,67.8499984741211,71.63999938964844,67.77999877929688,69.9000015258789,209904382,54.1168000793457,47.4333999633789,
2024-08-06,66.2699966430664,70.8499984741211,65.5999984741211,68.75,96665562,54.52319999694824,47.70909992218017,
2024-08-07,69.58000183105469,69.58000183105469,68.11000061035156,69.0,65576822,55.01080001831055,47.998899955749515,
2024-08-08,72.91999816894531,73.05000305175781,70.58000183105469,71.0,212956025,55.59019996643067,48.33459995269775,
2024-08-09,76.54000091552734,76.55999755859375,73.0,74.5999984741211,142611445,56.19900001525879,48.706999969482425,
2024-08-12,80.36000061035156,80.36000061035156,74.6500015258789,77.1500015258789,131256497,56.89819999694824,49.137099990844725,
2024-08-13,80.79000091552734,84.29000091552734,78.3499984741211,81.97000122070312,193725637,57.56099998474121,49.55450000762939,
2024-08-14,76.7699966430664,82.41000366210938,76.75,82.19000244140625,141960840,58.09639991760254,49.92819995880127,
2024-08-16,79.94999694824219,80.5,74.12000274658203,77.94999694824219,155613726,58.74539985656738,50.34219993591309,
2024-08-19,80.70999908447266,82.44999694824219,79.20999908447266,80.63999938964844,96552950,59.39059982299805,50.777799911499024,
2024-08-20,79.43000030517578,81.58000183105469,78.5,81.30999755859375,54449596,59.98319984436035,51.20909992218017,
