date,time,symbol,open,high,low,close,volume,MA20,MA50,MA100,MA200,Price_Above_MA50,Price_Above_MA100,Price_Above_MA200,MA20_Above_MA50,MA20_Above_MA100,MA20_Above_MA200,Distance_MA20_%,Distance_MA50_%
2024-12-27,14:25:00,PNB,102.06,102.08,102.02,102.04,5348,102.092,101.83040000000001,101.64229999999999,101.94425000000001,True,True,True,True,True,True,-0.05,0.21
2024-12-27,14:24:00,PNB,102.06,102.11,102.05,102.05,1810,102.0865,101.83940000000001,101.6419,101.94050000000001,True,True,True,True,True,True,-0.04,0.21
2024-12-27,14:23:00,PNB,102.02,102.13,102.02,102.12,32195,102.0855,101.85,101.6424,101.9376,True,True,True,True,True,True,0.03,0.27
2024-12-27,14:22:00,PNB,102.06,102.07,102.01,102.02,8912,102.07950000000001,101.85940000000001,101.6436,101.93469999999999,True,True,True,True,True,True,-0.06,0.16
2024-12-27,14:21:00,PNB,102.06,102.1,102.01,102.07,17552,102.0745,101.86919999999998,101.64529999999999,101.93285,True,True,True,True,True,True,-0.0,0.2
2024-12-27,14:20:00,PNB,102.07,102.11,102.0,102.07,32848,102.0705,101.8786,101.64769999999999,101.9314,True,True,True,True,True,True,-0.0,0.19
2024-12-27,14:19:00,PNB,102.17,102.18,102.06,102.1,18481,102.07050000000001,101.89179999999999,101.6514,101.92980000000001,True,True,True,True,True,True,0.03,0.2
2024-12-27,14:18:00,PNB,102.2,102.2,102.18,102.2,12600,102.076,101.90980000000002,101.65729999999999,101.92884999999998,True,True,True,True,True,True,0.12,0.28
2024-12-27,14:17:00,PNB,102.21,102.25,102.19,102.19,15534,102.0795,101.92739999999999,101.6635,101.9285,True,True,True,True,True,True,0.11,0.26
2024-12-27,14:16:00,PNB,102.2,102.24,102.17,102.2,49693,102.0835,101.946,101.6675,101.92825,True,True,True,True,True,True,0.11,0.25
2024-12-27,14:15:00,PNB,102.16,102.24,102.15,102.2,41660,102.0915,101.96359999999999,101.6758,101.92769999999999,True,True,True,True,True,True,0.11,0.23
2024-12-27,14:14:00,PNB,102.16,102.19,102.14,102.19,6787,102.0985,101.9796,101.68379999999999,101.92745000000001,True,True,True,True,True,True,0.09,0.21
2024-12-27,14:13:00,PNB,102.16,102.2,102.13,102.18,5478,102.1045,101.99600000000001,101.6921,101.92725,True,True,True,True,True,True,0.07,0.18
2024-12-27,14:12:00,PNB,102.22,102.22,102.15,102.21,13658,102.1125,102.0104,101.7004,101.9276,True,True,True,True,True,True,0.1,0.2
2024-12-27,14:11:00,PNB,102.21,102.25,102.2,102.2,33398,102.11749999999999,102.0234,101.7087,101.9282,True,True,True,True,True,True,0.08,0.17
2024-12-27,14:10:00,PNB,102.23,102.28,102.2,102.25,20604,102.126,102.041,101.7173,101.92875,True,True,True,True,True,True,0.12,0.2
2024-12-27,14:09:00,PNB,102.26,102.26,102.22,102.23,11347,102.1345,102.06039999999999,101.72470000000001,101.9295,True,True,True,True,True,True,0.09,0.17
2024-12-27,14:08:00,PNB,102.24,102.29,102.22,102.29,25271,102.1465,102.07979999999999,101.73549999999999,101.93065,True,True,True,True,True,True,0.14,0.21
2024-12-27,14:07:00,PNB,102.33,102.36,102.24,102.25,43298,102.1535,102.098,101.74459999999999,101.93135000000001,True,True,True,True,True,True,0.09,0.15
2024-12-27,14:06:00,PNB,102.23,102.36,102.19,102.3,27306,102.16799999999999,102.1118,101.75480000000002,101.93235,True,True,True,True,True,True,0.13,0.18
2024-12-27,14:05:00,PNB,102.27,102.29,102.2,102.23,1841,102.1775,102.1208,101.7648,101.9329,True,True,True,True,True,True,0.05,0.11
