date,time,symbol,open,high,low,close,volume,MA20,MA50,MA100,MA200,Price_Above_MA50,Price_Above_MA100,Price_Above_MA200,MA20_Above_MA50,MA20_Above_MA100,MA20_Above_MA200,Distance_MA20_%,Distance_MA50_%
2024-12-23,14:19:00,TATASTEEL,141.46,141.68,141.42,141.58,94551,141.68200000000002,141.6106,141.4092,141.08395000000002,False,True,True,True,True,True,-0.07,-0.02
2024-12-23,14:18:00,TATASTEEL,141.29,141.54,141.29,141.46,96411,141.673,141.605,141.42079999999999,141.09050000000002,False,True,True,True,True,True,-0.15,-0.1
2024-12-23,14:17:00,TATASTEEL,141.38,141.38,141.25,141.31,25929,141.6485,141.5962,141.431,141.0965,False,False,True,True,True,True,-0.24,-0.2
2024-12-23,14:16:00,TATASTEEL,141.29,141.39,141.24,141.33,34762,141.62550000000002,141.5874,141.441,141.10245,False,False,True,True,True,True,-0.21,-0.18
2024-12-23,14:15:00,TATASTEEL,141.34,141.45,141.19,141.29,47520,141.602,141.579,141.44989999999999,141.1088,False,False,True,True,True,True,-0.22,-0.2
2024-12-23,14:14:00,TATASTEEL,141.22,141.4,141.22,141.34,36350,141.58300000000003,141.5744,141.4598,141.1148,False,False,True,True,True,True,-0.17,-0.17
2024-12-23,14:13:00,TATASTEEL,141.14,141.33,141.08,141.28,50545,141.56199999999998,141.5694,141.4686,141.12065,False,False,True,False,True,True,-0.2,-0.2
2024-12-23,14:12:00,TATASTEEL,141.05,141.15,141.03,141.14,24180,141.531,141.561,141.47719999999998,141.1266,False,False,True,False,True,True,-0.28,-0.3
2024-12-23,14:11:00,TATASTEEL,141.0,141.09,140.95,141.09,26636,141.497,141.5506,141.4831,141.1318,False,False,False,False,True,True,-0.29,-0.33
2024-12-23,14:10:00,TATASTEEL,141.01,141.13,140.99,141.01,33500,141.461,141.5384,141.4881,141.13745,False,False,False,False,False,True,-0.32,-0.37
2024-12-23,14:09:00,TATASTEEL,140.81,141.03,140.81,141.0,25447,141.4205,141.5274,141.4941,141.14295,False,False,False,False,False,True,-0.3,-0.37
2024-12-23,14:08:00,TATASTEEL,140.93,140.99,140.82,140.85,31467,141.3805,141.514,141.4978,141.1476,False,False,False,False,False,True,-0.38,-0.47
