Price,Close,High,Low,Open,Volume,MA20,MA50,EMA200,ADX,Actual_Regime,GSS_Score,GSS_Prediction,Match
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,,,,,
Date,,,,,,,,,,,,,
2023-04-12,17812.400390625,17825.75,17717.25,17759.55078125,232800,17230.80029296875,17503.028046875,17542.012774228446,0.0,SIDEWAYS,10,BEAR,False
2023-04-13,17828.0,17842.150390625,17729.650390625,17807.30078125,285800,17264.48525390625,17507.5010546875,17544.86846272522,0.0,SIDEWAYS,10,BEAR,False
2023-04-17,17706.849609375,17863.0,17574.05078125,17863.0,357400,17297.6626953125,17508.6590625,17546.485847733155,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-04-18,17660.150390625,17766.599609375,17610.19921875,17766.599609375,258900,17332.0626953125,17508.6190625,17547.620751018432,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-04-19,17618.75,17666.150390625,17579.849609375,17653.349609375,281500,17363.72021484375,17508.668046875,17548.330928858457,0.0,SIDEWAYS,60,SIDEWAYS,True
2023-04-20,17624.44921875,17684.44921875,17584.349609375,17638.599609375,215100,17389.94013671875,17508.9490234375,17549.09089302555,0.0,SIDEWAYS,60,SIDEWAYS,True
2023-04-21,17624.05078125,17663.19921875,17553.94921875,17639.75,230200,17421.72265625,17504.3490234375,17549.839266472885,0.0,SIDEWAYS,60,SIDEWAYS,True
2023-04-24,17743.400390625,17754.5,17612.5,17707.55078125,255700,17453.51767578125,17503.9250390625,17551.771648853195,0.0,SIDEWAYS,60,SIDEWAYS,True
2023-04-25,17769.25,17807.44921875,17716.849609375,17761.55078125,297400,17484.38515625,17504.8800390625,17553.942732734264,0.0,SIDEWAYS,60,SIDEWAYS,True
2023-04-26,17813.599609375,17827.75,17711.19921875,17767.30078125,233000,17521.2201171875,17503.718046875,17556.53479948715,0.0,BULL,60,SIDEWAYS,False
2023-04-27,17915.05078125,17931.599609375,17797.900390625,17813.099609375,241400,17569.7201171875,17504.150078125,17560.113627240375,0.0,BULL,60,SIDEWAYS,False
2023-04-28,18065.0,18089.150390625,17885.30078125,17950.400390625,290300,17623.68515625,17508.320078125,17565.15341200452,0.0,BULL,60,SIDEWAYS,False
2023-05-02,18147.650390625,18180.25,18101.75,18124.80078125,265200,17683.48271484375,17515.855078125,17570.967722503367,0.0,BULL,40,SIDEWAYS,False
2023-05-03,18089.849609375,18116.349609375,18042.400390625,18113.80078125,226200,17733.940234375,17519.055078125,17576.146883301742,0.0,BULL,40,SIDEWAYS,False
2023-05-04,18255.80078125,18267.44921875,18066.69921875,18081.0,226600,17778.7427734375,17523.8541015625,17582.930560493507,0.0,BULL,40,SIDEWAYS,False
2023-05-05,18069.0,18216.94921875,18055.44921875,18117.30078125,239700,17812.290234375,17524.517109375,17587.781906944572,0.0,BULL,40,SIDEWAYS,False
2023-05-08,18264.400390625,18286.94921875,18100.30078125,18120.599609375,228400,17847.65771484375,17530.9211328125,17594.534873156987,0.0,BULL,60,SIDEWAYS,False
2023-05-09,18265.94921875,18344.19921875,18229.650390625,18303.400390625,245400,17880.99765625,17539.348125,17601.235697193155,0.0,BULL,40,SIDEWAYS,False
2023-05-10,18315.099609375,18326.75,18211.94921875,18313.599609375,220500,17915.55009765625,17549.1161328125,17608.359961676004,0.0,BULL,40,SIDEWAYS,False
2023-05-11,18297.0,18389.69921875,18270.400390625,18357.80078125,248900,17944.28505859375,17563.9701171875,17615.232291814842,0.0,BULL,40,SIDEWAYS,False
2023-05-12,18314.80078125,18342.75,18194.55078125,18273.75,241700,17969.405078125,17580.0411328125,17622.213478491845,0.0,BULL,60,SIDEWAYS,False
2023-05-15,18398.849609375,18458.900390625,18287.900390625,18339.30078125,216100,17997.94755859375,17598.702109375,17629.963519435532,0.0,BULL,60,SIDEWAYS,False
2023-05-16,18286.5,18432.349609375,18264.349609375,18432.349609375,219500,18026.930078125,17616.578125,17636.51489940325,0.0,BULL,40,SIDEWAYS,False
2023-05-17,18181.75,18309.0,18115.349609375,18300.44921875,229900,18053.01005859375,17634.134140625,17641.955481607976,0.0,BULL,60,SIDEWAYS,False
2023-05-18,18129.94921875,18297.19921875,18104.849609375,18287.5,272100,18078.57001953125,17647.7151171875,17646.824748572817,0.0,BULL,60,SIDEWAYS,False
2023-05-19,18203.400390625,18218.099609375,18060.400390625,18186.150390625,260900,18107.517578125,17665.3451171875,17652.37818012436,0.0,BULL,60,SIDEWAYS,False
2023-05-22,18314.400390625,18335.25,18178.849609375,18201.099609375,262600,18142.03505859375,17679.7461328125,17658.983559984954,0.0,BULL,60,SIDEWAYS,False
2023-05-23,18348.0,18419.75,18324.19921875,18362.900390625,270400,18172.2650390625,17692.4771484375,17665.858089049554,0.0,BULL,60,SIDEWAYS,False
2023-05-24,18285.400390625,18392.599609375,18262.94921875,18294.80078125,232600,18198.07255859375,17703.0971484375,17672.039285997555,0.0,BULL,60,SIDEWAYS,False
2023-05-25,18321.150390625,18338.099609375,18202.400390625,18268.900390625,235900,18223.45009765625,17717.7281640625,17678.51531852408,0.0,BULL,60,SIDEWAYS,False
2023-05-26,18499.349609375,18508.55078125,18333.150390625,18368.349609375,198700,18252.6650390625,17739.4571484375,17686.704376682665,0.0,BULL,60,SIDEWAYS,False
2023-05-29,18598.650390625,18641.19921875,18581.25,18619.150390625,265300,18279.34755859375,17768.344140625,17695.80217260339,0.0,BULL,60,SIDEWAYS,False
2023-05-30,18633.849609375,18662.44921875,18575.5,18606.650390625,234400,18303.65751953125,17800.1551171875,17705.160119424367,0.0,BULL,60,SIDEWAYS,False
2023-05-31,18534.400390625,18603.900390625,18483.849609375,18594.19921875,696500,18325.88505859375,17831.4001171875,17713.43239473855,0.0,BULL,60,SIDEWAYS,False
2023-06-01,18487.75,18580.30078125,18464.55078125,18579.400390625,265600,18337.48251953125,17861.443125,17721.156579675786,0.0,BULL,60,SIDEWAYS,False
2023-06-02,18534.099609375,18573.69921875,18478.400390625,18550.849609375,270900,18360.7375,17890.1241015625,17729.26586696354,0.0,BULL,60,SIDEWAYS,False
2023-06-05,18593.849609375,18640.150390625,18582.80078125,18612.0,256100,18377.2099609375,17922.2330859375,17737.890066455526,0.0,BULL,60,SIDEWAYS,False
2023-06-06,18599.0,18622.75,18531.599609375,18600.80078125,220800,18393.8625,17952.0630859375,17746.47940243295,0.0,BULL,60,SIDEWAYS,False
2023-06-07,18726.400390625,18738.94921875,18636.0,18665.599609375,260100,18414.4275390625,17983.5530859375,17756.253606923015,0.0,BULL,60,SIDEWAYS,False
2023-06-08,18634.55078125,18777.900390625,18615.599609375,18725.349609375,286500,18431.305078125,18014.70609375,17765.013954193157,0.0,BULL,60,SIDEWAYS,False
2023-06-09,18563.400390625,18676.650390625,18555.400390625,18655.900390625,221800,18443.73505859375,18047.0730859375,17772.977061493875,0.0,BULL,60,SIDEWAYS,False
2023-06-12,18601.5,18633.599609375,18559.75,18595.05078125,179500,18453.867578125,18079.3891015625,17781.240554025007,0.0,BULL,60,SIDEWAYS,False
2023-06-13,18716.150390625,18728.900390625,18631.80078125,18631.80078125,233200,18475.35009765625,18114.678125,17790.56490513812,0.0,BULL,60,SIDEWAYS,False
2023-06-14,18755.900390625,18769.69921875,18690.0,18744.599609375,261400,18504.0576171875,18148.1821484375,17800.19248322696,0.0,BULL,60,SIDEWAYS,False
2023-06-15,18688.099609375,18794.099609375,18669.05078125,18774.44921875,263000,18531.96513671875,18174.749140625,17809.04764114355,0.0,BULL,60,SIDEWAYS,False
2023-06-16,18826.0,18864.69921875,18710.5,18723.30078125,272800,18563.0951171875,18203.308125,17819.189544479625,0.0,BULL,60,SIDEWAYS,False
2023-06-19,18755.44921875,18881.44921875,18719.150390625,18873.30078125,219800,18585.14755859375,18227.27609375,17828.526501634315,0.0,BULL,60,SIDEWAYS,False
2023-06-20,18816.69921875,18839.69921875,18660.650390625,18752.349609375,211600,18608.58251953125,18251.6270703125,17838.3809471666,0.0,BULL,60,SIDEWAYS,False
2023-06-21,18856.849609375,18875.900390625,18794.849609375,18849.400390625,217500,18637.15498046875,18276.283046875,17848.53729084157,0.0,BULL,60,SIDEWAYS,False
2023-06-22,18771.25,18886.599609375,18759.5,18853.599609375,252700,18659.6599609375,18297.26203125,17857.738538064692,0.0,BULL,60,SIDEWAYS,False
2023-06-23,18665.5,18756.400390625,18647.099609375,18741.849609375,210600,18667.96748046875,18314.3240234375,17865.793322102887,0.0,SIDEWAYS,60,SIDEWAYS,True
2023-06-26,18691.19921875,18722.05078125,18646.69921875,18682.349609375,171300,18672.594921875,18331.5880078125,17874.02387493387,0.0,BULL,40,SIDEWAYS,False
2023-06-27,18817.400390625,18829.25,18714.25,18748.55078125,222500,18681.7724609375,18353.7990234375,17883.430574247224,0.0,BULL,60,SIDEWAYS,False
2023-06-28,18972.099609375,19011.25,18861.349609375,18908.150390625,398800,18703.657421875,18380.0380078125,17894.28580163506,0.0,BULL,60,SIDEWAYS,False
2023-06-30,19189.05078125,19201.69921875,19024.599609375,19076.849609375,247900,18738.7224609375,18411.4440234375,17907.195763030206,0.0,BULL,60,SIDEWAYS,False
2023-07-03,19322.55078125,19345.099609375,19234.400390625,19246.5,226100,18778.14501953125,18445.4060546875,17921.307823326446,0.0,BULL,40,SIDEWAYS,False
2023-07-04,19389.0,19434.150390625,19300.0,19406.599609375,226900,18817.9025390625,18480.7050390625,17935.941421920837,0.0,BULL,40,SIDEWAYS,False
2023-07-05,19398.5,19421.599609375,19339.599609375,19405.94921875,224400,18857.8775390625,18513.80703125,17950.523541017057,0.0,BULL,40,SIDEWAYS,False
2023-07-06,19497.30078125,19512.19921875,19373.0,19385.69921875,268300,18896.42255859375,18548.368046875,17965.945034870645,0.0,BULL,40,SIDEWAYS,False
2023-07-07,19331.80078125,19523.599609375,19303.599609375,19422.80078125,237100,18931.28505859375,18578.7320703125,17979.5624567773,0.0,BULL,40,SIDEWAYS,False
2023-07-10,19355.900390625,19435.849609375,19327.099609375,19400.349609375,268200,18970.91005859375,18607.5490625,17993.2841154524,0.0,BULL,40,SIDEWAYS,False
2023-07-11,19439.400390625,19515.099609375,19406.44921875,19427.099609375,251300,19012.805078125,18635.0370703125,18007.701162118614,0.0,BULL,40,SIDEWAYS,False
2023-07-12,19384.30078125,19507.69921875,19361.75,19497.44921875,327900,19046.21259765625,18659.770078125,18021.42489883251,0.0,BULL,40,SIDEWAYS,False
2023-07-13,19413.75,19567.0,19385.80078125,19495.19921875,310400,19079.105078125,18686.2480859375,18035.305143161404,0.0,BULL,60,SIDEWAYS,False
2023-07-14,19564.5,19595.349609375,19433.5,19493.44921875,291200,19122.92509765625,18712.4220703125,18050.549569807048,0.0,BULL,60,SIDEWAYS,False
2023-07-17,19711.44921875,19731.849609375,19562.94921875,19612.150390625,268700,19167.19755859375,18745.2710546875,18067.106642258303,0.0,BULL,40,SIDEWAYS,False
2023-07-18,19749.25,19819.44921875,19690.19921875,19787.5,286400,19216.88759765625,18774.968046875,18083.875177636502,0.0,BULL,40,SIDEWAYS,False
2023-07-19,19833.150390625,19851.69921875,19727.44921875,19802.94921875,259700,19267.71015625,18806.3120703125,18101.31260129768,0.0,BULL,40,SIDEWAYS,False
2023-07-20,19979.150390625,19991.849609375,19758.400390625,19831.69921875,274700,19323.8251953125,18839.5930859375,18120.031245152313,0.0,BULL,40,SIDEWAYS,False
2023-07-21,19745.0,19887.400390625,19700.0,19800.44921875,312500,19372.5126953125,18868.5530859375,18136.228951821795,0.0,BULL,40,SIDEWAYS,False
2023-07-24,19672.349609375,19782.75,19658.30078125,19748.44921875,265600,19422.85517578125,18895.7040625,18151.540747692463,0.0,BULL,60,SIDEWAYS,False
2023-07-25,19680.599609375,19729.349609375,19615.94921875,19729.349609375,369700,19472.3251953125,18921.3390625,18166.78188473283,0.0,BULL,60,SIDEWAYS,False
2023-07-26,19778.30078125,19825.599609375,19716.69921875,19733.349609375,244700,19520.37021484375,18951.175078125,18182.84467561213,0.0,BULL,60,SIDEWAYS,False
2023-07-27,19659.900390625,19867.55078125,19603.55078125,19850.900390625,334900,19554.76025390625,18980.7380859375,18197.566952948215,0.0,BULL,60,SIDEWAYS,False
2023-07-28,19646.05078125,19695.900390625,19563.099609375,19659.75,258700,19577.61025390625,19011.0601171875,18212.004198965205,0.0,BULL,60,SIDEWAYS,False
2023-07-31,19753.80078125,19772.75,19597.599609375,19666.349609375,295100,19599.17275390625,19042.068125,18227.371246960727,0.0,BULL,60,SIDEWAYS,False
2023-08-01,19733.55078125,19795.599609375,19704.599609375,19784.0,298000,19616.40029296875,19070.4511328125,18242.383049638076,0.0,BULL,60,SIDEWAYS,False
2023-08-02,19526.55078125,19678.25,19423.55078125,19655.400390625,290700,19622.80283203125,19094.0221484375,18255.181891295804,0.0,SIDEWAYS,60,SIDEWAYS,True
2023-08-03,19381.650390625,19537.650390625,19296.44921875,19463.75,315700,19617.0203125,19115.9471484375,18266.40881690434,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-08-04,19517.0,19538.849609375,19436.44921875,19462.80078125,280800,19626.2802734375,19139.864140625,18278.872606439447,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-08-07,19597.30078125,19620.44921875,19524.80078125,19576.849609375,216600,19638.35029296875,19161.8231640625,18292.012269866784,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-08-08,19570.849609375,19634.400390625,19533.099609375,19627.19921875,260300,19644.92275390625,19181.2671484375,18304.757162015507,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-08-09,19632.55078125,19645.5,19467.5,19578.80078125,266500,19657.33525390625,19201.241171875,18317.989743996655,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-08-10,19543.099609375,19623.599609375,19495.400390625,19605.55078125,312200,19663.802734375,19221.41515625,18330.1988054833,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-08-11,19428.30078125,19557.75,19412.75,19554.25,235500,19656.9927734375,19240.226171875,18341.141977149073,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-08-14,19434.55078125,19465.849609375,19257.900390625,19383.94921875,243900,19643.1478515625,19258.2351953125,18352.038212314343,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-08-16,19465.0,19482.75,19317.19921875,19369.0,0,19628.9353515625,19275.658203125,18363.129132579,0.0,SIDEWAYS,10,BEAR,False
2023-08-17,19365.25,19461.55078125,19326.25,19450.55078125,268700,19605.54033203125,19290.983203125,18373.115347966374,0.0,SIDEWAYS,10,BEAR,False
2023-08-18,19310.150390625,19373.80078125,19253.599609375,19301.75,256100,19572.09033203125,19302.658203125,18382.45283935904,0.0,SIDEWAYS,10,BEAR,False
2023-08-21,19393.599609375,19425.94921875,19296.30078125,19320.650390625,262600,19554.5203125,19317.8391796875,18392.528701191146,0.0,SIDEWAYS,10,BEAR,False
2023-08-22,19396.44921875,19443.5,19381.30078125,19417.099609375,208700,19540.72529296875,19334.50015625,18402.532409526437,0.0,SIDEWAYS,10,BEAR,False
2023-08-23,19444.0,19472.05078125,19366.599609375,19439.19921875,225200,19528.8953125,19351.35015625,18412.91011162676,0.0,SIDEWAYS,10,BEAR,False
2023-08-24,19386.69921875,19584.44921875,19369.0,19535.150390625,268300,19509.315234375,19364.7611328125,18422.613293324008,0.0,SIDEWAYS,10,BEAR,False
2023-08-25,19265.80078125,19339.55078125,19229.69921875,19297.400390625,466500,19489.61025390625,19374.959140625,18431.014995416444,0.0,SIDEWAYS,10,BEAR,False
2023-08-28,19306.05078125,19366.849609375,19249.69921875,19298.349609375,248200,19472.61025390625,19387.3181640625,18439.733919044585,0.0,SIDEWAYS,10,BEAR,False
2023-08-29,19342.650390625,19377.900390625,19309.099609375,19374.849609375,307400,19452.052734375,19397.651171875,18448.73052355818,0.0,SIDEWAYS,10,BEAR,False
2023-08-30,19347.44921875,19452.80078125,19334.75,19433.44921875,233000,19432.74765625,19409.491171875,18457.685179094402,0.0,SIDEWAYS,10,BEAR,False
2023-08-31,19253.80078125,19388.19921875,19223.650390625,19375.55078125,562600,19419.11015625,19418.233203125,18465.617410169918,0.0,SIDEWAYS,10,BEAR,False
2023-09-01,19435.30078125,19458.55078125,19255.69921875,19258.150390625,333000,19421.79267578125,19429.8022265625,18475.278883123254,0.0,SIDEWAYS,10,BEAR,False
2023-09-04,19528.80078125,19545.150390625,19432.849609375,19525.05078125,296800,19422.38271484375,19444.9532421875,18485.775544619166,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-09-05,19574.900390625,19587.05078125,19525.75,19564.650390625,256800,19421.2626953125,19463.14125,18496.626789851874,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-09-06,19611.05078125,19636.44921875,19491.5,19581.19921875,287600,19423.27275390625,19481.53828125,18507.729952728183,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-09-07,19727.05078125,19737.0,19550.05078125,19598.650390625,304900,19427.99775390625,19499.7312890625,18519.878060926578,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-09-08,19819.94921875,19867.150390625,19727.05078125,19774.80078125,288100,19441.840234375,19516.68828125,18532.83052031786,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-09-11,19996.349609375,20008.150390625,19865.349609375,19890.0,248800,19470.24267578125,19532.8342578125,18547.411208401125,0.0,SIDEWAYS,60,SIDEWAYS,True
2023-09-12,19993.19921875,20110.349609375,19914.650390625,20110.150390625,328100,19498.17509765625,19546.2472265625,18561.815065822288,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-09-13,20070.0,20096.900390625,19944.099609375,19989.5,251400,19528.42509765625,19559.8672265625,18576.84037488689,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-09-14,20103.099609375,20167.650390625,20043.44921875,20127.94921875,275100,19565.317578125,19573.95921875,18592.04556291756,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-09-15,20192.349609375,20222.44921875,20129.69921875,20156.44921875,438200,19609.4275390625,19587.8601953125,18607.988220613966,0.0,BULL,40,SIDEWAYS,False
2023-09-18,20133.30078125,20195.349609375,20115.69921875,20155.94921875,264900,19646.41259765625,19603.8901953125,18623.183610399214,0.0,BULL,40,SIDEWAYS,False
2023-09-20,19901.400390625,20050.650390625,19878.849609375,19980.75,378100,19671.66015625,19614.8001953125,18635.917243876433,0.0,BULL,40,SIDEWAYS,False
2023-09-21,19742.349609375,19848.75,19709.94921875,19840.55078125,275100,19686.57763671875,19620.8591796875,18646.939426067645,0.0,BULL,60,SIDEWAYS,False
2023-09-22,19674.25,19798.650390625,19657.5,19744.849609375,246400,19700.95517578125,19626.6581640625,18657.17328454718,0.0,SIDEWAYS,60,SIDEWAYS,True
2023-09-25,19674.55078125,19734.150390625,19601.55078125,19678.19921875,188400,19721.39267578125,19631.8741796875,18667.308074706598,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-09-26,19664.69921875,19699.349609375,19637.44921875,19682.80078125,204900,19739.32509765625,19633.8781640625,18677.243653608133,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-09-27,19716.44921875,19730.69921875,19554.0,19637.05078125,203600,19758.0150390625,19633.9781640625,18687.595652506712,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-09-28,19523.55078125,19766.650390625,19492.099609375,19761.80078125,352800,19766.8201171875,19629.4641796875,18695.922888129273,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-09-29,19638.30078125,19726.25,19551.05078125,19581.19921875,243500,19786.0451171875,19625.5671875,18705.310133249306,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-10-03,19528.75,19623.19921875,19479.650390625,19622.400390625,221700,19790.717578125,19616.5591796875,18713.512518966443,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-10-04,19436.099609375,19457.80078125,19333.599609375,19446.30078125,277100,19786.08251953125,19610.381171875,18720.710219514316,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-10-05,19545.75,19576.94921875,19487.30078125,19521.849609375,234900,19784.625,19607.8491796875,18728.928364327363,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-10-06,19653.5,19675.75,19589.400390625,19621.19921875,159100,19786.7474609375,19607.3071875,18738.137838568207,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-10-09,19512.349609375,19588.94921875,19480.5,19539.44921875,165100,19776.01240234375,19601.9881640625,18745.849526712456,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-10-10,19689.849609375,19717.80078125,19565.44921875,19565.599609375,216600,19769.507421875,19602.5871484375,18755.25232639364,0.0,SIDEWAYS,10,BEAR,False
2023-10-11,19811.349609375,19839.19921875,19756.94921875,19767.0,213700,19760.257421875,19605.893125,18765.771571749472,0.0,BULL,10,BEAR,False
2023-10-12,19794.0,19843.30078125,19772.650390625,19822.69921875,217900,19750.2974609375,19606.697109375,18776.01312480883,0.0,BULL,30,SIDEWAYS,False
2023-10-13,19751.05078125,19805.400390625,19635.30078125,19654.55078125,255000,19734.35,19607.047109375,18785.724778737662,0.0,BULL,30,SIDEWAYS,False
2023-10-16,19731.75,19781.30078125,19691.849609375,19737.25,181000,19715.78251953125,19611.15109375,18795.147365937362,0.0,BULL,30,SIDEWAYS,False
2023-10-17,19811.5,19849.75,19775.650390625,19843.19921875,185800,19696.7400390625,19619.7480859375,18805.270326657366,0.0,BULL,30,SIDEWAYS,False
2023-10-18,19671.099609375,19840.94921875,19659.94921875,19820.44921875,198900,19673.62998046875,19622.830078125,18813.893976851152,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-10-19,19624.69921875,19681.80078125,19512.349609375,19545.19921875,230300,19659.794921875,19623.378046875,18821.969509541468,0.0,SIDEWAYS,10,BEAR,False
2023-10-20,19542.650390625,19593.80078125,19518.69921875,19542.150390625,198300,19649.8099609375,19622.8140625,18829.14734410813,0.0,SIDEWAYS,10,BEAR,False
2023-10-23,19281.75,19556.849609375,19257.849609375,19521.599609375,176000,19630.1849609375,19615.798046875,18833.655131199128,0.0,SIDEWAYS,10,BEAR,False
2023-10-25,19122.150390625,19347.30078125,19074.150390625,19286.44921875,225300,19602.56494140625,19607.3790625,18836.528430542665,0.0,BEAR,10,BEAR,True
2023-10-26,18857.25,19041.69921875,18837.849609375,19027.25,300400,19562.19248046875,19595.958046875,18836.73480729517,0.0,BEAR,10,BEAR,True
2023-10-27,19047.25,19076.150390625,18926.650390625,18928.75,205200,19528.73251953125,19588.21203125,18838.83141679197,0.0,BEAR,10,BEAR,True
2023-10-30,19140.900390625,19158.5,18940.0,19053.400390625,180100,19509.6,19581.7300390625,18841.839821373003,0.0,BEAR,10,BEAR,True
2023-10-31,19079.599609375,19233.69921875,19056.44921875,19232.94921875,206000,19481.66494140625,19576.01703125,18844.207728049452,0.0,BEAR,10,BEAR,True
2023-11-01,18989.150390625,19096.05078125,18973.69921875,19064.05078125,194100,19454.6849609375,19569.59703125,18845.651233764198,0.0,BEAR,10,BEAR,True
2023-11-02,19133.25,19175.25,19064.150390625,19120.0,245600,19439.54248046875,19564.3900390625,18848.515447515518,0.0,BEAR,10,BEAR,True
2023-11-03,19230.599609375,19276.25,19210.900390625,19241.0,189500,19423.7849609375,19561.073046875,18852.320613583317,0.0,BEAR,10,BEAR,True
2023-11-06,19411.75,19423.0,19309.69921875,19345.849609375,180700,19411.6974609375,19560.428046875,18857.891907445992,0.0,SIDEWAYS,10,BEAR,False
2023-11-07,19406.69921875,19423.5,19329.099609375,19404.05078125,198700,19406.41494140625,19560.828046875,18863.357370056125,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-11-08,19443.5,19464.400390625,19401.5,19449.599609375,195000,19394.0974609375,19564.38203125,18869.134845449615,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-11-09,19395.30078125,19463.900390625,19378.349609375,19457.400390625,208400,19373.29501953125,19566.16703125,18874.37473793844,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-11-10,19425.349609375,19451.30078125,19329.44921875,19351.849609375,152200,19354.8625,19567.821015625,18879.86164747344,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-11-13,19443.55078125,19494.400390625,19414.75,19486.75,189300,19339.4875,19569.743046875,18885.475126010435,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-11-15,19675.44921875,19693.19921875,19579.650390625,19651.400390625,291500,19336.6724609375,19578.176015625,18893.341990765824,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-11-16,19765.19921875,19875.25,19627.0,19674.69921875,282700,19334.357421875,19584.773984375,18902.024208536608,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-11-17,19731.80078125,19806.0,19667.44921875,19674.75,236800,19337.39248046875,19588.833984375,18910.287307877912,0.0,SIDEWAYS,10,BEAR,False
2023-11-20,19694.0,19756.44921875,19670.5,19731.150390625,173800,19340.85751953125,19591.2159765625,18918.09163064305,0.0,SIDEWAYS,10,BEAR,False
2023-11-21,19783.400390625,19829.099609375,19754.05078125,19770.900390625,195000,19352.89501953125,19594.66296875,18926.708430669685,0.0,SIDEWAYS,30,SIDEWAYS,True
2023-11-22,19811.849609375,19825.55078125,19703.849609375,19784.0,184500,19379.4,19596.3589453125,18935.522654306125,0.0,SIDEWAYS,10,BEAR,False
2023-11-23,19802.0,19875.150390625,19786.75,19828.44921875,170000,19413.39248046875,19595.9999609375,18944.150956990183,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-11-24,19794.69921875,19832.849609375,19768.849609375,19809.599609375,145900,19460.26494140625,19591.966953125,18952.620574423116,0.0,SIDEWAYS,40,SIDEWAYS,True
2023-11-28,19889.69921875,19916.849609375,19800.0,19844.650390625,229600,19502.38740234375,19589.896953125,18961.951776174432,0.0,SIDEWAYS,60,SIDEWAYS,True
2023-11-29,20096.599609375,20104.650390625,19956.30078125,19976.55078125,236200,19550.17236328125,19590.4289453125,18973.250239131474,0.0,SIDEWAYS,60,SIDEWAYS,True
2023-11-30,20133.150390625,20158.69921875,20015.849609375,20108.5,486600,19602.84990234375,19591.0299609375,18984.800070799,0.0,BULL,40,SIDEWAYS,False
2023-12-01,20267.900390625,20291.55078125,20183.69921875,20194.099609375,265800,19666.78740234375,19592.5409765625,18997.576587483723,0.0,BULL,40,SIDEWAYS,False
2023-12-04,20686.80078125,20702.650390625,20507.75,20601.94921875,381100,19744.46494140625,19603.6109765625,19014.39697440373,0.0,BULL,40,SIDEWAYS,False
2023-12-05,20855.099609375,20864.05078125,20711.150390625,20808.900390625,421000,19825.68994140625,19622.6849609375,19032.725570031904,0.0,BULL,40,SIDEWAYS,False
2023-12-06,20937.69921875,20961.94921875,20852.150390625,20950.75,359200,19901.98740234375,19646.591953125,19051.694001791268,0.0,BULL,40,SIDEWAYS,False
2023-12-07,20901.150390625,20941.25,20850.80078125,20932.400390625,275000,19976.7099609375,19671.1299609375,19070.109500225524,0.0,BULL,40,SIDEWAYS,False
2023-12-08,20969.400390625,21006.099609375,20862.69921875,20934.099609375,292400,20053.00498046875,19697.026953125,19089.021080825954,0.0,BULL,40,SIDEWAYS,False
2023-12-11,20997.099609375,21026.099609375,20923.69921875,20965.30078125,212900,20133.094921875,19723.6749609375,19108.02002983846,0.0,BULL,40,SIDEWAYS,False
2023-12-12,20906.400390625,21037.900390625,20867.150390625,21018.55078125,244900,20207.1474609375,19747.473984375,19125.92657918529,0.0,BULL,40,SIDEWAYS,False
2023-12-13,20926.349609375,20950.0,20769.5,20929.75,260300,20281.28740234375,19775.5299609375,19143.853345691296,0.0,BULL,40,SIDEWAYS,False
2023-12-14,21182.69921875,21210.900390625,21074.44921875,21110.400390625,334400,20356.64990234375,19806.4179296875,19164.15394586431,0.0,BULL,40,SIDEWAYS,False
2023-12-15,21456.650390625,21492.30078125,21235.30078125,21287.44921875,508800,20441.2224609375,19844.9759375,19186.97996937065,0.0,BULL,40,SIDEWAYS,False
