symbol,entry_dt,entry,sl,tp,exit_dt,exit_price,outcome,pnl,zpnl
TATAMOTORS,2020-01-24 11:20:00,130.85,130.38571428571427,132.1267857142857,2020-01-24 11:30:00,130.38571428571427,L,-0.4642857142857224,-0.5995239188428653
TATAMOTORS,2020-01-27 10:40:00,126.75,125.91428571428571,129.0482142857143,2020-01-27 11:05:00,125.91428571428571,L,-0.835714285714289,-0.9664674245571461
TATAMOTORS,2020-01-27 12:55:00,127.45,126.57857142857142,129.8464285714286,2020-01-27 14:10:00,126.57857142857142,L,-0.8714285714285808,-1.0028838713142951
TATAMOTORS,2020-01-28 09:20:00,126.05,124.94999999999999,129.07500000000002,2020-01-28 10:40:00,124.94999999999999,L,-1.1000000000000085,-1.2298585560000084
TATAMOTORS,2020-01-29 12:20:00,127.2,126.7,128.575,2020-01-29 12:50:00,128.575,W,1.3749999999999858,1.242362780349986
TATAMOTORS,2020-01-29 13:35:00,127.7,126.95714285714287,129.74285714285713,2020-01-29 15:00:00,128.8,EOD+,1.1000000000000085,0.9670212610000085
TATAMOTORS,2020-01-30 10:10:00,130.05,128.11428571428573,135.3732142857143,2020-01-30 12:45:00,128.11428571428573,L,-1.9357142857142833,-2.0691800575571406
TATAMOTORS,2020-01-31 11:10:00,124.15,123.16428571428573,126.8607142857143,2020-01-31 14:30:00,123.16428571428573,L,-0.9857142857142804,-1.1136781024571376
TATAMOTORS,2020-02-01 14:15:00,117.9,115.91428571428573,123.3607142857143,2020-02-01 14:55:00,115.91428571428573,L,-1.9857142857142804,-2.1065628714571374
TATAMOTORS,2020-02-03 10:25:00,114.8,112.46428571428571,121.22321428571428,2020-02-03 11:00:00,112.46428571428571,L,-2.335714285714289,-2.4531273621571463
TATAMOTORS,2020-02-04 10:00:00,112.85,110.98571428571428,117.9767857142857,2020-02-04 15:00:00,114.6,EOD+,1.75,1.6319861553
TATAMOTORS,2020-02-05 12:05:00,121.2,120.32857142857144,123.59642857142858,2020-02-05 14:25:00,123.59642857142858,W,2.3964285714285722,2.2693510733642865
