date,r,p
2018-04-25,-0.15340875383724195,0.014784001868171448
2018-04-26,-0.15978341474571028,0.011078474442708052
2018-04-27,-0.15011590122694654,0.017093192927947042
2018-04-30,-0.1539156726136218,0.0144539383422207
2018-05-02,-0.15171513678355056,0.01593510077196124
2018-05-03,-0.15467883084821338,0.013969215155683981
2018-05-04,-0.157566955411413,0.012261534450258262
2018-05-07,-0.1639706469061938,0.009115668329776526
2018-05-08,-0.15996318480294433,0.010987093442650928
2018-05-09,-0.15881284498702664,0.011583522169107331
2018-05-10,-0.15634317499581124,0.01296129567762554
2018-05-11,-0.16977157214198635,0.0069073503845615315
2018-05-14,-0.1706887127881932,0.006605824719871352
2018-05-15,-0.16145558036579175,0.010253824305110437
2018-05-17,-0.16014126428436087,0.01089722880853185
2018-05-18,-0.16009781759313227,0.010919093315271682
2018-05-21,-0.15900493083057304,0.011481985742954231
2018-05-22,-0.15945320495348347,0.0112480770451572
2018-05-23,-0.16243390084573667,0.009796957184200495
2018-05-24,-0.16393870117495343,0.009129391650846905
2018-05-25,-0.16208182788470177,0.009959252301071312
2018-05-28,-0.16182283882007584,0.010080153639434115
2018-05-29,-0.16129679490110047,0.010329727566819224
2018-05-30,-0.16948886081153422,0.007002743221765929
2018-05-31,-0.17656337137245617,0.004938165113219172
2018-06-01,-0.20150320873525274,0.0013003086250911958
2018-06-04,-0.1990212395089519,0.001495870460748686
2018-06-05,-0.20347970457759393,0.0011616661614673967
2018-06-06,-0.2147761252975679,0.0005976907211548562
2018-06-07,-0.21208384314579873,0.0007024575622633982
2018-06-08,-0.19351528371543583,0.0020293072781433484
2018-06-11,-0.20148162119036067,0.001301903361394223
2018-06-12,-0.2015303583790085,0.0012983055440611785
2018-06-13,-0.20288823343913592,0.001201660398603618
2018-06-14,-0.20415746346902353,0.0011173426997335954
2018-06-15,-0.20395919783979868,0.0011301451257597628
2018-06-18,-0.1997805075748656,0.0014333603494589102
2018-06-19,-0.20093457167876816,0.001342919215831038
2018-06-20,-0.20000420941410454,0.001415404952940624
2018-06-21,-0.1990158487188194,0.0014963230716666213
2018-06-22,-0.19452952691771544,0.0019195951967768499
2018-06-25,-0.1933784491922842,0.002044538861376437
2018-06-26,-0.18769292368894575,0.0027774731771754487
2018-06-27,-0.17784891288861487,0.004628125790937552
2018-06-28,-0.193032226929013,0.002083544985051437
2018-06-29,-0.17651768626282807,0.004949518920871578
2018-07-02,-0.17112051204788653,0.006467980312642608
2018-07-03,-0.17309585744090658,0.005869629427664976
2018-07-04,-0.179155175334902,0.004331144616080126
2018-07-05,-0.17260652982787603,0.006013038428970578
2018-07-06,-0.18136945720548325,0.003866735712172761
2018-07-09,-0.1839534337123936,0.003381964138846829
2018-07-10,-0.18267108391591547,0.003615207672571755
2018-07-11,-0.18304967694897942,0.0035448773147346803
2018-07-12,-0.18428748745625234,0.0033234831000925327
2018-07-13,-0.18447084601960215,0.003291774079191285
2018-07-16,-0.18472582956201064,0.0032481339076646625
2018-07-17,-0.18532157439674232,0.003148207868236757
2018-07-18,-0.1877041300920043,0.0027758194994087224
2018-07-19,-0.1848243912474069,0.003231406063731061
2018-07-20,-0.17643237821565325,0.00497078278595641
2018-07-23,-0.17701578281798364,0.00482698798052918
2018-07-24,-0.17725628941878957,0.004768806165599611
2018-07-25,-0.16919245404650554,0.007104018383283184
2018-07-26,-0.1744022533324239,0.0055016538255016284
2018-07-27,-0.16463277756054237,0.008835320460919574
2018-07-30,-0.1650757569012695,0.008652062279856692
2018-07-31,-0.15978976592136235,0.011075234602039649
2018-08-01,-0.1609156828179038,0.010513939891009629
2018-08-02,-0.15411585357613097,0.01432538690057161
2018-08-03,-0.1508450206709255,0.016556395121471546
2018-08-06,-0.15175525439429818,0.015906953416888334
2018-08-07,-0.1512206483132472,0.016285635694865595
2018-08-08,-0.16024478191407507,0.010845289446634484
2018-08-09,-0.15689624983009728,0.012640810903132417
2018-08-10,-0.16400621752513855,0.009100409361905579
2018-08-13,-0.16190876773039203,0.01003989704734186
2018-08-14,-0.16133585919914709,0.010311007941150996
2018-08-16,-0.16405941704628987,0.0090776303030926
2018-08-17,-0.16431308228889013,0.008969709883802674
2018-08-20,-0.16562010795699622,0.008431496931595544
2018-08-21,-0.16680662888644046,0.007967969932903864
2018-08-23,-0.16519631222218026,0.008602777366165057
2018-08-27,-0.16447776717239299,0.008900256824180655
2018-08-28,-0.1658577381968473,0.008336789153814991
2018-08-29,-0.16974386857776244,0.006916646605320897
2018-08-30,-0.1728326886160479,0.005946371791726727
2018-08-31,-0.16687447695661134,0.007942163472157
2018-09-03,-0.16339532490021344,0.00936564072397776
2018-09-04,-0.16245236651192463,0.009788510092139848
2018-09-05,-0.1663403943902977,0.008147333032722111
2018-09-06,-0.1673067571831699,0.007779482952043871
2018-09-07,-0.1579791862539881,0.012033427393612128
2018-09-10,-0.15568843265805468,0.013349910142314538
2018-09-11,-0.1491578989168858,0.017821533375246734
2018-09-12,-0.16071814137868565,0.010610560716022403
2018-09-14,-0.13875293278103631,0.027640769065611893
2018-09-17,-0.13991939650456345,0.026347867823987684
2018-09-18,-0.1386126386341812,0.027799874520994094
2018-09-19,-0.1376994500878535,0.028854811179142834
2018-09-21,-0.13605074881693105,0.030846297525734243
2018-09-24,-0.14464608663973738,0.02162665851899292
2018-09-25,-0.15566980417507076,0.01336111504369549
2018-09-26,-0.15536344672829266,0.013546575752181149
2018-09-27,-0.14540656963034312,0.020939850797481147
2018-09-28,-0.1569390648895859,0.012616294581217144
2018-10-01,-0.1796372058177591,0.004225967577497738
2018-10-03,-0.18037739781170492,0.004068938945742606
2018-10-04,-0.1826393475357194,0.0036211601894032453
2018-10-05,-0.1970294502421715,0.001671902280153095
2018-10-08,-0.19637249486061203,0.0017339930920399628
2018-10-09,-0.1978474121711042,0.0015974377674817704
2018-10-10,-0.1959519694615172,0.0017748371103052311
2018-10-11,-0.19052560920941822,0.0023868068561191534
2018-10-12,-0.20252347930412803,0.0012269506944383823
2018-10-15,-0.17413393243061978,0.005575498137819301
2018-10-16,-0.16953606812039065,0.006986733131051024
2018-10-17,-0.16874800553785527,0.007258325872768608
2018-10-19,-0.16880654985951954,0.007237830430840058
2018-10-22,-0.1722027666630204,0.006133724908650677
2018-10-23,-0.18648602555954938,0.0029608941460949694
2018-10-24,-0.18572442929248473,0.0030822232768037707
2018-10-25,-0.1856473439770172,0.003094751444796747
2018-10-26,-0.18866412445874006,0.0026374315685583037
2018-10-29,-0.1891872803321695,0.002564683542635979
2018-10-30,-0.18630179580600795,0.002989839648745417
2018-10-31,-0.18733395071260464,0.00283092069604054
2018-11-01,-0.1871841156086599,0.0028535044829839985
2018-11-02,-0.18620771625263088,0.003004719844874871
2018-11-05,-0.18546633131816653,0.0031243518659488287
2018-11-06,-0.19179676965479087,0.0022283281571520933
2018-11-09,-0.1870910795153938,0.002867609430514177
2018-11-12,-0.1915983372030979,0.0022524184844241934
2018-11-13,-0.195482192116797,0.0018215029909292408
2018-11-14,-0.19638700805505532,0.0017325989420510267
2018-11-15,-0.20856993788398506,0.0008647400407863606
2018-11-16,-0.2031952291605859,0.0011807467299343988
2018-11-19,-0.2065299286234039,0.0009741490442631038
2018-11-20,-0.21444033420868758,0.000609918535736883
2018-11-21,-0.20026526919513618,0.0013947117778336942
2018-11-22,-0.1968045187359981,0.0016929285654204425
2018-11-26,-0.19412038978869106,0.0019631836325691575
2018-11-27,-0.19523520462317503,0.0018464847798264454
2018-11-28,-0.19865284390391383,0.0015270911035340058
2018-11-29,-0.19441769996631453,0.0019314203798583977
2018-11-30,-0.193723005752519,0.0020063826590099062
2018-12-03,-0.18837731935910573,0.0026781045086602057
2018-12-04,-0.2015480190932824,0.001297004069380238
2018-12-05,-0.20625097308963772,0.0009900625759451465
2018-12-06,-0.20609522638230934,0.0009990511665614098
2018-12-07,-0.2068221960410178,0.0009577289386708761
2018-12-10,-0.21196016938447718,0.0007076551732815537
2018-12-11,-0.21336364314918066,0.0006507040058691197
2018-12-12,-0.21358676662203105,0.0006420504251003428
2018-12-13,-0.2140346876184852,0.000624998637299397
2018-12-14,-0.2093701713650972,0.0008250050317706777
2018-12-17,-0.19621147830368357,0.001749529420775252
2018-12-18,-0.19480687747267736,0.0018905513101679023
2018-12-19,-0.19550099633676254,0.0018196137248991252
2018-12-20,-0.19603267421881823,0.0017669310511837456
2018-12-21,-0.19481015143334837,0.0018902108729148789
2018-12-24,-0.20662113780136276,0.0009689971434326716
2018-12-26,-0.20684012747377123,0.0009567298627204883
2018-12-27,-0.20767131720649398,0.0009114583887389928
2018-12-28,-0.20994344437404588,0.0007975822431639499
2018-12-31,-0.21087232899012734,0.000754927882733169
2019-01-01,-0.21251741722919562,0.0006845130668942182
2019-01-02,-0.22473144052780683,0.0003233104276242082
2019-01-03,-0.22564059738611936,0.000305251262454521
2019-01-04,-0.22539297927526092,0.0003100745102422323
2019-01-07,-0.22451421880381908,0.00032776993109678203
2019-01-08,-0.2240962657074051,0.00033651178157173924
2019-01-09,-0.22428638822571123,0.00033250866213444555
2019-01-10,-0.22566501995713764,0.0003047793482796496
2019-01-11,-0.22635903081399675,0.0002916495252650169
2019-01-14,-0.2247839278748936,0.00032224137692866197
2019-01-15,-0.22479012312744076,0.0003221154106168709
2019-01-16,-0.22480246508718682,0.00032186460157797406
2019-01-17,-0.2288676512941727,0.0002484548469538321
2019-01-18,-0.2276615379504907,0.00026841824975624843
2019-01-21,-0.22509392099652267,0.0003159942804394574
2019-01-22,-0.22223696022419745,0.0003780927681486136
2019-01-23,-0.2206673095018979,0.0004168608463069281
2019-01-24,-0.22073544532839798,0.00041510411186060565
2019-01-25,-0.22028216726154565,0.0004269213467148542
2019-01-28,-0.22226584961662835,0.0003774117056014423
2019-01-29,-0.22058481231838142,0.00041899709331239465
2019-01-30,-0.21836670088527083,0.0004803889950737477
2019-01-31,-0.21831727341569138,0.0004818474994410834
2019-02-01,-0.2189358108593439,0.0004638880130394025
2019-02-04,-0.22082476907464643,0.0004128115026585096
2019-02-05,-0.22668884340042963,0.000285596259842202
2019-02-06,-0.22639184894543843,0.0002910418834543561
2019-02-07,-0.22119343964087204,0.000403472920655735
2019-02-08,-0.21346689726710275,0.000646686101370967
2019-02-11,-0.21525288446474078,0.0005807188301789853
2019-02-12,-0.21646168553654835,0.0005396660223000836
2019-02-13,-0.2200097910412577,0.0004341717553177508
2019-02-14,-0.2180977840758629,0.0004883739098780459
2019-02-15,-0.19745930080769197,0.0016323833513418522
2019-02-18,-0.19998898069476087,0.0014166207146573762
2019-02-19,-0.20239997868249124,0.0012356237517958924
2019-02-20,-0.2098286349675217,0.000803005932430011
2019-02-21,-0.2103978437060856,0.0007764459289577848
2019-02-22,-0.21915179145591157,0.00045776457411794274
2019-02-25,-0.2169271565795795,0.0005245874889493891
2019-02-26,-0.2179044940929362,0.0004941890495874723
2019-02-27,-0.22073035014688064,0.0004152352419362573
2019-02-28,-0.22058688627499043,0.00041894326435608413
2019-03-01,-0.22251459964365153,0.0003715944487416944
2019-03-05,-0.22408042616613436,0.00033684730520648984
2019-03-06,-0.23152189779739954,0.00020929599855384567
2019-03-07,-0.22153113051328252,0.00039509156912564687
2019-03-08,-0.22298574699543153,0.00036080392712042767
2019-03-11,-0.2175938527509628,0.00050366931587411
2019-03-13,-0.21796548946108843,0.0004923471064266703
2019-03-14,-0.2209358218195049,0.0004099775829237576
2019-03-15,-0.21884740068258585,0.0004664164431635812
2019-03-18,-0.22312099355775247,0.00035776065408006516
2019-03-19,-0.21929052053382506,0.00045387098900625194
2019-03-20,-0.22334045254052076,0.0003528731857329758
2019-03-22,-0.2233313025183125,0.0003530757153389961
2019-03-25,-0.221751197042308,0.0003897169376947048
2019-03-26,-0.22333375549207626,0.00035302140981069294
2019-03-27,-0.2282776918824436,0.00025804016589134544
2019-03-28,-0.2276906109176318,0.00026791994843965687
2019-03-29,-0.2301026392272716,0.00022945441443560636
2019-04-01,-0.22565067000500927,0.0003050565481994126
2019-04-02,-0.22826857874188583,0.0002581908983423898
2019-04-03,-0.22691794475376753,0.0002814605024303098
2019-04-04,-0.2274452272816824,0.0002721529477359926
2019-04-05,-0.22107644053027753,0.00040641509324445776
2019-04-08,-0.2222595937434181,0.0003775590899965847
2019-04-09,-0.22134371225098842,0.0003997230326921078
2019-04-10,-0.22188725472653406,0.0003864280892624478
2019-04-11,-0.21900721065893056,0.0004618553446853655
2019-04-12,-0.22010771517286754,0.00043155204919240864
2019-04-15,-0.21929005876537522,0.0004538838979396207
2019-04-16,-0.21906869424519007,0.0004601116016844365
2019-04-18,-0.22249254753294956,0.00037210677284057255
2019-04-22,-0.22271376226177278,0.0003669970187237265
2019-04-23,-0.22059071872597363,0.0004188438110668899
2019-04-24,-0.22072412543041642,0.00041539549401652814
2019-04-25,-0.22100088644709756,0.0004083256214643997
2019-04-26,-0.21948173421787637,0.0004485547002439224
2019-04-30,-0.2204167256364523,0.00042338114261591714
2019-05-02,-0.22818310498328126,0.0002596086444607078
2019-05-03,-0.22828891446328214,0.0002578546557315437
2019-05-06,-0.22869907400222753,0.00025115935879633844
2019-05-07,-0.22784510441689035,0.0002652864081152025
2019-05-08,-0.22599852164908252,0.0002984027182012595
2019-05-09,-0.2192618696487849,0.00045467258195472295
2019-05-10,-0.21710742354227636,0.0005188534620439516
2019-05-13,-0.2117804378045469,0.0007152720572095342
2019-05-14,-0.21180765276330557,0.0007141138649357002
2019-05-15,-0.21253312911609332,0.0006838708160165157
2019-05-16,-0.22407863736517059,0.0003368852163165168
2019-05-17,-0.2217283159162206,0.0003902725778813362
2019-05-20,-0.2205608425551609,0.0004196196877806062
2019-05-21,-0.22071563834859076,0.0004156140820187736
2019-05-22,-0.22264051546875535,0.00036868165257375235
2019-05-23,-0.22172302475920733,0.0003904011718714026
2019-05-24,-0.22247083327410322,0.00037261188909166955
2019-05-27,-0.22237524937588987,0.0003748429421321477
2019-05-28,-0.2204150915731125,0.0004234239705739719
2019-05-29,-0.2237562135248976,0.00034378372238584034
2019-05-30,-0.2233788942249245,0.0003520234842475192
2019-05-31,-0.22517566608520492,0.00031436580178468133
2019-06-03,-0.22484520316882353,0.00032099749625603247
2019-06-04,-0.22353423308418852,0.0003486092643405223
2019-06-06,-0.2218218711102555,0.00038800534068349354
2019-06-07,-0.2181097195309755,0.00048801691859307793
2019-06-10,-0.21784023214288162,0.0004961365448601351
2019-06-11,-0.21966663109041132,0.00044346902538588425
2019-06-12,-0.2201947954728492,0.0004292347713331448
2019-06-13,-0.21538374813117492,0.0005761389195596907
2019-06-14,-0.21462747613164285,0.0006030755228843953
2019-06-17,-0.19963067748342025,0.001445502888004209
2019-06-18,-0.20172597132098788,0.0012839568267450834
2019-06-19,-0.19509935866973013,0.0018603580472214818
2019-06-21,-0.1884211250827586,0.0026718556087033086
2019-06-24,-0.1905429396729348,0.002384578977504369
2019-06-25,-0.184162388781488,0.003345275387990962
2019-06-26,-0.18240213728896848,0.003665932995448971
2019-06-27,-0.18143436247333555,0.0038538283669354062
2019-06-28,-0.1801817626479218,0.004109921993238208
2019-07-01,-0.17992638977572642,0.004163979458394548
2019-07-02,-0.17783769757781318,0.004630753089296463
2019-07-03,-0.1773327697667542,0.004750437179169609
2019-07-04,-0.17758267774157493,0.004690857480528967
2019-07-05,-0.18073342329496092,0.003995301082901203
2019-07-08,-0.17431814941982116,0.00552470501003536
2019-07-09,-0.17974148211722668,0.004203520130990535
2019-07-10,-0.17732413005157985,0.004752509064720469
2019-07-11,-0.18076933602253598,0.0039879403243036505
2019-07-12,-0.1885615967185233,0.002651906519502675
2019-07-15,-0.179578495460042,0.004238653592444662
2019-07-16,-0.18024689700845475,0.004096236022279813
2019-07-17,-0.1827876149259463,0.0035934267584583545
2019-07-18,-0.18808316259414384,0.0027204111043589675
2019-07-19,-0.18774701193400756,0.0027694998729302493
2019-07-22,-0.19690401265915622,0.0016835983699250837
2019-07-23,-0.19917847780683828,0.001482723762229444
2019-07-24,-0.19731232902782767,0.0016457982432555548
2019-07-25,-0.19706598198029068,0.0016685099744875246
2019-07-26,-0.1974199257883371,0.0016359674742811071
2019-07-29,-0.20003268524450585,0.0014131341933863437
2019-07-30,-0.19949130063590875,0.0014568828077686127
2019-07-31,-0.2033707393004098,0.0011689410501526606
2019-08-01,-0.2034736634107821,0.0011620683985950854
2019-08-02,-0.20281166168772136,0.0012069294769722816
2019-08-05,-0.17349353361589426,0.00575534651799919
2019-08-06,-0.1754477440886438,0.005222223677372539
2019-08-07,-0.17522055213962465,0.0052818381483214745
2019-08-08,-0.17956741204161428,0.004241052323788248
2019-08-09,-0.18473792676290227,0.003246076562914088
2019-08-13,-0.18147587367019177,0.0038455936811626437
2019-08-14,-0.181746962307472,0.003792206691937939
2019-08-16,-0.18696766452361052,0.0028864176632710675
2019-08-19,-0.19304618190096393,0.002081959757905038
2019-08-20,-0.19224364651048415,0.002174932988300216
2019-08-21,-0.19352769553265584,0.00202793080283372
2019-08-22,-0.19460095626842458,0.0019120764990969202
2019-08-23,-0.19477923655412865,0.0018934277363051853
2019-08-26,-0.19481097461613922,0.001890125284452735
2019-08-27,-0.191256939895702,0.0022944208925041927
2019-08-28,-0.1935560693798339,0.0020247873301551195
2019-08-29,-0.18887828436681978,0.0026074276224230283
2019-08-30,-0.18900355524701498,0.002590021205502338
2019-09-03,-0.20244245084185492,0.001232634737867914
2019-09-04,-0.20102821050529135,0.0013358155017932408
2019-09-05,-0.20055013794360396,0.0013724480120918725
2019-09-06,-0.1956873788133611,0.001800984376567146
2019-09-09,-0.19609257368026065,0.0017610839567989596
2019-09-11,-0.19570108821493928,0.0017996209944058394
2019-09-12,-0.1910553314603908,0.002319558625206807
2019-09-13,-0.18804937980464734,0.002725308512105153
2019-09-16,-0.18489518672005273,0.0032194388799591032
2019-09-17,-0.18400195581342071,0.003373412216780295
2019-09-18,-0.18588016236264873,0.003057053151759525
2019-09-19,-0.18954121264686782,0.002516506591645949
2019-09-20,-0.1880059239833154,0.002731619968709619
2019-09-23,-0.14145561068192108,0.024724641762603774
2019-09-24,-0.15451217832163452,0.014073830595995707
2019-09-25,-0.12931172239170113,0.04025000041495707
2019-09-26,-0.13077421286567614,0.03802616509927123
2019-09-27,-0.13657486822647047,0.03020086051116907
2019-09-30,-0.13172899221024156,0.03663110685440383
2019-10-01,-0.14973011008661452,0.017383316080912568
2019-10-03,-0.14953262484421098,0.017533483263431963
2019-10-04,-0.1567790889623564,0.012708112790959807
2019-10-07,-0.1575556697131139,0.012267832559705661
2019-10-09,-0.15581421171521284,0.013274470746040132
2019-10-10,-0.14911372880720214,0.01785575677914177
2019-10-11,-0.1409105379603925,0.025290450091798995
2019-10-14,-0.139545965125979,0.026756004776784366
2019-10-15,-0.14628536087611105,0.020169800635413286
2019-10-16,-0.1420337927963443,0.024136410126594558
2019-10-17,-0.12673886436698814,0.04442833416285457
2019-10-18,-0.12467504084364024,0.04803760845680659
2019-10-22,-0.12220622353239484,0.052673614967261265
2019-10-23,-0.11002466924821766,0.08129867483085917
2019-10-24,-0.1120496787834648,0.07581776005146046
2019-10-25,-0.10901734270237952,0.08414180670049588
2019-10-29,-0.10765955035794149,0.08810009786881866
2019-10-30,-0.10735948720210044,0.08899468100626998
2019-10-31,-0.10805163465602506,0.08694204814649024
2019-11-01,-0.10780422417708173,0.08767136216442521
2019-11-04,-0.10927726988102426,0.08340062662929879
2019-11-05,-0.11001526433556943,0.08132485673664466
2019-11-06,-0.10990870858384613,0.08162196776323262
2019-11-07,-0.10998578961734025,0.0814069541201549
2019-11-08,-0.10544527321915238,0.09487403296591077
2019-11-11,-0.10370797906699296,0.1004739666446772
2019-11-13,-0.10278356317258236,0.10355869531248148
2019-11-14,-0.09935635718484238,0.11565236450613206
2019-11-15,-0.10001841567531111,0.1132339275340184
2019-11-18,-0.10619525162955568,0.09253470720802859
2019-11-19,-0.09428961782155923,0.13551910906254197
2019-11-20,-0.09411045066337127,0.1362668192946085
2019-11-21,-0.0956712807337781,0.12985847566200387
2019-11-22,-0.09158203674268732,0.14715894943779653
2019-11-25,-0.09362214204875756,0.13832072551622393
2019-11-26,-0.09757424798944866,0.12236294734960672
2019-11-27,-0.09301083815632752,0.14092529073067414
2019-11-28,-0.08903415361792177,0.15879183811276226
2019-11-29,-0.09435232991956655,0.13525814105529957
2019-12-02,-0.09401904586140016,0.13664949215674005
2019-12-03,-0.09445097928534436,0.1348484061827337
2019-12-04,-0.0904472615313325,0.15225739236766386
2019-12-05,-0.0905136574967638,0.1519554474019803
2019-12-06,-0.09882744743714543,0.11761327155134842
2019-12-09,-0.10268194348088598,0.10390231081856068
2019-12-10,-0.10508378459728135,0.0960182844642203
2019-12-11,-0.10365259322271639,0.10065671251223537
2019-12-12,-0.09764628802776619,0.12208593718925846
2019-12-13,-0.10617557699408664,0.09259548259730696
2019-12-16,-0.10773912472080585,0.08786407460597433
2019-12-17,-0.11381193776700047,0.07129547203286035
2019-12-18,-0.09948275696283229,0.11518754704454749
2019-12-19,-0.09529285516183776,0.13139041432594648
2019-12-20,-0.09494530271988866,0.13280960616010287
2019-12-23,-0.0943706764597283,0.1351818673968544
2019-12-24,-0.08833544847640504,0.16209970257750528
2019-12-26,-0.08548426854363084,0.1761350441952808
2019-12-27,-0.08413898086810966,0.1830618927842221
2019-12-30,-0.08453014662805988,0.18102741795723107
2019-12-31,-0.08646430036411439,0.1712125399873693
2020-01-01,-0.10565271986450472,0.09422230436824965
2020-01-02,-0.10713713176756312,0.08966227377477003
2020-01-03,-0.10422262314831891,0.09878843877215296
2020-01-07,-0.10422389985300633,0.09878428546947468
2020-01-08,-0.1038757446253252,0.09992202699007974
2020-01-09,-0.0920856657212627,0.14493820293897872
2020-01-10,-0.09284615039989856,0.14163333940059658
2020-01-13,-0.09027870313738755,0.1530259742196347
2020-01-14,-0.08075459988573544,0.2013715217075078
2020-01-15,-0.08029519532145767,0.20395580987559192
2020-01-16,-0.07671868140554933,0.2248982675253305
2020-01-17,-0.06296390266814937,0.3194737808207725
2020-01-20,-0.06113609969273412,0.3337515753960539
2020-01-21,-0.055968787334469194,0.37628961052292953
2020-01-22,-0.059399404848584435,0.3476907986471276
2020-01-23,-0.06400111393690158,0.31155100636731514
2020-01-24,-0.06310916345207745,0.31835637926241833
2020-01-27,-0.05825067464482887,0.3571101137262609
2020-01-28,-0.05572112243917654,0.3784086063334363
2020-01-29,-0.05815672769610263,0.3578874593084806
2020-01-30,-0.05796783682757509,0.35945360029450274
2020-01-31,-0.0539728664553309,0.3935733246615106
2020-02-01,-0.0538462165089615,0.39468593894785736
2020-02-03,-0.06928443790514047,0.2732077005726032
2020-02-04,-0.05769110479316247,0.3617557691818377
2020-02-05,-0.05864844782201941,0.35383054254401136
2020-02-06,-0.06720886229222912,0.2878701851201263
2020-02-07,-0.06576639733997469,0.29836545159583516
2020-02-10,-0.0649066960881599,0.30473989612316826
2020-02-11,-0.06041071304493658,0.3395295769157976
2020-02-12,-0.05741897201399326,0.3640286127660596
2020-02-13,-0.05740169367130209,0.3641732198948986
2020-02-14,-0.058474332934007854,0.3552637546661457
2020-02-17,-0.05651504048528191,0.37164172191278044
2020-02-18,-0.051118690562649935,0.4191032297698985
2020-02-19,-0.036647078587545394,0.5625509827362218
2020-02-20,-0.033229884351278674,0.59956199465298
2020-02-24,-0.04992582705476466,0.4300536289287747
2020-02-25,-0.05650220925610469,0.37175049105590213
2020-02-26,-0.0550077215495251,0.3845530927537556
2020-02-27,-0.0519533907575816,0.41153865339566686
2020-02-28,-0.05698918199386005,0.3676362349542655
2020-03-02,-0.058036569586002035,0.35888322530520606
2020-03-03,-0.09109527580124098,0.14932980017027214
2020-03-04,-0.06897781846034154,0.2753411941036059
2020-03-05,-0.06392288460760329,0.3121440346856412
2020-03-06,-0.06586107495201707,0.29766889394363716
2020-03-09,-0.08326499772999715,0.1876682916154653
2020-03-11,-0.08298798579114698,0.1891459064819296
2020-03-12,-0.06617172110663674,0.2953910145204511
2020-03-13,-0.07904058397929327,0.2111353939980208
2020-03-16,-0.11328314270893473,0.07262877335037754
2020-03-17,-0.11134780246348482,0.07768249722255526
2020-03-18,-0.05343690362006622,0.39829464465421915
2020-03-19,-0.058320175720992226,0.35653572147984147
2020-03-20,-0.07754674945139561,0.21991868173010282
2020-03-23,-0.07466885943955576,0.23756784122018573
2020-03-24,-0.07997781778043564,0.20575511040867658
2020-03-25,-0.08004448219413184,0.20537622365600497
2020-03-26,-0.14584619411690547,0.02055149919388403
2020-03-27,-0.1379157347476455,0.028601906437524194
2020-03-30,-0.1132170787655929,0.07279676305184594
2020-03-31,-0.11474273657387905,0.06899704215761529
2020-04-01,-0.12011207025141424,0.05689201382635565
2020-04-03,-0.11759452579932264,0.06232921234645568
2020-04-07,-0.11878167564649034,0.05971428819624168
2020-04-08,-0.11518899676975443,0.06791674432720846
2020-04-09,-0.11280691520573306,0.07384682723189705
2020-04-13,-0.10702320954284368,0.09000585960888957
2020-04-16,-0.10154135963278323,0.1078211339780872
2020-04-17,-0.11578309780269527,0.06650005444954475
2020-04-20,-0.11533550016300337,0.06756512139899645
2020-04-21,-0.11898710433830739,0.05927110526423677
2020-04-22,-0.12008445460912764,0.05694945561921872
2020-04-23,-0.12424324095134893,0.048822939614903006
2020-04-24,-0.12680593637910534,0.04431496098570823
2020-04-27,-0.12656912157835817,0.04471634113495892
2020-04-28,-0.12791711440258902,0.04247175088270809
2020-04-29,-0.1277650244783888,0.04272016435902057
2020-04-30,-0.12344685883883078,0.05029945371626346
2020-05-04,-0.12956360118741564,0.03985936310203073
2020-05-05,-0.12748297125439648,0.04318408366647718
2020-05-06,-0.12817189564513043,0.04205832968500113
2020-05-07,-0.1241712225044195,0.048954959101423196
2020-05-08,-0.12113344316957271,0.05480093464349834
2020-05-11,-0.12217055335128593,0.052743229595249776
2020-05-12,-0.12237985938162554,0.05233583320983795
2020-05-13,-0.11510058130946857,0.06812967322716465
2020-05-14,-0.11094271649265018,0.07877551376571863
2020-05-15,-0.10978902041829595,0.08195673931765951
2020-05-18,-0.10371835712569216,0.10043975344864502
2020-05-19,-0.10772364114237856,0.08790996024534584
2020-05-20,-0.10780095201653718,0.08768104057090656
2020-05-21,-0.10880576092394754,0.08474903481736548
2020-05-22,-0.10939893864112808,0.08305549988761228
2020-05-26,-0.1123913548944768,0.07492322719111494
2020-05-27,-0.11367756927538722,0.07163236364976443
2020-05-28,-0.11508370222717348,0.0681703846875648
2020-05-29,-0.11555071682326551,0.06705128089523921
2020-06-01,-0.11551160648589334,0.06714442030421798
2020-06-02,-0.11050240590019672,0.07997764619057039
2020-06-03,-0.11100041889057399,0.07861906380987543
2020-06-04,-0.11079297291296525,0.07918269199233367
2020-06-05,-0.1082454537503409,0.08637411740194717
2020-06-08,-0.10912655171956653,0.08382975517761214
2020-06-09,-0.11129416548917616,0.07782651319596681
2020-06-10,-0.11028947217779861,0.08056428894551945
2020-06-11,-0.11030162062519501,0.08053072620019339
2020-06-12,-0.10844629870479924,0.0857887455356411
2020-06-15,-0.10405201927787917,0.0993446850627548
2020-06-16,-0.10269280537373725,0.10386553962971945
2020-06-17,-0.09460532423280811,0.1342092565966383
2020-06-18,-0.09744082914013114,0.12287726193758883
2020-06-19,-0.09470024122456455,0.13381735882729576
2020-06-22,-0.07623918639611245,0.22781805140458372
2020-06-23,-0.0685610925036678,0.27825889630374906
2020-06-24,-0.06215959460616269,0.32570692638889487
2020-06-25,-0.062104991769791444,0.3261329122964497
2020-06-26,-0.06340949303056967,0.31605420805506157
2020-06-29,-0.06384939941659004,0.31270177247206776
2020-06-30,-0.0643340375775603,0.3090354959239902
2020-07-01,-0.06311704360572784,0.31829583495450187
2020-07-02,-0.06399312991227556,0.3116114965186234
