symbol,entry_dt,entry,sl,tp,exit_dt,exit_price,outcome,pnl,zpnl,touch_dt,atr_pct_at_touch,hidden_atr_pct_rollmean40
TATAMOTORS,2018-05-04 09:55:00,228.7,230.08571428571426,225.58214285714286,2018-05-04 14:20:00,230.08571428571426,L,-1.385714285714272,-1.6231510241428433,2018-05-04 09:50:00,0.3029545880442239,0.2146123799946848
TATAMOTORS,2018-05-07 10:40:00,230.45,231.49999999999997,228.0875,2018-05-07 13:05:00,231.49999999999997,L,-1.049999999999983,-1.289117001699983,2018-05-07 10:35:00,0.22776572668112693,0.29002207019780657
TATAMOTORS,2018-05-07 14:20:00,231.1,231.84285714285713,229.42857142857144,2018-05-07 15:00:00,230.95,EOD+,0.15000000000000568,-0.08931699229999429,2018-05-07 14:15:00,0.1607915893630167,0.17312778278006072
TATAMOTORS,2018-05-08 10:45:00,229.15,229.95,227.35000000000002,2018-05-08 15:00:00,228.4,EOD+,0.75,0.5129394847,2018-05-08 10:40:00,0.17459624618070607,0.19620528763352119
TATAMOTORS,2018-05-10 11:35:00,231.55,233.11428571428573,228.03035714285716,2018-05-10 15:00:00,230.85,EOD+,0.700000000000017,0.46043381560001706,2018-05-10 11:30:00,0.3377857297097199,0.3104153034356472
TATAMOTORS,2018-05-11 10:40:00,228.2,229.27142857142857,225.78928571428568,2018-05-11 11:30:00,229.27142857142857,L,-1.0714285714285836,-1.3082234476857264,2018-05-11 10:35:00,0.23475647927882898,0.2553968390949748
TATAMOTORS,2018-05-11 12:40:00,228.55,229.7857142857143,225.76964285714288,2018-05-11 15:00:00,227.55,EOD+,1.0,0.7636595734,2018-05-11 12:35:00,0.27021961200837136,0.2640210060566819
TATAMOTORS,2018-05-14 09:25:00,227.15,228.35714285714286,224.43392857142857,2018-05-14 11:10:00,224.43392857142857,W,2.716071428571439,2.4818579676392964,2018-05-14 09:20:00,0.2657149146253277,0.20405373649964859
TATAMOTORS,2018-05-14 12:30:00,224.2,224.92857142857142,222.56071428571428,2018-05-14 13:40:00,222.56071428571428,W,1.6392857142857054,1.4077032080071339,2018-05-14 12:25:00,0.16248247737988933,0.23847485205755023
TATAMOTORS,2018-05-14 14:35:00,223.2,224.18571428571428,220.98214285714283,2018-05-14 15:00:00,223.2,EOD-,0.0,-0.23119323839999997,2018-05-14 14:30:00,0.2207646776515768,0.1727537999428576
TATAMOTORS,2018-05-15 12:30:00,219.9,220.77857142857144,217.92321428571427,2018-05-15 13:15:00,217.92321428571427,W,1.9767857142857395,1.749790311632168,2018-05-15 12:25:00,0.19990248659190932,0.3206683836785062
TATAMOTORS,2018-05-17 14:45:00,218.15,219.19285714285715,215.80357142857144,2018-05-17 15:00:00,217.9,EOD+,0.25,0.02413621370000002,2018-05-17 14:40:00,0.23885871343498405,0.24248880759017957
TATAMOTORS,2018-05-18 11:00:00,214.15,215.17142857142858,211.8517857142857,2018-05-18 11:40:00,211.8517857142857,W,2.2982142857142946,2.077301575417866,2018-05-18 10:55:00,0.23848437343650997,0.2772033022086902
TATAMOTORS,2018-05-18 12:45:00,211.55,212.50714285714287,209.3964285714286,2018-05-18 14:40:00,209.3964285714286,W,2.1535714285714107,1.9352947814642678,2018-05-18 12:40:00,0.22622142688320857,0.2617038887887558
TATAMOTORS,2018-05-21 09:55:00,209.35,211.22857142857143,205.12321428571428,2018-05-21 13:20:00,205.12321428571428,W,4.226785714285711,4.0116055417321395,2018-05-21 09:50:00,0.4486676447507574,0.2663319734764595
TATAMOTORS,2018-05-21 13:50:00,205.3,206.45000000000002,202.7125,2018-05-21 15:00:00,203.8,EOD+,1.5,1.2879394054,2018-05-21 13:45:00,0.27994157740993225,0.30983350025834694
TATAMOTORS,2018-05-22 10:55:00,205.95,207.12142857142857,203.3142857142857,2018-05-22 12:20:00,207.12142857142857,L,-1.171428571428578,-1.3852160712857207,2018-05-22 10:50:00,0.2844654131686697,0.34911911604238016
TATAMOTORS,2018-05-22 14:15:00,211.8,213.6357142857143,207.66964285714283,2018-05-22 15:00:00,212.05,EOD-,-0.25,-0.4694835831,2018-05-22 14:10:00,0.433565017882451,0.3808494702247692
TATAMOTORS,2018-05-23 12:35:00,216.5,217.44285714285715,214.3785714285714,2018-05-23 13:00:00,214.3785714285714,W,2.121428571428595,1.8980119775857378,2018-05-23 12:30:00,0.21774991751897418,0.3587055292435039
TATAMOTORS,2018-05-24 11:45:00,199.95,201.57142857142856,196.30178571428573,2018-05-24 15:00:00,198.7,EOD+,1.25,1.0433823981,2018-05-24 11:40:00,0.40596609199513334,0.7541458804423382
TATAMOTORS,2018-05-25 11:20:00,201.5,202.6142857142857,198.99285714285716,2018-05-25 13:35:00,202.6142857142857,L,-1.1142857142856997,-1.3234413132571283,2018-05-25 11:15:00,0.27636054421768647,0.4471703420436245
TATAMOTORS,2018-05-28 13:00:00,205.1,205.80714285714285,203.50892857142858,2018-05-28 15:00:00,204.85,EOD+,0.25,0.037653560300000055,2018-05-28 12:55:00,0.17238977502263367,0.32286577013040174
TATAMOTORS,2018-05-29 12:15:00,205.5,206.22857142857143,203.86071428571427,2018-05-29 14:00:00,203.86071428571427,W,1.6392857142857338,1.4270728924071623,2018-05-29 12:10:00,0.1772679874869664,0.2853818913443613
TATAMOTORS,2018-05-30 13:25:00,200.0,200.68571428571428,198.45714285714283,2018-05-30 15:00:00,199.4,EOD+,0.5999999999999943,0.3930742435999943,2018-05-30 13:20:00,0.17142857142857387,0.2660957162022609
TATAMOTORS,2018-05-31 13:05:00,196.65,197.37857142857143,195.01071428571427,2018-05-31 13:50:00,195.01071428571427,W,1.6392857142857338,1.4362398286071625,2018-05-31 13:00:00,0.18515157015792524,0.24868133596217373
TATAMOTORS,2018-05-31 14:30:00,195.75,196.75714285714284,193.4839285714286,2018-05-31 15:00:00,195.9,EOD-,-0.15000000000000568,-0.3528193599000057,2018-05-31 14:25:00,0.2571209745067262,0.207177711263859
TATAMOTORS,2018-06-01 11:45:00,198.15,199.40714285714287,195.32142857142858,2018-06-01 12:55:00,199.40714285714287,L,-1.2571428571428669,-1.4628848296285812,2018-06-01 11:40:00,0.31721999927904587,0.35223129842826223
TATAMOTORS,2018-06-01 13:15:00,198.45,199.32857142857142,196.47321428571425,2018-06-01 15:00:00,198.3,EOD+,0.14999999999997726,-0.05549773050002274,2018-06-01 13:10:00,0.22135838462369303,0.31833604442547203
TATAMOTORS,2018-06-04 11:40:00,199.95,201.0142857142857,197.5553571428571,2018-06-04 14:15:00,197.5553571428571,W,2.394642857142884,2.188476709253598,2018-06-04 11:35:00,0.2661379630621958,0.33967516473032655
TATAMOTORS,2018-06-05 11:25:00,196.1,197.17142857142855,193.68928571428572,2018-06-05 12:15:00,197.17142857142855,L,-1.0714285714285552,-1.274973882485698,2018-06-05 11:20:00,0.2731842354483854,0.33838151578921505
TATAMOTORS,2018-06-05 14:45:00,196.15,197.17857142857144,193.8357142857143,2018-06-05 15:00:00,196.35,EOD-,-0.19999999999998863,-0.40325340499998863,2018-06-05 14:40:00,0.26225686603045156,0.21980361412612875
TATAMOTORS,2018-06-06 14:10:00,201.4,202.27857142857144,199.4232142857143,2018-06-06 14:45:00,202.27857142857144,L,-0.8785714285714334,-1.0875304792142906,2018-06-06 14:05:00,0.21811604482905395,0.270903150009612
TATAMOTORS,2018-06-07 10:55:00,204.85,205.92142857142858,202.4392857142857,2018-06-07 11:35:00,205.92142857142858,L,-1.0714285714285836,-1.2840372374857265,2018-06-07 10:50:00,0.2616431187859779,0.3297377307288778
TATAMOTORS,2018-06-08 12:50:00,215.9,217.15714285714287,213.07142857142858,2018-06-08 15:00:00,214.0,EOD+,1.9000000000000057,1.6771175606000057,2018-06-08 12:45:00,0.2911400780784749,0.3671252650424382
TATAMOTORS,2018-06-11 09:50:00,213.1,215.37857142857143,207.97321428571428,2018-06-11 12:00:00,215.37857142857143,L,-2.278571428571439,-2.500201648014296,2018-06-11 09:45:00,0.5346249245826906,0.27109849863150165
TATAMOTORS,2018-06-11 13:15:00,214.7,215.7,212.45,2018-06-11 14:05:00,215.7,L,-1.0,-1.2227832424,2018-06-11 13:10:00,0.23293733985557882,0.3105197374463392
TATAMOTORS,2018-06-12 09:35:00,214.25,215.68571428571428,211.01964285714286,2018-06-12 10:50:00,215.68571428571428,L,-1.4357142857142833,-1.6582032610428548,2018-06-12 09:30:00,0.33497766815545665,0.24742430865420245
TATAMOTORS,2018-06-12 11:45:00,214.55,215.5857142857143,212.21964285714287,2018-06-12 14:25:00,212.21964285714287,W,2.330357142857139,2.1090427850964244,2018-06-12 11:40:00,0.2412565305647067,0.27466370968633386
TATAMOTORS,2018-06-13 10:50:00,212.55,213.70714285714286,209.94642857142858,2018-06-13 12:25:00,213.70714285714286,L,-1.1571428571428442,-1.3777610818285584,2018-06-13 10:45:00,0.27220485936082156,0.24945958818560152
TATAMOTORS,2018-06-13 14:10:00,213.35,214.21428571428572,211.40535714285713,2018-06-13 15:00:00,212.55,EOD+,0.799999999999983,0.579325034599983,2018-06-13 14:05:00,0.20255113997790578,0.19235610697696687
TATAMOTORS,2018-06-14 11:45:00,209.9,210.61428571428573,208.29285714285714,2018-06-14 15:00:00,209.9,EOD-,0.0,-0.2174169388,2018-06-14 11:40:00,0.17014905056829782,0.2386382796354881
TATAMOTORS,2018-06-15 10:15:00,210.75,212.10714285714286,207.69642857142856,2018-06-15 13:05:00,207.69642857142856,W,3.053571428571445,2.836478396464302,2018-06-15 10:10:00,0.3219793255380463,0.18473111788055646
TATAMOTORS,2018-06-19 13:20:00,210.5,211.6142857142857,207.99285714285716,2018-06-19 15:00:00,210.25,EOD+,0.25,0.03206017550000001,2018-06-19 13:15:00,0.264675941635561,0.26733259723341907
TATAMOTORS,2018-06-20 10:00:00,210.0,211.0,207.75,2018-06-20 11:05:00,211.0,L,-1.0,-1.217914926,2018-06-20 09:55:00,0.2380952380952381,0.2540910008288318
TATAMOTORS,2018-06-20 11:40:00,210.4,211.14285714285717,208.72857142857143,2018-06-20 13:00:00,211.14285714285717,L,-0.7428571428571615,-0.9610849749714473,2018-06-20 11:35:00,0.17653449212384728,0.23395755452732128
TATAMOTORS,2018-06-20 14:15:00,211.2,212.11428571428573,209.1428571428571,2018-06-20 15:00:00,210.9,EOD+,0.29999999999998295,0.08135482739998295,2018-06-20 14:10:00,0.2165014715334424,0.18022910582840793
TATAMOTORS,2018-06-21 09:45:00,210.6,211.69285714285712,208.14107142857142,2018-06-21 10:15:00,211.69285714285712,L,-1.0928571428571274,-1.3114301794714132,2018-06-21 09:40:00,0.2596476937175433,0.20332804984718295
TATAMOTORS,2018-06-21 10:40:00,210.9,211.8,208.87500000000003,2018-06-21 11:25:00,211.8,L,-0.9000000000000057,-1.1188077162000056,2018-06-21 10:35:00,0.2133712660028434,0.22497193980856892
TATAMOTORS,2018-06-21 11:40:00,211.3,212.00714285714287,209.7089285714286,2018-06-21 14:15:00,212.00714285714287,L,-0.7071428571428555,-0.9262888341285698,2018-06-21 11:35:00,0.16741071428571294,0.21368655067747042
TATAMOTORS,2018-06-21 14:30:00,211.35,212.15714285714284,209.53392857142856,2018-06-21 15:00:00,211.25,EOD+,0.09999999999999432,-0.11887942560000567,2018-06-21 14:25:00,0.1909493392814909,0.14396362013803682
TATAMOTORS,2018-06-22 09:20:00,211.05,211.8857142857143,209.1696428571429,2018-06-22 09:45:00,209.1696428571429,W,1.8803571428571217,1.6624906443964074,2018-06-22 09:15:00,0.1979896436186403,0.15287425488533737
TATAMOTORS,2018-06-22 10:35:00,210.15,211.29285714285714,207.57857142857142,2018-06-22 11:55:00,211.29285714285714,L,-1.1428571428571388,-1.3609837843714245,2018-06-22 10:30:00,0.2719793295709526,0.20299686660138386
TATAMOTORS,2018-06-22 14:25:00,211.6,212.43571428571428,209.71964285714287,2018-06-22 14:45:00,212.43571428571428,L,-0.835714285714289,-1.0552217156428605,2018-06-22 14:20:00,0.19747502025384708,0.18167325808678744
TATAMOTORS,2018-06-25 12:05:00,204.45,205.40714285714284,202.29642857142855,2018-06-25 13:10:00,202.29642857142855,W,2.153571428571439,1.9426490466642963,2018-06-25 12:00:00,0.2340774901303154,0.3096012542413654
TATAMOTORS,2018-06-26 11:00:00,195.1,196.3357142857143,192.31964285714284,2018-06-26 13:05:00,192.31964285714284,W,2.780357142857156,2.5793668111964414,2018-06-26 10:55:00,0.31676859413337255,0.3757603504758383
TATAMOTORS,2018-06-27 10:50:00,191.2,192.04999999999998,189.28750000000002,2018-06-27 11:20:00,189.28750000000002,W,1.912499999999966,1.7152070470749659,2018-06-27 10:45:00,0.22228033472803094,0.31057023800519684
TATAMOTORS,2018-06-27 12:40:00,188.8,189.82857142857145,186.4857142857143,2018-06-27 14:05:00,186.4857142857143,W,2.3142857142857167,2.1196371768571454,2018-06-27 12:35:00,0.2723249744695343,0.3027377583643703
TATAMOTORS,2018-06-28 11:45:00,185.85,187.1142857142857,183.00535714285715,2018-06-28 14:25:00,183.00535714285715,W,2.844642857142844,2.6532591411535584,2018-06-28 11:40:00,0.3401360544217674,0.3948593256467161
TATAMOTORS,2018-06-29 11:10:00,183.15,184.37142857142857,180.40178571428575,2018-06-29 11:35:00,184.37142857142857,L,-1.2214285714285609,-1.4116192779857037,2018-06-29 11:05:00,0.33345033345033054,0.39425043049081443
TATAMOTORS,2018-06-29 13:30:00,184.15,185.11428571428573,181.98035714285714,2018-06-29 14:50:00,185.11428571428573,L,-0.9642857142857224,-1.155410814157151,2018-06-29 13:25:00,0.26189182897493823,0.3295689832651623
TATAMOTORS,2018-07-02 12:50:00,183.75,184.71428571428572,181.58035714285714,2018-07-02 14:05:00,184.71428571428572,L,-0.9642857142857224,-1.154996489357151,2018-07-02 12:45:00,0.2623906705539359,0.42002023729763033
TATAMOTORS,2018-07-03 10:10:00,184.55,186.02857142857144,181.2232142857143,2018-07-03 11:05:00,186.02857142857144,L,-1.4785714285714278,-1.670313690614285,2018-07-03 10:05:00,0.40069686411149696,0.29466166529823967
TATAMOTORS,2018-07-03 12:55:00,185.7,186.42857142857142,184.06071428571425,2018-07-03 14:30:00,186.42857142857142,L,-0.7285714285714278,-0.9212090699142849,2018-07-03 12:50:00,0.1961689360720086,0.2879262470247704
TATAMOTORS,2018-07-04 10:35:00,184.4,185.68571428571428,181.5071428571429,2018-07-04 15:00:00,184.35,EOD+,0.05000000000001137,-0.14098401249998863,2018-07-04 10:30:00,0.34862101022621184,0.27923666989413815
TATAMOTORS,2018-07-05 10:40:00,178.35,179.82142857142858,175.03928571428568,2018-07-05 10:45:00,179.82142857142858,L,-1.4714285714285893,-1.6567459818857322,2018-07-05 10:35:00,0.41251151427770594,0.40952111576195377
TATAMOTORS,2018-07-05 12:10:00,178.75,179.59285714285716,176.85357142857143,2018-07-05 12:30:00,179.59285714285716,L,-0.8428571428571558,-1.0283409657714415,2018-07-05 12:05:00,0.23576423576423597,0.5033623494283745
TATAMOTORS,2018-07-05 13:45:00,179.55,180.57142857142858,177.25178571428572,2018-07-05 13:55:00,180.57142857142858,L,-1.0214285714285722,-1.207811473585715,2018-07-05 13:40:00,0.2844412618848711,0.3380566803830532
TATAMOTORS,2018-07-05 14:40:00,179.4,180.32857142857142,177.31071428571428,2018-07-05 15:00:00,179.15,EOD+,0.25,0.06427392869999998,2018-07-05 14:35:00,0.2587991718426501,0.2935074014545652
TATAMOTORS,2018-07-06 12:15:00,186.25,187.2142857142857,184.08035714285717,2018-07-06 13:30:00,187.2142857142857,L,-0.964285714285694,-1.1575860193571226,2018-07-06 12:10:00,0.2588686481303909,0.3842460074178234
TATAMOTORS,2018-07-06 15:00:00,186.85,187.53571428571428,185.30714285714285,2018-07-06 15:00:00,186.85,EOD-,0.0,-0.19354147219999998,2018-07-06 14:55:00,0.18359150889271522,0.22483404829468318
TATAMOTORS,2018-07-09 13:45:00,189.55,190.11428571428573,188.28035714285713,2018-07-09 14:35:00,188.28035714285713,W,1.269642857142884,1.0738054473035983,2018-07-09 13:40:00,0.14888805126272317,0.21774340411124343
TATAMOTORS,2018-07-10 11:55:00,189.5,190.31428571428572,187.66785714285714,2018-07-10 15:00:00,189.1,EOD+,0.4000000000000057,0.20387138840000568,2018-07-10 11:50:00,0.21490781585793528,0.24134034001306048
TATAMOTORS,2018-07-11 09:25:00,189.0,190.0142857142857,186.71785714285713,2018-07-11 10:50:00,186.71785714285713,W,2.2821428571428726,2.087274479978587,2018-07-11 09:20:00,0.26847160251077756,0.1834151795653916
TATAMOTORS,2018-07-11 13:10:00,185.15,185.99285714285713,183.25357142857143,2018-07-11 15:00:00,184.65,EOD+,0.5,0.3084166112,2018-07-11 13:05:00,0.22761467535974605,0.30053291262335496
TATAMOTORS,2018-07-12 10:35:00,184.5,185.67857142857142,181.84821428571428,2018-07-12 11:10:00,185.67857142857142,L,-1.1785714285714164,-1.3701435782142735,2018-07-12 10:30:00,0.3194826317623824,0.24919916119876823
TATAMOTORS,2018-07-12 12:25:00,185.9,186.85,183.76250000000002,2018-07-12 13:45:00,183.76250000000002,W,2.1374999999999886,1.9457855920249887,2018-07-12 12:20:00,0.2555137170521788,0.318602032600359
TATAMOTORS,2018-07-13 09:25:00,183.55,184.7214285714286,180.91428571428574,2018-07-13 09:25:00,184.7214285714286,L,-1.171428571428578,-1.3620138824857206,2018-07-13 09:20:00,0.3188428338128922,0.26029393377194104
TATAMOTORS,2018-07-13 09:55:00,183.1,184.90714285714284,179.03392857142856,2018-07-13 12:10:00,184.90714285714284,L,-1.8071428571428498,-1.997512782328564,2018-07-13 09:50:00,0.4932158452900814,0.28853088913814307
TATAMOTORS,2018-07-13 13:25:00,184.35,185.2785714285714,182.2607142857143,2018-07-13 13:50:00,182.2607142857143,W,2.089285714285694,1.8991577989071227,2018-07-13 13:20:00,0.25185012979968013,0.3380168028193567
TATAMOTORS,2018-07-16 10:45:00,178.4,179.68571428571428,175.50714285714287,2018-07-16 11:15:00,175.50714285714287,W,2.892857142857139,2.7092092422714247,2018-07-16 10:40:00,0.36044695422323686,0.40045437563977143
TATAMOTORS,2018-07-16 13:45:00,176.1,176.89999999999998,174.3,2018-07-16 14:20:00,174.3,W,1.799999999999983,1.618303437599983,2018-07-16 13:40:00,0.2271436683702428,0.29138364521261334
TATAMOTORS,2018-07-17 10:55:00,176.15,177.07857142857142,174.0607142857143,2018-07-17 11:10:00,177.07857142857142,L,-0.9285714285714164,-1.1113959465142735,2018-07-17 10:50:00,0.2636489007868894,0.4039390389164453
TATAMOTORS,2018-07-17 11:40:00,176.2,177.13571428571427,174.09464285714287,2018-07-17 13:20:00,177.13571428571427,L,-0.9357142857142833,-1.1185934114428546,2018-07-17 11:35:00,0.265526187773632,0.38935835281394315
TATAMOTORS,2018-07-18 11:00:00,175.9,176.70714285714286,174.08392857142857,2018-07-18 11:50:00,174.08392857142857,W,1.8160714285714334,1.6345883672392905,2018-07-18 10:55:00,0.2294975425484373,0.33634392657264883
TATAMOTORS,2018-07-18 13:05:00,173.05,174.81428571428572,169.08035714285717,2018-07-18 15:00:00,173.3,EOD-,-0.25,-0.42934586809999997,2018-07-18 13:00:00,0.5099091659785288,0.3325367455549185
TATAMOTORS,2018-07-19 13:30:00,174.95,176.04285714285714,172.49107142857142,2018-07-19 15:00:00,174.2,EOD+,0.75,0.5690804951,2018-07-19 13:25:00,0.31233413628383644,0.3504637121142905
TATAMOTORS,2018-07-20 09:20:00,173.65,174.7,171.28750000000005,2018-07-20 10:10:00,174.7,L,-1.049999999999983,-1.230282880099983,2018-07-20 09:15:00,0.3023322775698194,0.29459801699096955
TATAMOTORS,2018-07-20 11:25:00,173.85,174.65,172.04999999999998,2018-07-20 14:15:00,174.65,L,-0.8000000000000114,-0.9803914410000114,2018-07-20 11:20:00,0.23008340523439724,0.31058055517762
TATAMOTORS,2018-07-24 11:10:00,180.65,181.6642857142857,178.36785714285716,2018-07-24 12:35:00,178.36785714285716,W,2.282142857142844,2.0959235101785585,2018-07-24 11:05:00,0.28073227630382214,0.34663470629539833
TATAMOTORS,2018-07-25 12:45:00,178.25,178.69285714285715,177.25357142857143,2018-07-25 13:10:00,177.25357142857143,W,0.9964285714285666,0.8121880798357094,2018-07-25 12:40:00,0.12422360248447296,0.27487722583909513
TATAMOTORS,2018-07-25 14:50:00,177.1,177.82142857142856,175.4767857142857,2018-07-25 15:00:00,177.4,EOD-,-0.30000000000001137,-0.4835606270000114,2018-07-25 14:45:00,0.20367830926836958,0.17422342330535018
TATAMOTORS,2018-07-26 10:40:00,178.9,179.8,176.875,2018-07-26 10:55:00,179.8,L,-0.9000000000000057,-1.0856617322000057,2018-07-26 10:35:00,0.2515371716042475,0.2739663671146807
TATAMOTORS,2018-07-26 12:45:00,179.9,180.65714285714284,178.1964285714286,2018-07-26 13:00:00,180.65714285714284,L,-0.7571428571428385,-0.9437840576285528,2018-07-26 12:40:00,0.21049287104332684,0.29554113609018984
TATAMOTORS,2018-07-27 14:50:00,184.7,185.47142857142856,182.96428571428572,2018-07-27 15:00:00,184.6,EOD+,0.09999999999999432,-0.09127503580000565,2018-07-27 14:45:00,0.2087763386816141,0.2865907722066888
TATAMOTORS,2018-07-30 10:45:00,185.7,187.1,182.54999999999998,2018-07-30 15:00:00,185.0,EOD+,0.6999999999999886,0.5079257957999886,2018-07-30 10:40:00,0.3769520732364044,0.2988212056474262
TATAMOTORS,2018-07-31 11:45:00,181.6,182.69285714285715,179.14107142857142,2018-07-31 15:00:00,181.85,EOD-,-0.25,-0.4382020607,2018-07-31 11:40:00,0.3008967904342367,0.3946299624189843
TATAMOTORS,2018-08-01 11:40:00,177.85,179.58571428571426,173.94464285714287,2018-08-01 13:15:00,179.58571428571426,L,-1.7357142857142662,-1.9206180260428376,2018-08-01 11:35:00,0.4879714044740721,0.6259039755417348
TATAMOTORS,2018-08-02 10:25:00,180.1,181.84285714285713,176.17857142857142,2018-08-02 11:10:00,181.84285714285713,L,-1.7428571428571331,-1.9300942773714187,2018-08-02 10:20:00,0.4838581740303002,0.5490296672957135
TATAMOTORS,2018-08-02 13:10:00,182.3,182.9142857142857,180.91785714285717,2018-08-02 13:30:00,180.91785714285717,W,1.3821428571428385,1.1938594549785528,2018-08-02 13:05:00,0.1684820938797882,0.33711869938724753
TATAMOTORS,2018-08-02 14:50:00,180.9,181.94285714285715,178.55357142857144,2018-08-02 15:00:00,180.65,EOD+,0.25,0.0627202107,2018-08-02 14:45:00,0.2881616863379786,0.25066429796005085
TATAMOTORS,2018-08-03 11:15:00,180.95,181.7142857142857,179.23035714285712,2018-08-03 12:50:00,179.23035714285712,W,1.7196428571428726,1.5328909132035868,2018-08-03 11:10:00,0.21130376397172174,0.3242682398279735
TATAMOTORS,2018-08-03 14:05:00,179.05,179.84285714285716,177.26607142857142,2018-08-03 15:00:00,178.5,EOD+,0.5500000000000114,0.3647547847000113,2018-08-03 14:00:00,0.22140663023098367,0.23397071649821521
TATAMOTORS,2018-08-06 10:50:00,178.75,180.01428571428573,175.90535714285713,2018-08-06 14:50:00,175.90535714285713,W,2.8446428571428726,2.660613406353587,2018-08-06 10:45:00,0.35364635364635566,0.32059560042590196
TATAMOTORS,2018-08-07 11:05:00,175.25,176.05714285714285,173.43392857142857,2018-08-07 13:40:00,173.43392857142857,W,1.8160714285714334,1.6352616450392907,2018-08-07 11:00:00,0.23028326879967304,0.32518456393804873
TATAMOTORS,2018-08-08 13:40:00,176.95,177.5285714285714,175.64821428571426,2018-08-08 14:30:00,175.64821428571426,W,1.301785714285728,1.1190122129821567,2018-08-08 13:35:00,0.16348443870342874,0.19863383744992116
TATAMOTORS,2018-08-09 12:45:00,178.15,178.97857142857143,176.2857142857143,2018-08-09 15:00:00,177.6,EOD+,0.5500000000000114,0.36568701550001137,2018-08-09 12:40:00,0.23261410122723927,0.3008364811190377
TATAMOTORS,2018-08-10 09:40:00,177.25,178.46428571428572,174.51785714285714,2018-08-10 11:10:00,174.51785714285714,W,2.732142857142861,2.5496227536785754,2018-08-10 09:35:00,0.3424381596970429,0.2283775416766086
TATAMOTORS,2018-08-10 12:20:00,174.0,175.20714285714286,171.28392857142856,2018-08-10 15:00:00,172.4,EOD+,1.5999999999999943,1.4203997615999944,2018-08-10 12:15:00,0.3469798382129531,0.3545052312719664
TATAMOTORS,2018-08-13 12:05:00,170.9,171.71428571428572,169.06785714285712,2018-08-13 15:00:00,170.8,EOD+,0.09999999999999432,-0.07698083020000568,2018-08-13 12:00:00,0.23823455654936243,0.38004714373514126
TATAMOTORS,2018-08-14 10:35:00,171.25,172.2,169.1125,2018-08-14 15:00:00,171.25,EOD-,0.0,-0.17738280499999998,2018-08-14 10:30:00,0.27737226277372284,0.20647086283528115
TATAMOTORS,2018-08-16 10:00:00,170.45,171.35714285714283,168.40892857142856,2018-08-16 10:15:00,171.35714285714283,L,-0.9071428571428442,-1.0840547951285584,2018-08-16 09:55:00,0.2661023341574821,0.14432801021910052
TATAMOTORS,2018-08-17 11:50:00,175.65,176.20714285714286,174.39642857142857,2018-08-17 12:45:00,176.20714285714286,L,-0.5571428571428498,-0.7393029754285642,2018-08-17 11:45:00,0.1585946077833356,0.2512960077013808
TATAMOTORS,2018-08-17 14:25:00,176.95,177.3285714285714,176.0982142857143,2018-08-17 14:45:00,177.3285714285714,L,-0.378571428571405,-0.5620076728142622,2018-08-17 14:20:00,0.10697129939853552,0.17301327013318396
TATAMOTORS,2018-08-20 14:00:00,185.6,186.40714285714284,183.78392857142856,2018-08-20 15:00:00,185.5,EOD+,0.09999999999999432,-0.09220726660000567,2018-08-20 13:55:00,0.21738294024854776,0.23466206528779257
TATAMOTORS,2018-08-21 12:45:00,188.15,189.07142857142858,186.0767857142857,2018-08-21 14:35:00,186.0767857142857,W,2.0732142857143003,1.8791439460678718,2018-08-21 12:40:00,0.24486541892866698,0.3850250068638354
TATAMOTORS,2018-08-23 11:35:00,178.95,179.97857142857143,176.63571428571427,2018-08-23 15:00:00,177.95,EOD+,1.0,0.8150358486,2018-08-23 11:30:00,0.28731045490822094,0.40447201786998627
TATAMOTORS,2018-08-27 09:20:00,177.4,178.56428571428572,174.78035714285713,2018-08-27 11:20:00,178.56428571428572,L,-1.164285714285711,-1.3484979643571395,2018-08-27 09:15:00,0.3281526815912399,0.21137010380202342
TATAMOTORS,2018-08-27 12:35:00,177.75,178.31428571428572,176.48035714285714,2018-08-27 14:40:00,178.31428571428572,L,-0.5642857142857167,-0.7486238549571452,2018-08-27 12:30:00,0.1586409092734632,0.2377623726193417
TATAMOTORS,2018-08-28 11:35:00,180.5,181.25,178.81250000000003,2018-08-28 13:25:00,178.81250000000003,W,1.6874999999999716,1.5012014941249716,2018-08-28 11:30:00,0.20775623268697724,0.24490888250590173
TATAMOTORS,2018-08-29 11:40:00,180.85,181.4714285714286,179.45178571428568,2018-08-29 15:00:00,180.7,EOD+,0.15000000000000568,-0.037267439299994265,2018-08-29 11:35:00,0.1718077333228042,0.22694723416173854
TATAMOTORS,2018-08-30 09:50:00,180.25,181.15714285714284,178.20892857142857,2018-08-30 15:00:00,179.1,EOD+,1.1500000000000057,0.9637484539000057,2018-08-30 09:45:00,0.25156485223040825,0.15567964110897897
TATAMOTORS,2018-08-31 10:40:00,179.4,180.36428571428573,177.23035714285714,2018-08-31 13:10:00,180.36428571428573,L,-0.9642857142857224,-1.150490707157151,2018-08-31 10:35:00,0.26882791031104275,0.2555652107770653
TATAMOTORS,2018-09-03 11:50:00,185.0,186.12857142857143,182.4607142857143,2018-09-03 15:00:00,184.8,EOD+,0.19999999999998863,0.008453661199988638,2018-09-03 11:45:00,0.305019305019303,0.34516542748077017
TATAMOTORS,2018-09-04 10:30:00,184.55,185.91428571428574,181.48035714285714,2018-09-04 13:45:00,181.48035714285714,W,3.069642857142867,2.879694438103581,2018-09-04 10:25:00,0.3696249564577946,0.33214407524657974
