touch_idx,reclaim_idx,entry_idx,touch_dt,reclaim_dt,entry_dt,entry_price,ma20,touch_to_entry_day_cross,reclaim_to_entry_day_cross,month_boundary_carry
23620,23620,23621,2023-04-12 14:10:00+05:30,2023-04-12 14:10:00+05:30,2023-04-12 14:15:00+05:30,104.35,104.3425,False,False,False
23630,23632,23633,2023-04-12 15:00:00+05:30,2023-04-12 15:10:00+05:30,2023-04-12 15:15:00+05:30,104.15,104.12749999999998,False,False,False
23633,23633,23634,2023-04-12 15:15:00+05:30,2023-04-12 15:15:00+05:30,2023-04-12 15:20:00+05:30,104.1,104.10499999999999,False,False,False
23634,23635,23636,2023-04-12 15:20:00+05:30,2023-04-12 15:25:00+05:30,2023-04-13 09:15:00+05:30,103.9,104.08999999999999,True,True,False
23636,23636,23637,2023-04-13 09:15:00+05:30,2023-04-13 09:15:00+05:30,2023-04-13 09:20:00+05:30,104.55,104.0975,False,False,False
23711,23711,23712,2023-04-17 09:15:00+05:30,2023-04-17 09:15:00+05:30,2023-04-17 09:20:00+05:30,104.5,103.72999999999999,False,False,False
23768,23768,23769,2023-04-17 14:00:00+05:30,2023-04-17 14:00:00+05:30,2023-04-17 14:05:00+05:30,103.4,103.34,False,False,False
23775,23775,23776,2023-04-17 14:35:00+05:30,2023-04-17 14:35:00+05:30,2023-04-17 14:40:00+05:30,103.5,103.36749999999999,False,False,False
23776,23776,23777,2023-04-17 14:40:00+05:30,2023-04-17 14:40:00+05:30,2023-04-17 14:45:00+05:30,103.5,103.375,False,False,False
23784,23784,23785,2023-04-17 15:20:00+05:30,2023-04-17 15:20:00+05:30,2023-04-17 15:25:00+05:30,103.6,103.4675,False,False,False
23785,23785,23786,2023-04-17 15:25:00+05:30,2023-04-17 15:25:00+05:30,2023-04-18 09:15:00+05:30,103.6,103.4875,True,True,False
23809,23809,23810,2023-04-18 11:10:00+05:30,2023-04-18 11:10:00+05:30,2023-04-18 11:15:00+05:30,103.6,103.4375,False,False,False
23830,23830,23831,2023-04-18 12:55:00+05:30,2023-04-18 12:55:00+05:30,2023-04-18 13:00:00+05:30,103.8,103.755,False,False,False
23831,23832,23833,2023-04-18 13:00:00+05:30,2023-04-18 13:05:00+05:30,2023-04-18 13:10:00+05:30,103.75,103.75750000000001,False,False,False
23845,23845,23846,2023-04-18 14:10:00+05:30,2023-04-18 14:10:00+05:30,2023-04-18 14:15:00+05:30,103.7,103.61000000000001,False,False,False
23935,23938,23939,2023-04-19 15:25:00+05:30,2023-04-20 09:25:00+05:30,2023-04-20 09:30:00+05:30,104.75,104.7,True,False,False
23936,23937,23938,2023-04-20 09:15:00+05:30,2023-04-20 09:20:00+05:30,2023-04-20 09:25:00+05:30,104.8,104.665,False,False,False
23963,23963,23964,2023-04-20 11:30:00+05:30,2023-04-20 11:30:00+05:30,2023-04-20 11:35:00+05:30,104.65,104.44749999999999,False,False,False
23970,23970,23971,2023-04-20 12:05:00+05:30,2023-04-20 12:05:00+05:30,2023-04-20 12:10:00+05:30,104.45,104.48499999999999,False,False,False
23971,23971,23972,2023-04-20 12:10:00+05:30,2023-04-20 12:10:00+05:30,2023-04-20 12:15:00+05:30,104.55,104.49749999999999,False,False,False
23995,23996,23997,2023-04-20 14:10:00+05:30,2023-04-20 14:15:00+05:30,2023-04-20 14:20:00+05:30,104.35,104.2175,False,False,False
24001,24001,24002,2023-04-20 14:40:00+05:30,2023-04-20 14:40:00+05:30,2023-04-20 14:45:00+05:30,104.35,104.215,False,False,False
24004,24004,24005,2023-04-20 14:55:00+05:30,2023-04-20 14:55:00+05:30,2023-04-20 15:00:00+05:30,104.3,104.24750000000002,False,False,False
24005,24005,24006,2023-04-20 15:00:00+05:30,2023-04-20 15:00:00+05:30,2023-04-20 15:05:00+05:30,104.3,104.24749999999999,False,False,False
24061,24061,24062,2023-04-21 13:25:00+05:30,2023-04-21 13:25:00+05:30,2023-04-21 13:30:00+05:30,101.95,101.9625,False,False,False
24112,24113,24114,2023-04-24 11:25:00+05:30,2023-04-24 11:30:00+05:30,2023-04-24 11:35:00+05:30,102.65,102.7225,False,False,False
24134,24135,24136,2023-04-24 13:15:00+05:30,2023-04-24 13:20:00+05:30,2023-04-24 13:25:00+05:30,102.8,102.67749999999998,False,False,False
24155,24155,24156,2023-04-24 15:00:00+05:30,2023-04-24 15:00:00+05:30,2023-04-24 15:05:00+05:30,102.8,102.79249999999999,False,False,False
24161,24161,24162,2023-04-25 09:15:00+05:30,2023-04-25 09:15:00+05:30,2023-04-25 09:20:00+05:30,103.1,102.83500000000001,False,False,False
24202,24203,24204,2023-04-25 12:40:00+05:30,2023-04-25 12:45:00+05:30,2023-04-25 12:50:00+05:30,103.8,103.77000000000001,False,False,False
24208,24208,24209,2023-04-25 13:10:00+05:30,2023-04-25 13:10:00+05:30,2023-04-25 13:15:00+05:30,103.9,103.83250000000001,False,False,False
24224,24226,24227,2023-04-25 14:30:00+05:30,2023-04-25 14:40:00+05:30,2023-04-25 14:45:00+05:30,103.8,103.7675,False,False,False
24227,24227,24228,2023-04-25 14:45:00+05:30,2023-04-25 14:45:00+05:30,2023-04-25 14:50:00+05:30,103.9,103.75750000000001,False,False,False
24228,24228,24229,2023-04-25 14:50:00+05:30,2023-04-25 14:50:00+05:30,2023-04-25 14:55:00+05:30,103.8,103.755,False,False,False
24271,24274,24275,2023-04-26 12:10:00+05:30,2023-04-26 12:25:00+05:30,2023-04-26 12:30:00+05:30,103.15,103.11500000000001,False,False,False
24278,24278,24279,2023-04-26 12:45:00+05:30,2023-04-26 12:45:00+05:30,2023-04-26 12:50:00+05:30,103.2,103.1425,False,False,False
24286,24287,24288,2023-04-26 13:25:00+05:30,2023-04-26 13:30:00+05:30,2023-04-26 13:35:00+05:30,103.15,103.1125,False,False,False
24292,24292,24293,2023-04-26 13:55:00+05:30,2023-04-26 13:55:00+05:30,2023-04-26 14:00:00+05:30,103.25,103.16,False,False,False
24294,24294,24295,2023-04-26 14:05:00+05:30,2023-04-26 14:05:00+05:30,2023-04-26 14:10:00+05:30,103.4,103.17749999999998,False,False,False
24300,24301,24302,2023-04-26 14:35:00+05:30,2023-04-26 14:40:00+05:30,2023-04-26 14:45:00+05:30,103.2,103.19749999999999,False,False,False
24305,24305,24306,2023-04-26 15:00:00+05:30,2023-04-26 15:00:00+05:30,2023-04-26 15:05:00+05:30,103.25,103.21,False,False,False
24307,24308,24309,2023-04-26 15:10:00+05:30,2023-04-26 15:15:00+05:30,2023-04-26 15:20:00+05:30,103.25,103.2275,False,False,False
24309,24309,24310,2023-04-26 15:20:00+05:30,2023-04-26 15:20:00+05:30,2023-04-26 15:25:00+05:30,103.3,103.24000000000001,False,False,False
24310,24310,24311,2023-04-26 15:25:00+05:30,2023-04-26 15:25:00+05:30,2023-04-27 09:15:00+05:30,102.7,103.24749999999999,True,True,False
24372,24372,24373,2023-04-27 14:20:00+05:30,2023-04-27 14:20:00+05:30,2023-04-27 14:25:00+05:30,103.95,103.93500000000002,False,False,False
24380,24380,24381,2023-04-27 15:00:00+05:30,2023-04-27 15:00:00+05:30,2023-04-27 15:05:00+05:30,104.0,103.9725,False,False,False
24381,24381,24382,2023-04-27 15:05:00+05:30,2023-04-27 15:05:00+05:30,2023-04-27 15:10:00+05:30,104.0,103.975,False,False,False
24382,24382,24383,2023-04-27 15:10:00+05:30,2023-04-27 15:10:00+05:30,2023-04-27 15:15:00+05:30,104.1,103.97999999999999,False,False,False
24385,24385,24386,2023-04-27 15:25:00+05:30,2023-04-27 15:25:00+05:30,2023-04-28 09:15:00+05:30,104.2,104.0,True,True,False
24416,24416,24417,2023-04-28 11:45:00+05:30,2023-04-28 11:45:00+05:30,2023-04-28 11:50:00+05:30,104.1,104.075,False,False,False
24420,24420,24421,2023-04-28 12:05:00+05:30,2023-04-28 12:05:00+05:30,2023-04-28 12:10:00+05:30,104.2,104.0625,False,False,False
24421,24421,24422,2023-04-28 12:10:00+05:30,2023-04-28 12:10:00+05:30,2023-04-28 12:15:00+05:30,104.1,104.07000000000001,False,False,False
24443,24446,24447,2023-04-28 14:00:00+05:30,2023-04-28 14:15:00+05:30,2023-04-28 14:20:00+05:30,104.0,103.925,False,False,False
24452,24454,24455,2023-04-28 14:45:00+05:30,2023-04-28 14:55:00+05:30,2023-04-28 15:00:00+05:30,104.0,103.9,False,False,False
24524,24524,24525,2023-05-02 14:30:00+05:30,2023-05-02 14:30:00+05:30,2023-05-02 14:35:00+05:30,107.2,106.8175,False,False,False
24578,24578,24579,2023-05-03 12:45:00+05:30,2023-05-03 12:45:00+05:30,2023-05-03 12:50:00+05:30,106.05,105.97999999999999,False,False,False
24580,24580,24581,2023-05-03 12:55:00+05:30,2023-05-03 12:55:00+05:30,2023-05-03 13:00:00+05:30,105.9,105.9825,False,False,False
24584,24584,24585,2023-05-03 13:15:00+05:30,2023-05-03 13:15:00+05:30,2023-05-03 13:20:00+05:30,106.1,105.9825,False,False,False
24599,24599,24600,2023-05-03 14:30:00+05:30,2023-05-03 14:30:00+05:30,2023-05-03 14:35:00+05:30,106.0,105.85499999999999,False,False,False
24611,24611,24612,2023-05-04 09:15:00+05:30,2023-05-04 09:15:00+05:30,2023-05-04 09:20:00+05:30,106.95,105.92250000000001,False,False,False
24670,24671,24672,2023-05-04 14:10:00+05:30,2023-05-04 14:15:00+05:30,2023-05-04 14:20:00+05:30,107.45,107.3975,False,False,False
24671,24674,24675,2023-05-04 14:15:00+05:30,2023-05-04 14:30:00+05:30,2023-05-04 14:35:00+05:30,107.4,107.41,False,False,False
24680,24680,24681,2023-05-04 15:00:00+05:30,2023-05-04 15:00:00+05:30,2023-05-04 15:05:00+05:30,107.5,107.42,False,False,False
24743,24746,24747,2023-05-05 14:00:00+05:30,2023-05-05 14:15:00+05:30,2023-05-05 14:20:00+05:30,105.4,105.295,False,False,False
24748,24748,24749,2023-05-05 14:25:00+05:30,2023-05-05 14:25:00+05:30,2023-05-05 14:30:00+05:30,105.25,105.29750000000001,False,False,False
24759,24762,24763,2023-05-05 15:20:00+05:30,2023-05-08 09:20:00+05:30,2023-05-08 09:25:00+05:30,105.4,105.2,True,False,False
24821,24822,24823,2023-05-08 14:15:00+05:30,2023-05-08 14:20:00+05:30,2023-05-08 14:25:00+05:30,105.95,105.905,False,False,False
24829,24831,24832,2023-05-08 14:55:00+05:30,2023-05-08 15:05:00+05:30,2023-05-08 15:10:00+05:30,105.9,105.84,False,False,False
24832,24832,24833,2023-05-08 15:10:00+05:30,2023-05-08 15:10:00+05:30,2023-05-08 15:15:00+05:30,105.85,105.835,False,False,False
24902,24902,24903,2023-05-09 14:45:00+05:30,2023-05-09 14:45:00+05:30,2023-05-09 14:50:00+05:30,105.9,105.835,False,False,False
24908,24909,24910,2023-05-09 15:15:00+05:30,2023-05-09 15:20:00+05:30,2023-05-09 15:25:00+05:30,105.9,105.83250000000001,False,False,False
24946,24946,24947,2023-05-10 12:10:00+05:30,2023-05-10 12:10:00+05:30,2023-05-10 12:15:00+05:30,105.45,105.37,False,False,False
24947,24947,24948,2023-05-10 12:15:00+05:30,2023-05-10 12:15:00+05:30,2023-05-10 12:20:00+05:30,105.4,105.37,False,False,False
24948,24948,24949,2023-05-10 12:20:00+05:30,2023-05-10 12:20:00+05:30,2023-05-10 12:25:00+05:30,105.4,105.375,False,False,False
24952,24952,24953,2023-05-10 12:40:00+05:30,2023-05-10 12:40:00+05:30,2023-05-10 12:45:00+05:30,105.4,105.3925,False,False,False
24969,24970,24971,2023-05-10 14:05:00+05:30,2023-05-10 14:10:00+05:30,2023-05-10 14:15:00+05:30,105.25,105.22749999999999,False,False,False
24971,24971,24972,2023-05-10 14:15:00+05:30,2023-05-10 14:15:00+05:30,2023-05-10 14:20:00+05:30,105.35,105.2125,False,False,False
24986,24986,24987,2023-05-11 09:15:00+05:30,2023-05-11 09:15:00+05:30,2023-05-11 09:20:00+05:30,105.85,105.46,False,False,False
25055,25056,25057,2023-05-11 15:00:00+05:30,2023-05-11 15:05:00+05:30,2023-05-11 15:10:00+05:30,105.05,105.0375,False,False,False
25057,25059,25060,2023-05-11 15:10:00+05:30,2023-05-11 15:20:00+05:30,2023-05-11 15:25:00+05:30,105.05,105.0225,False,False,False
25060,25060,25061,2023-05-11 15:25:00+05:30,2023-05-11 15:25:00+05:30,2023-05-12 09:15:00+05:30,104.75,104.99249999999999,True,True,False
25194,25194,25195,2023-05-15 14:05:00+05:30,2023-05-15 14:05:00+05:30,2023-05-15 14:10:00+05:30,104.25,104.245,False,False,False
25195,25195,25196,2023-05-15 14:10:00+05:30,2023-05-15 14:10:00+05:30,2023-05-15 14:15:00+05:30,104.4,104.25750000000001,False,False,False
25201,25203,25204,2023-05-15 14:40:00+05:30,2023-05-15 14:50:00+05:30,2023-05-15 14:55:00+05:30,104.25,104.26500000000001,False,False,False
25204,25204,25205,2023-05-15 14:55:00+05:30,2023-05-15 14:55:00+05:30,2023-05-15 15:00:00+05:30,104.3,104.27000000000001,False,False,False
25208,25211,25212,2023-05-15 15:15:00+05:30,2023-05-16 09:15:00+05:30,2023-05-16 09:20:00+05:30,104.45,104.25250000000001,True,False,False
25212,25213,25214,2023-05-16 09:20:00+05:30,2023-05-16 09:25:00+05:30,2023-05-16 09:30:00+05:30,104.3,104.23499999999999,False,False,False
25258,25258,25259,2023-05-16 13:10:00+05:30,2023-05-16 13:10:00+05:30,2023-05-16 13:15:00+05:30,104.05,103.8625,False,False,False
25273,25276,25277,2023-05-16 14:25:00+05:30,2023-05-16 14:40:00+05:30,2023-05-16 14:45:00+05:30,104.1,104.03500000000001,False,False,False
25355,25355,25356,2023-05-17 15:00:00+05:30,2023-05-17 15:00:00+05:30,2023-05-17 15:05:00+05:30,102.3,102.3325,False,False,False
25356,25356,25357,2023-05-17 15:05:00+05:30,2023-05-17 15:05:00+05:30,2023-05-17 15:10:00+05:30,102.5,102.3475,False,False,False
25358,25359,25360,2023-05-17 15:15:00+05:30,2023-05-17 15:20:00+05:30,2023-05-17 15:25:00+05:30,102.35,102.37,False,False,False
25360,25360,25361,2023-05-17 15:25:00+05:30,2023-05-17 15:25:00+05:30,2023-05-18 09:15:00+05:30,102.9,102.395,True,True,False
25508,25508,25509,2023-05-19 15:15:00+05:30,2023-05-19 15:15:00+05:30,2023-05-19 15:20:00+05:30,101.0,100.955,False,False,False
25509,25509,25510,2023-05-19 15:20:00+05:30,2023-05-19 15:20:00+05:30,2023-05-19 15:25:00+05:30,101.0,100.975,False,False,False
25510,25510,25511,2023-05-19 15:25:00+05:30,2023-05-19 15:25:00+05:30,2023-05-22 09:15:00+05:30,101.4,101.0,True,True,False
25511,25512,25513,2023-05-22 09:15:00+05:30,2023-05-22 09:20:00+05:30,2023-05-22 09:25:00+05:30,101.2,101.0125,False,False,False
25533,25533,25534,2023-05-22 11:05:00+05:30,2023-05-22 11:05:00+05:30,2023-05-22 11:10:00+05:30,101.3,101.285,False,False,False
25536,25536,25537,2023-05-22 11:20:00+05:30,2023-05-22 11:20:00+05:30,2023-05-22 11:25:00+05:30,101.35,101.285,False,False,False
25540,25540,25541,2023-05-22 11:40:00+05:30,2023-05-22 11:40:00+05:30,2023-05-22 11:45:00+05:30,101.4,101.275,False,False,False
25545,25546,25547,2023-05-22 12:05:00+05:30,2023-05-22 12:10:00+05:30,2023-05-22 12:15:00+05:30,101.35,101.3,False,False,False
25566,25566,25567,2023-05-22 13:50:00+05:30,2023-05-22 13:50:00+05:30,2023-05-22 13:55:00+05:30,101.35,101.1625,False,False,False
25583,25585,25586,2023-05-22 15:15:00+05:30,2023-05-22 15:25:00+05:30,2023-05-23 09:15:00+05:30,101.5,101.36999999999999,True,True,False
25587,25587,25588,2023-05-23 09:20:00+05:30,2023-05-23 09:20:00+05:30,2023-05-23 09:25:00+05:30,101.5,101.42,False,False,False
25588,25588,25589,2023-05-23 09:25:00+05:30,2023-05-23 09:25:00+05:30,2023-05-23 09:30:00+05:30,101.55,101.42,False,False,False
25643,25643,25644,2023-05-23 14:00:00+05:30,2023-05-23 14:00:00+05:30,2023-05-23 14:05:00+05:30,102.35,102.215,False,False,False
25644,25644,25645,2023-05-23 14:05:00+05:30,2023-05-23 14:05:00+05:30,2023-05-23 14:10:00+05:30,102.3,102.2225,False,False,False
25649,25649,25650,2023-05-23 14:30:00+05:30,2023-05-23 14:30:00+05:30,2023-05-23 14:35:00+05:30,102.25,102.2375,False,False,False
25655,25656,25657,2023-05-23 15:00:00+05:30,2023-05-23 15:05:00+05:30,2023-05-23 15:10:00+05:30,102.2,102.1775,False,False,False
25692,25692,25693,2023-05-24 11:50:00+05:30,2023-05-24 11:50:00+05:30,2023-05-24 11:55:00+05:30,101.9,101.85,False,False,False
25694,25695,25696,2023-05-24 12:00:00+05:30,2023-05-24 12:05:00+05:30,2023-05-24 12:10:00+05:30,101.9,101.865,False,False,False
25697,25697,25698,2023-05-24 12:15:00+05:30,2023-05-24 12:15:00+05:30,2023-05-24 12:20:00+05:30,102.05,101.885,False,False,False
25709,25712,25713,2023-05-24 13:15:00+05:30,2023-05-24 13:30:00+05:30,2023-05-24 13:35:00+05:30,101.9,101.84,False,False,False
25713,25713,25714,2023-05-24 13:35:00+05:30,2023-05-24 13:35:00+05:30,2023-05-24 13:40:00+05:30,101.85,101.80499999999999,False,False,False
25719,25719,25720,2023-05-24 14:05:00+05:30,2023-05-24 14:05:00+05:30,2023-05-24 14:10:00+05:30,101.85,101.7325,False,False,False
25731,25732,25733,2023-05-24 15:05:00+05:30,2023-05-24 15:10:00+05:30,2023-05-24 15:15:00+05:30,101.65,101.6975,False,False,False
25776,25776,25777,2023-05-25 12:35:00+05:30,2023-05-25 12:35:00+05:30,2023-05-25 12:40:00+05:30,101.0,100.94500000000001,False,False,False
25792,25795,25796,2023-05-25 13:55:00+05:30,2023-05-25 14:10:00+05:30,2023-05-25 14:15:00+05:30,100.95,100.91,False,False,False
25794,25794,25795,2023-05-25 14:05:00+05:30,2023-05-25 14:05:00+05:30,2023-05-25 14:10:00+05:30,100.85,100.89750000000001,False,False,False
25796,25796,25797,2023-05-25 14:15:00+05:30,2023-05-25 14:15:00+05:30,2023-05-25 14:20:00+05:30,100.95,100.8925,False,False,False
25797,25797,25798,2023-05-25 14:20:00+05:30,2023-05-25 14:20:00+05:30,2023-05-25 14:25:00+05:30,100.95,100.8925,False,False,False
25798,25798,25799,2023-05-25 14:25:00+05:30,2023-05-25 14:25:00+05:30,2023-05-25 14:30:00+05:30,100.95,100.89500000000001,False,False,False
25799,25799,25800,2023-05-25 14:30:00+05:30,2023-05-25 14:30:00+05:30,2023-05-25 14:35:00+05:30,100.9,100.8925,False,False,False
25821,25822,25823,2023-05-26 10:05:00+05:30,2023-05-26 10:10:00+05:30,2023-05-26 10:15:00+05:30,101.6,101.44749999999999,False,False,False
25824,25824,25825,2023-05-26 10:20:00+05:30,2023-05-26 10:20:00+05:30,2023-05-26 10:25:00+05:30,101.75,101.5575,False,False,False
25833,25833,25834,2023-05-26 11:05:00+05:30,2023-05-26 11:05:00+05:30,2023-05-26 11:10:00+05:30,101.75,101.63250000000001,False,False,False
25863,25863,25864,2023-05-26 13:35:00+05:30,2023-05-26 13:35:00+05:30,2023-05-26 13:40:00+05:30,102.65,102.365,False,False,False
25874,25875,25876,2023-05-26 14:30:00+05:30,2023-05-26 14:35:00+05:30,2023-05-26 14:40:00+05:30,102.65,102.58250000000001,False,False,False
25879,25879,25880,2023-05-26 14:55:00+05:30,2023-05-26 14:55:00+05:30,2023-05-26 15:00:00+05:30,102.8,102.64750000000001,False,False,False
25882,25882,25883,2023-05-26 15:10:00+05:30,2023-05-26 15:10:00+05:30,2023-05-26 15:15:00+05:30,102.75,102.705,False,False,False
25883,25883,25884,2023-05-26 15:15:00+05:30,2023-05-26 15:15:00+05:30,2023-05-26 15:20:00+05:30,102.75,102.7125,False,False,False
25884,25884,25885,2023-05-26 15:20:00+05:30,2023-05-26 15:20:00+05:30,2023-05-26 15:25:00+05:30,102.8,102.72,False,False,False
25890,25890,25891,2023-05-29 09:35:00+05:30,2023-05-29 09:35:00+05:30,2023-05-29 09:40:00+05:30,102.95,102.8075,False,False,False
25945,25946,25947,2023-05-29 14:10:00+05:30,2023-05-29 14:15:00+05:30,2023-05-29 14:20:00+05:30,105.0,104.97250000000001,False,False,False
25975,25975,25976,2023-05-30 10:25:00+05:30,2023-05-30 10:25:00+05:30,2023-05-30 10:30:00+05:30,104.65,104.53249999999998,False,False,False
25987,25987,25988,2023-05-30 11:25:00+05:30,2023-05-30 11:25:00+05:30,2023-05-30 11:30:00+05:30,104.5,104.47,False,False,False
26068,26068,26069,2023-05-31 11:55:00+05:30,2023-05-31 11:55:00+05:30,2023-05-31 12:00:00+05:30,103.15,103.025,False,False,False
26070,26070,26071,2023-05-31 12:05:00+05:30,2023-05-31 12:05:00+05:30,2023-05-31 12:10:00+05:30,103.05,103.0375,False,False,False
26076,26076,26077,2023-05-31 12:35:00+05:30,2023-05-31 12:35:00+05:30,2023-05-31 12:40:00+05:30,103.2,103.1525,False,False,False
26109,26112,26113,2023-05-31 15:20:00+05:30,2023-06-01 09:20:00+05:30,2023-06-01 09:25:00+05:30,102.7,102.6425,True,False,False
26110,26111,26112,2023-05-31 15:25:00+05:30,2023-06-01 09:15:00+05:30,2023-06-01 09:20:00+05:30,102.6,102.5925,True,False,False
26137,26137,26138,2023-06-01 11:25:00+05:30,2023-06-01 11:25:00+05:30,2023-06-01 11:30:00+05:30,102.65,102.5275,False,False,False
26145,26147,26148,2023-06-01 12:05:00+05:30,2023-06-01 12:15:00+05:30,2023-06-01 12:20:00+05:30,102.65,102.57750000000001,False,False,False
26148,26149,26150,2023-06-01 12:20:00+05:30,2023-06-01 12:25:00+05:30,2023-06-01 12:30:00+05:30,102.6,102.5925,False,False,False
26183,26186,26187,2023-06-01 15:15:00+05:30,2023-06-02 09:15:00+05:30,2023-06-02 09:20:00+05:30,103.4,102.42750000000001,True,False,False
26208,26208,26209,2023-06-02 11:05:00+05:30,2023-06-02 11:05:00+05:30,2023-06-02 11:10:00+05:30,103.4,103.39000000000001,False,False,False
26215,26215,26216,2023-06-02 11:40:00+05:30,2023-06-02 11:40:00+05:30,2023-06-02 11:45:00+05:30,103.4,103.33250000000001,False,False,False
26221,26221,26222,2023-06-02 12:10:00+05:30,2023-06-02 12:10:00+05:30,2023-06-02 12:15:00+05:30,103.5,103.3625,False,False,False
26225,26226,26227,2023-06-02 12:30:00+05:30,2023-06-02 12:35:00+05:30,2023-06-02 12:40:00+05:30,103.4,103.3875,False,False,False
26236,26239,26240,2023-06-02 13:25:00+05:30,2023-06-02 13:40:00+05:30,2023-06-02 13:45:00+05:30,103.45,103.3925,False,False,False
26243,26243,26244,2023-06-02 14:00:00+05:30,2023-06-02 14:00:00+05:30,2023-06-02 14:05:00+05:30,103.4,103.375,False,False,False
26244,26244,26245,2023-06-02 14:05:00+05:30,2023-06-02 14:05:00+05:30,2023-06-02 14:10:00+05:30,103.4,103.37249999999999,False,False,False
26245,26245,26246,2023-06-02 14:10:00+05:30,2023-06-02 14:10:00+05:30,2023-06-02 14:15:00+05:30,103.4,103.375,False,False,False
26247,26247,26248,2023-06-02 14:20:00+05:30,2023-06-02 14:20:00+05:30,2023-06-02 14:25:00+05:30,103.4,103.375,False,False,False
26248,26248,26249,2023-06-02 14:25:00+05:30,2023-06-02 14:25:00+05:30,2023-06-02 14:30:00+05:30,103.35,103.37750000000001,False,False,False
26249,26249,26250,2023-06-02 14:30:00+05:30,2023-06-02 14:30:00+05:30,2023-06-02 14:35:00+05:30,103.35,103.37750000000001,False,False,False
26250,26250,26251,2023-06-02 14:35:00+05:30,2023-06-02 14:35:00+05:30,2023-06-02 14:40:00+05:30,104.05,103.4075,False,False,False
26281,26281,26282,2023-06-05 10:55:00+05:30,2023-06-05 10:55:00+05:30,2023-06-05 11:00:00+05:30,104.8,104.45,False,False,False
26336,26336,26337,2023-06-06 09:15:00+05:30,2023-06-06 09:15:00+05:30,2023-06-06 09:20:00+05:30,105.7,105.6625,False,False,False
26394,26394,26395,2023-06-06 14:05:00+05:30,2023-06-06 14:05:00+05:30,2023-06-06 14:10:00+05:30,105.35,105.36000000000001,False,False,False
26396,26396,26397,2023-06-06 14:15:00+05:30,2023-06-06 14:15:00+05:30,2023-06-06 14:20:00+05:30,105.4,105.38250000000001,False,False,False
26404,26405,26406,2023-06-06 14:55:00+05:30,2023-06-06 15:00:00+05:30,2023-06-06 15:05:00+05:30,105.45,105.33,False,False,False
26418,26418,26419,2023-06-07 09:50:00+05:30,2023-06-07 09:50:00+05:30,2023-06-07 09:55:00+05:30,105.5,105.4425,False,False,False
26444,26444,26445,2023-06-07 12:00:00+05:30,2023-06-07 12:00:00+05:30,2023-06-07 12:05:00+05:30,105.75,105.70750000000001,False,False,False
26453,26454,26455,2023-06-07 12:45:00+05:30,2023-06-07 12:50:00+05:30,2023-06-07 12:55:00+05:30,105.7,105.6525,False,False,False
26540,26540,26541,2023-06-08 13:45:00+05:30,2023-06-08 13:45:00+05:30,2023-06-08 13:50:00+05:30,107.75,107.7,False,False,False
26630,26631,26632,2023-06-09 15:00:00+05:30,2023-06-09 15:05:00+05:30,2023-06-09 15:10:00+05:30,105.45,105.3925,False,False,False
26632,26635,26636,2023-06-09 15:10:00+05:30,2023-06-09 15:25:00+05:30,2023-06-12 09:15:00+05:30,105.55,105.37,True,True,False
26690,26690,26691,2023-06-12 13:45:00+05:30,2023-06-12 13:45:00+05:30,2023-06-12 13:50:00+05:30,106.4,106.3575,False,False,False
26708,26711,26712,2023-06-12 15:15:00+05:30,2023-06-13 09:15:00+05:30,2023-06-13 09:20:00+05:30,106.5,106.0625,True,False,False
26778,26778,26779,2023-06-13 14:50:00+05:30,2023-06-13 14:50:00+05:30,2023-06-13 14:55:00+05:30,107.65,107.545,False,False,False
26780,26780,26781,2023-06-13 15:00:00+05:30,2023-06-13 15:00:00+05:30,2023-06-13 15:05:00+05:30,107.6,107.53500000000001,False,False,False
26783,26786,26787,2023-06-13 15:15:00+05:30,2023-06-14 09:15:00+05:30,2023-06-14 09:20:00+05:30,108.7,107.52000000000001,True,False,False
26831,26833,26834,2023-06-14 13:00:00+05:30,2023-06-14 13:10:00+05:30,2023-06-14 13:15:00+05:30,109.45,109.4825,False,False,False
26834,26835,26836,2023-06-14 13:15:00+05:30,2023-06-14 13:20:00+05:30,2023-06-14 13:25:00+05:30,109.55,109.4425,False,False,False
26855,26857,26858,2023-06-14 15:00:00+05:30,2023-06-14 15:10:00+05:30,2023-06-14 15:15:00+05:30,110.2,110.10500000000002,False,False,False
26858,26858,26859,2023-06-14 15:15:00+05:30,2023-06-14 15:15:00+05:30,2023-06-14 15:20:00+05:30,110.35,110.16000000000001,False,False,False
26860,26861,26862,2023-06-14 15:25:00+05:30,2023-06-15 09:15:00+05:30,2023-06-15 09:20:00+05:30,110.35,110.16000000000001,True,False,False
26898,26898,26899,2023-06-15 12:20:00+05:30,2023-06-15 12:20:00+05:30,2023-06-15 12:25:00+05:30,110.2,110.025,False,False,False
26929,26930,26931,2023-06-15 14:55:00+05:30,2023-06-15 15:00:00+05:30,2023-06-15 15:05:00+05:30,110.25,110.1925,False,False,False
26931,26931,26932,2023-06-15 15:05:00+05:30,2023-06-15 15:05:00+05:30,2023-06-15 15:10:00+05:30,110.2,110.18500000000002,False,False,False
26932,26932,26933,2023-06-15 15:10:00+05:30,2023-06-15 15:10:00+05:30,2023-06-15 15:15:00+05:30,110.2,110.17,False,False,False
26933,26936,26937,2023-06-15 15:15:00+05:30,2023-06-16 09:15:00+05:30,2023-06-16 09:20:00+05:30,111.05,110.15,True,False,False
