entry_time,exit_time,entry,exit,qty,pnl,reason,ma20,atr_config
2025-10-28 09:15:00+05:30,2025-10-28 09:50:00+05:30,243.66,242.82785714285714,136,-113.17142857142835,stop,243.87800000000001,Extreme-2
2025-10-28 12:40:00+05:30,2025-10-28 14:00:00+05:30,242.3,241.6357142857143,137,-91.00714285714241,stop,242.2255,Extreme-2
2025-10-29 10:30:00+05:30,2025-10-29 15:00:00+05:30,242.73,242.23,137,-68.5,time,242.33200000000002,Extreme-2
2025-10-29 11:35:00+05:30,2025-10-29 15:00:00+05:30,242.53,242.23,137,-41.10000000000156,time,242.43050000000002,Extreme-2
2025-10-29 14:20:00+05:30,2025-10-29 15:00:00+05:30,242.47,242.23,137,-32.880000000001246,time,242.4405,Extreme-2
2025-10-30 13:55:00+05:30,2025-10-30 15:00:00+05:30,241.09,241.34,138,34.5,time,241.0855,Extreme-2
2025-10-30 14:25:00+05:30,2025-10-30 15:00:00+05:30,241.1,241.34,138,33.120000000001255,time,241.05949999999999,Extreme-2
2025-10-31 12:55:00+05:30,2025-10-31 13:20:00+05:30,241.74,241.35428571428574,137,-52.84285714285525,stop,241.63450000000003,Extreme-2
2025-10-31 13:00:00+05:30,2025-10-31 13:20:00+05:30,241.8,241.42857142857144,137,-50.88571428571362,stop,241.6435,Extreme-2
2025-10-31 12:50:00+05:30,2025-10-31 13:25:00+05:30,241.66,241.29035714285715,137,-50.64107142857043,stop,241.62150000000003,Extreme-2
2025-10-31 13:20:00+05:30,2025-10-31 13:25:00+05:30,241.8,241.31250000000003,137,-66.78749999999766,stop,241.654,Extreme-2
2025-11-03 13:00:00+05:30,2025-11-03 15:00:00+05:30,240.45,240.25,138,-27.59999999999843,time,240.38600000000002,Extreme-2
2025-11-03 13:20:00+05:30,2025-11-03 15:00:00+05:30,240.4,240.25,138,-20.700000000000784,time,240.23449999999997,Extreme-2
2025-11-03 13:55:00+05:30,2025-11-03 15:00:00+05:30,240.36,240.25,138,-15.180000000001883,time,240.192,Extreme-2
2025-11-04 13:30:00+05:30,2025-11-04 15:00:00+05:30,237.81,237.61,140,-27.99999999999841,time,237.75800000000004,Extreme-2
2025-11-06 11:45:00+05:30,2025-11-06 12:55:00+05:30,238.82,240.20214285714283,139,192.11785714285455,target,238.89600000000002,Extreme-2
2025-11-06 14:00:00+05:30,2025-11-06 15:00:00+05:30,239.87,240.4,138,73.14000000000016,time,239.86149999999998,Extreme-2
2025-11-07 13:35:00+05:30,2025-11-07 14:00:00+05:30,237.07,236.54857142857142,140,-73.00000000000011,stop,236.8775,Extreme-2
2025-11-07 13:30:00+05:30,2025-11-07 14:05:00+05:30,236.89,236.3292857142857,140,-78.49999999999966,stop,236.878,Extreme-2
2025-11-07 14:25:00+05:30,2025-11-07 15:00:00+05:30,236.95,236.54,140,-57.39999999999952,time,236.80900000000003,Extreme-2
2025-11-10 09:15:00+05:30,2025-11-10 10:15:00+05:30,237.44,238.63571428571427,140,167.39999999999839,target,236.69250000000002,Extreme-2
2025-11-10 14:05:00+05:30,2025-11-10 15:00:00+05:30,240.21,240.23,138,2.75999999999749,time,240.18400000000003,Extreme-2
2025-11-10 14:10:00+05:30,2025-11-10 15:00:00+05:30,240.34,240.23,138,-15.180000000001883,time,240.17800000000003,Extreme-2
2025-11-10 14:25:00+05:30,2025-11-10 15:00:00+05:30,240.32,240.23,138,-12.42000000000047,time,240.17000000000002,Extreme-2
2025-11-11 11:40:00+05:30,2025-11-11 13:05:00+05:30,239.5,241.13607142857143,139,227.4139285714283,target,239.535,Extreme-2
2025-11-11 11:20:00+05:30,2025-11-11 13:30:00+05:30,239.66,241.30249999999998,139,228.3074999999978,target,239.5395,Extreme-2
2025-11-11 12:30:00+05:30,2025-11-11 14:20:00+05:30,240.15,241.68321428571429,138,211.58357142857062,target,239.60250000000002,Extreme-2
2025-11-12 09:15:00+05:30,2025-11-12 09:30:00+05:30,242.75,244.71392857142857,137,269.0582142857138,target,241.60949999999997,Extreme-2
2025-11-12 13:10:00+05:30,2025-11-12 14:05:00+05:30,245.89,245.10785714285714,135,-105.58928571428396,stop,245.44950000000003,Extreme-2
2025-11-12 11:25:00+05:30,2025-11-12 15:00:00+05:30,244.62,245.52,136,122.40000000000077,time,244.538,Extreme-2
2025-11-13 09:15:00+05:30,2025-11-13 09:20:00+05:30,246.0,245.04464285714286,135,-128.97321428571374,stop,245.388,Extreme-2
2025-11-13 13:50:00+05:30,2025-11-13 14:00:00+05:30,245.9,245.37678571428575,135,-70.63392857142517,stop,245.706,Extreme-2
2025-11-13 14:00:00+05:30,2025-11-13 14:10:00+05:30,245.78,245.19428571428574,135,-79.07142857142517,stop,245.719,Extreme-2
2025-11-13 14:05:00+05:30,2025-11-13 14:10:00+05:30,245.75,245.11785714285716,135,-85.33928571428319,stop,245.7375,Extreme-2
2025-11-13 12:05:00+05:30,2025-11-13 15:00:00+05:30,245.65,245.26,135,-52.650000000001995,time,245.53400000000002,Extreme-2
2025-11-13 13:05:00+05:30,2025-11-13 15:00:00+05:30,245.71,245.26,135,-60.7500000000023,time,245.63000000000002,Extreme-2
2025-11-14 12:10:00+05:30,2025-11-14 13:00:00+05:30,243.54,242.64714285714285,136,-121.42857142857088,stop,243.3185,Extreme-2
2025-11-14 12:35:00+05:30,2025-11-14 13:00:00+05:30,243.6,242.73214285714286,136,-118.0285714285701,stop,243.57049999999998,Extreme-2
2025-11-17 09:20:00+05:30,2025-11-17 09:45:00+05:30,244.26,242.6992857142857,136,-212.25714285714253,stop,243.4925,Extreme-2
2025-11-17 14:05:00+05:30,2025-11-17 14:45:00+05:30,244.09,243.44357142857143,136,-87.91428571428582,stop,243.77399999999997,Extreme-2
2025-11-17 11:25:00+05:30,2025-11-17 15:00:00+05:30,243.44,243.65,136,28.560000000001082,time,243.41799999999998,Extreme-2
2025-11-17 11:40:00+05:30,2025-11-17 15:00:00+05:30,243.44,243.65,136,28.560000000001082,time,243.40500000000003,Extreme-2
2025-11-17 13:35:00+05:30,2025-11-17 15:00:00+05:30,243.84,243.65,136,-25.83999999999969,time,243.65150000000003,Extreme-2
2025-11-17 13:40:00+05:30,2025-11-17 15:00:00+05:30,243.78,243.65,136,-17.67999999999938,time,243.6815,Extreme-2
2025-11-17 13:55:00+05:30,2025-11-17 15:00:00+05:30,243.81,243.65,136,-21.759999999999536,time,243.728,Extreme-2
2025-11-17 14:20:00+05:30,2025-11-17 15:00:00+05:30,243.95,243.65,136,-40.79999999999768,time,243.81300000000002,Extreme-2
2025-11-17 14:25:00+05:30,2025-11-17 15:00:00+05:30,243.93,243.65,136,-38.080000000000155,time,243.8095,Extreme-2
2025-11-18 13:05:00+05:30,2025-11-18 14:30:00+05:30,241.95,241.48392857142855,137,-63.85178571428716,stop,241.75900000000001,Extreme-2
2025-11-19 09:25:00+05:30,2025-11-19 10:25:00+05:30,241.68,243.62142857142857,137,265.9757142857127,target,241.42199999999997,Extreme-2
2025-11-19 14:10:00+05:30,2025-11-19 15:00:00+05:30,246.11,246.06,135,-6.750000000001535,time,246.08650000000003,Extreme-2
2025-11-20 09:20:00+05:30,2025-11-20 15:00:00+05:30,246.7,246.18,135,-70.19999999999754,time,246.094,Extreme-2
2025-11-20 13:10:00+05:30,2025-11-20 15:00:00+05:30,246.16,246.18,135,2.7000000000013813,time,246.07650000000004,Extreme-2
2025-11-20 13:15:00+05:30,2025-11-20 15:00:00+05:30,246.15,246.18,135,4.0500000000001535,time,246.0755,Extreme-2
2025-11-20 13:20:00+05:30,2025-11-20 15:00:00+05:30,246.15,246.18,135,4.0500000000001535,time,246.07049999999998,Extreme-2
2025-11-20 13:30:00+05:30,2025-11-20 15:00:00+05:30,246.1,246.18,135,10.800000000001688,time,246.05499999999998,Extreme-2
2025-11-20 13:55:00+05:30,2025-11-20 15:00:00+05:30,246.51,246.18,135,-44.54999999999785,time,246.0785,Extreme-2
2025-11-20 14:10:00+05:30,2025-11-20 15:00:00+05:30,246.49,246.18,135,-41.85000000000031,time,246.1605,Extreme-2
2025-11-21 10:50:00+05:30,2025-11-21 12:20:00+05:30,244.93,246.76214285714286,136,249.17142857142835,target,244.83200000000002,Extreme-2
2025-11-21 12:20:00+05:30,2025-11-21 13:10:00+05:30,246.43,245.47285714285715,135,-129.2142857142855,stop,245.49300000000002,Extreme-2
2025-11-24 09:20:00+05:30,2025-11-24 15:00:00+05:30,248.29,247.55,134,-99.15999999999741,time,245.09250000000003,Extreme-2
2025-11-25 09:15:00+05:30,2025-11-25 09:20:00+05:30,248.0,245.90535714285716,134,-280.6821428571411,stop,247.41749999999996,Extreme-2
2025-11-25 14:10:00+05:30,2025-11-25 14:55:00+05:30,246.34,245.49178571428573,135,-114.50892857142748,stop,246.1935,Extreme-2
2025-11-25 11:00:00+05:30,2025-11-25 15:00:00+05:30,245.61,245.43,135,-24.30000000000092,time,245.35,Extreme-2
2025-11-25 14:20:00+05:30,2025-11-25 15:00:00+05:30,246.15,245.43,135,-97.19999999999985,time,246.18399999999997,Extreme-2
2025-11-26 09:20:00+05:30,2025-11-26 09:40:00+05:30,246.08,248.57750000000001,135,337.1625000000003,target,245.829,Extreme-2
2025-11-26 12:05:00+05:30,2025-11-26 12:50:00+05:30,248.15,249.70892857142854,134,208.8964285714241,target,247.52349999999996,Extreme-2
2025-11-27 09:25:00+05:30,2025-11-27 11:30:00+05:30,250.59,249.32214285714286,133,-168.62499999999946,stop,249.9955,Extreme-2
2025-11-27 10:00:00+05:30,2025-11-27 11:30:00+05:30,251.1,249.47142857142856,132,-214.97142857142921,stop,250.07149999999996,Extreme-2
2025-11-27 09:20:00+05:30,2025-11-27 12:05:00+05:30,250.19,248.96678571428572,133,-162.68749999999892,stop,249.97150000000002,Extreme-2
2025-11-27 14:00:00+05:30,2025-11-27 15:00:00+05:30,248.4,249.03,134,84.41999999999939,time,248.38599999999997,Extreme-2
2025-11-27 14:20:00+05:30,2025-11-27 15:00:00+05:30,248.53,249.03,134,67.0,time,248.30300000000003,Extreme-2
2025-11-28 11:30:00+05:30,2025-11-28 13:00:00+05:30,250.05,249.20535714285714,133,-112.33750000000205,stop,250.00899999999996,Extreme-2
2025-12-01 09:20:00+05:30,2025-12-01 15:00:00+05:30,250.18,250.15,133,-3.990000000000151,time,249.62199999999999,Extreme-2
2025-12-01 12:05:00+05:30,2025-12-01 15:00:00+05:30,249.84,250.15,133,41.2300000000003,time,249.68400000000003,Extreme-2
2025-12-01 12:20:00+05:30,2025-12-01 15:00:00+05:30,250.11,250.15,133,5.319999999998942,time,249.6325,Extreme-2
2025-12-01 13:10:00+05:30,2025-12-01 15:00:00+05:30,250.04,250.15,133,14.630000000001814,time,249.75099999999998,Extreme-2
2025-12-02 09:20:00+05:30,2025-12-02 09:40:00+05:30,250.48,249.43178571428572,133,-139.4124999999974,stop,250.413,Extreme-2
2025-12-02 09:25:00+05:30,2025-12-02 09:40:00+05:30,250.38,249.29607142857142,133,-144.1625000000001,stop,250.3635,Extreme-2
2025-12-02 14:10:00+05:30,2025-12-02 14:45:00+05:30,250.43,249.77285714285713,133,-87.40000000000205,stop,250.1395,Extreme-2
2025-12-02 13:50:00+05:30,2025-12-02 14:55:00+05:30,250.19,249.6667857142857,133,-69.58750000000043,stop,250.11999999999998,Extreme-2
2025-12-02 13:00:00+05:30,2025-12-02 15:00:00+05:30,250.01,249.66,133,-46.549999999999244,time,249.949,Extreme-2
2025-12-03 14:15:00+05:30,2025-12-03 15:00:00+05:30,255.34,254.85,130,-63.70000000000118,time,255.215,Extreme-2
2025-12-04 09:20:00+05:30,2025-12-04 15:00:00+05:30,256.8,256.5,129,-38.70000000000147,time,254.97600000000003,Extreme-2
2025-12-05 11:45:00+05:30,2025-12-05 15:00:00+05:30,259.4,259.63,128,29.44000000000233,time,259.1585,Extreme-2
2025-12-08 09:20:00+05:30,2025-12-08 12:15:00+05:30,262.3,260.78928571428577,127,-191.86071428570892,stop,259.606,Extreme-2
2025-12-08 13:10:00+05:30,2025-12-08 13:25:00+05:30,261.42,260.3753571428572,127,-132.66964285713976,stop,261.261,Extreme-2
2025-12-08 14:25:00+05:30,2025-12-08 14:35:00+05:30,261.43,259.92285714285714,127,-191.4071428571441,stop,260.656,Extreme-2
2025-12-08 14:05:00+05:30,2025-12-08 15:00:00+05:30,260.65,261.22,127,72.39000000000635,time,260.6495,Extreme-2
2025-12-08 14:10:00+05:30,2025-12-08 15:00:00+05:30,260.77,261.22,127,57.150000000005775,time,260.64700000000005,Extreme-2
2025-12-08 14:20:00+05:30,2025-12-08 15:00:00+05:30,260.7,261.22,127,66.04000000000491,time,260.6355,Extreme-2
2025-12-09 14:10:00+05:30,2025-12-09 14:30:00+05:30,258.28,257.4192857142857,129,-111.03214285714034,stop,258.041,Extreme-2
2025-12-10 09:20:00+05:30,2025-12-10 10:55:00+05:30,259.37,258.1253571428572,128,-159.31428571428114,stop,257.651,Extreme-2
2025-12-10 12:50:00+05:30,2025-12-10 14:40:00+05:30,258.97,257.995,128,-124.80000000000291,stop,258.515,Extreme-2
2025-12-11 09:20:00+05:30,2025-12-11 09:45:00+05:30,259.2,257.8482142857143,128,-173.028571428571,stop,258.3295,Extreme-2
2025-12-11 11:45:00+05:30,2025-12-11 13:45:00+05:30,259.38,258.2835714285714,128,-140.34285714285943,stop,259.272,Extreme-2
2025-12-11 12:30:00+05:30,2025-12-11 15:00:00+05:30,259.21,258.75,128,-58.87999999999738,time,259.154,Extreme-2
2025-12-15 13:40:00+05:30,2025-12-15 13:55:00+05:30,260.79,260.23107142857145,127,-70.98392857142795,stop,260.72850000000005,Extreme-2
2025-12-15 13:20:00+05:30,2025-12-15 14:05:00+05:30,260.79,260.2275,127,-71.4375,stop,260.733,Extreme-2
2025-12-15 09:15:00+05:30,2025-12-15 15:00:00+05:30,259.99,261.1,128,142.08000000000175,time,260.37,Extreme-2
2025-12-16 13:35:00+05:30,2025-12-16 13:55:00+05:30,260.21,259.6171428571428,128,-75.88571428571595,stop,260.146,Extreme-2
2025-12-16 13:55:00+05:30,2025-12-16 14:00:00+05:30,260.2,259.55357142857144,128,-82.74285714285361,stop,260.121,Extreme-2
2025-12-17 09:15:00+05:30,2025-12-17 09:30:00+05:30,259.0,260.8192857142857,128,232.86857142856752,target,259.298,Extreme-2
2025-12-17 09:20:00+05:30,2025-12-17 09:35:00+05:30,259.52,261.56749999999994,128,262.07999999999447,target,259.39649999999995,Extreme-2
2025-12-17 13:05:00+05:30,2025-12-17 14:25:00+05:30,261.01,260.30107142857145,127,-90.03392857142507,stop,260.592,Extreme-2
2025-12-18 09:15:00+05:30,2025-12-18 09:20:00+05:30,261.18,263.6035714285714,127,307.79357142856685,target,260.817,Extreme-2
2025-12-18 12:00:00+05:30,2025-12-18 13:10:00+05:30,263.71,262.9564285714285,126,-94.95000000000778,stop,263.384,Extreme-2
2025-12-18 12:05:00+05:30,2025-12-18 13:10:00+05:30,263.67,262.9003571428571,126,-96.97500000000696,stop,263.37350000000004,Extreme-2
2025-12-18 12:40:00+05:30,2025-12-18 13:10:00+05:30,263.52,262.7360714285714,126,-98.77500000000225,stop,263.42150000000004,Extreme-2
2025-12-19 13:30:00+05:30,2025-12-19 15:00:00+05:30,264.38,264.22,126,-20.15999999999599,time,264.16549999999995,Extreme-2
2025-12-19 14:00:00+05:30,2025-12-19 15:00:00+05:30,264.38,264.22,126,-20.15999999999599,time,264.1695,Extreme-2
2025-12-19 14:15:00+05:30,2025-12-19 15:00:00+05:30,264.52,264.22,126,-37.79999999999427,time,264.1565,Extreme-2
2025-12-22 09:20:00+05:30,2025-12-22 10:15:00+05:30,268.42,271.8014285714286,124,419.2971428571411,target,264.3995,Extreme-2
2025-12-22 13:15:00+05:30,2025-12-22 14:05:00+05:30,272.69,271.78464285714284,122,-110.45357142857301,stop,272.5295,Extreme-2
2025-12-22 13:05:00+05:30,2025-12-22 14:20:00+05:30,272.55,271.60535714285714,122,-115.24642857142976,stop,272.52200000000005,Extreme-2
2025-12-23 13:10:00+05:30,2025-12-23 14:35:00+05:30,271.8,270.9392857142857,122,-105.00714285714741,stop,271.0505,Extreme-2
2025-12-23 10:05:00+05:30,2025-12-23 15:00:00+05:30,272.0,270.82,122,-143.96000000000083,time,271.7235,Extreme-2
2025-12-24 09:15:00+05:30,2025-12-24 09:20:00+05:30,270.94,269.4042857142857,123,-188.89285714285614,stop,271.24850000000004,Extreme-2
2025-12-24 14:10:00+05:30,2025-12-24 15:00:00+05:30,267.95,267.93,124,-2.4799999999977445,time,267.654,Extreme-2
2025-12-24 14:15:00+05:30,2025-12-24 15:00:00+05:30,267.85,267.93,124,9.919999999998026,time,267.65150000000006,Extreme-2
2025-12-26 11:10:00+05:30,2025-12-26 11:20:00+05:30,268.0,267.0107142857143,124,-122.67142857142676,stop,268.02250000000004,Extreme-2
2025-12-26 12:00:00+05:30,2025-12-26 12:15:00+05:30,267.96,267.05285714285714,124,-112.48571428571267,stop,267.9115,Extreme-2
2025-12-29 09:25:00+05:30,2025-12-29 11:00:00+05:30,266.92,265.50928571428574,124,-174.92857142857042,stop,266.193,Extreme-2
2025-12-29 09:35:00+05:30,2025-12-29 11:15:00+05:30,266.97,265.2967857142857,124,-207.47857142857606,stop,266.207,Extreme-2
2025-12-29 09:15:00+05:30,2025-12-29 13:35:00+05:30,265.99,264.8507142857143,125,-142.41071428571672,stop,266.2115,Extreme-2
2025-12-29 12:30:00+05:30,2025-12-29 13:35:00+05:30,265.91,264.8564285714286,125,-131.6964285714306,stop,265.70500000000004,Extreme-2
2025-12-30 11:15:00+05:30,2025-12-30 15:00:00+05:30,264.0,263.61,126,-49.13999999999828,time,263.9335,Extreme-2
2025-12-30 11:25:00+05:30,2025-12-30 15:00:00+05:30,264.0,263.61,126,-49.13999999999828,time,263.96500000000003,Extreme-2
2025-12-30 11:35:00+05:30,2025-12-30 15:00:00+05:30,264.17,263.61,126,-70.56000000000029,time,264.004,Extreme-2
2025-12-30 12:20:00+05:30,2025-12-30 15:00:00+05:30,264.04,263.61,126,-54.18000000000086,time,263.86600000000004,Extreme-2
2025-12-30 12:40:00+05:30,2025-12-30 15:00:00+05:30,263.93,263.61,126,-40.31999999999914,time,263.883,Extreme-2
2025-12-30 12:55:00+05:30,2025-12-30 15:00:00+05:30,264.12,263.61,126,-64.25999999999885,time,263.9175,Extreme-2
2025-12-31 09:15:00+05:30,2025-12-31 09:30:00+05:30,264.0,262.77142857142854,126,-154.80000000000348,stop,263.8365,Extreme-2
2025-12-31 12:05:00+05:30,2025-12-31 12:20:00+05:30,263.13,262.4907142857143,126,-80.5499999999953,stop,262.9035,Extreme-2
2022-01-03 13:55:00+05:30,2022-01-03 15:00:00+05:30,359.1,358.65,92,-41.400000000004184,time,358.9325,Extreme-3
2022-01-03 14:25:00+05:30,2022-01-03 15:00:00+05:30,359.05,358.65,92,-36.80000000000314,time,358.90749999999997,Extreme-3
2022-01-04 09:15:00+05:30,2022-01-04 09:20:00+05:30,361.4,359.03214285714284,92,-217.84285714285625,stop,359.24,Extreme-3
2022-01-04 11:20:00+05:30,2022-01-04 12:35:00+05:30,357.35,359.68035714285713,93,216.72321428571126,target,357.2125,Extreme-3
2022-01-05 11:55:00+05:30,2022-01-05 13:45:00+05:30,354.1,358.3910714285715,94,403.3607142857169,target,353.9,Extreme-3
2022-01-05 11:30:00+05:30,2022-01-05 15:00:00+05:30,354.5,356.3,94,169.20000000000107,time,354.53249999999997,Extreme-3
2022-01-06 09:15:00+05:30,2022-01-06 15:00:00+05:30,352.9,353.8,94,84.6000000000032,time,356.7875,Extreme-3
2022-01-06 10:05:00+05:30,2022-01-06 15:00:00+05:30,355.4,353.8,93,-148.79999999999683,time,355.2575,Extreme-3
2022-01-06 12:55:00+05:30,2022-01-06 15:00:00+05:30,353.35,353.8,94,42.29999999999893,time,352.38,Extreme-3
2022-01-06 14:25:00+05:30,2022-01-06 15:00:00+05:30,353.5,353.8,94,28.20000000000107,time,352.7475,Extreme-3
2022-01-07 09:15:00+05:30,2022-01-07 09:35:00+05:30,354.0,357.5839285714286,94,336.88928571428846,target,353.09499999999997,Extreme-3
2022-01-07 13:15:00+05:30,2022-01-07 15:00:00+05:30,356.6,357.3,93,65.09999999999894,time,356.51750000000004,Extreme-3
2022-01-07 13:35:00+05:30,2022-01-07 15:00:00+05:30,357.0,357.3,93,27.900000000001057,time,356.1775,Extreme-3
2022-01-10 12:45:00+05:30,2022-01-10 15:00:00+05:30,347.85,347.3,95,-52.25000000000108,time,347.6075,Extreme-3
2022-01-10 12:50:00+05:30,2022-01-10 15:00:00+05:30,347.6,347.3,95,-28.50000000000108,time,347.585,Extreme-3
2022-01-10 13:05:00+05:30,2022-01-10 15:00:00+05:30,347.65,347.3,95,-33.24999999999676,time,347.5475,Extreme-3
2022-01-10 13:45:00+05:30,2022-01-10 15:00:00+05:30,347.85,347.3,95,-52.25000000000108,time,347.625,Extreme-3
2022-01-10 14:00:00+05:30,2022-01-10 15:00:00+05:30,348.0,347.3,95,-66.49999999999892,time,347.70500000000004,Extreme-3
2022-01-11 13:55:00+05:30,2022-01-11 15:00:00+05:30,347.7,347.35,95,-33.24999999999676,time,347.505,Extreme-3
2022-01-11 14:25:00+05:30,2022-01-11 15:00:00+05:30,347.8,347.35,95,-42.74999999999892,time,347.43,Extreme-3
2022-01-12 09:20:00+05:30,2022-01-12 10:00:00+05:30,348.5,345.8535714285714,95,-251.41071428571706,stop,347.4475,Extreme-3
2022-01-12 09:25:00+05:30,2022-01-12 11:50:00+05:30,347.7,344.74285714285713,95,-280.9285714285713,stop,347.5025,Extreme-3
2022-01-12 11:40:00+05:30,2022-01-12 11:50:00+05:30,346.45,344.5535714285714,96,-182.05714285714566,stop,346.175,Extreme-3
2022-01-12 11:45:00+05:30,2022-01-12 11:50:00+05:30,346.2,344.28214285714284,96,-184.11428571428587,stop,346.085,Extreme-3
2022-01-13 13:30:00+05:30,2022-01-13 14:10:00+05:30,326.1,324.8464285714286,102,-127.86428571428621,stop,325.94500000000005,Extreme-3
2022-01-14 11:10:00+05:30,2022-01-14 11:40:00+05:30,320.9,319.3142857142857,103,-163.32857142857176,stop,320.855,Extreme-3
2022-01-14 12:50:00+05:30,2022-01-14 15:00:00+05:30,321.0,320.25,103,-77.25,time,320.3525,Extreme-3
2022-01-17 09:15:00+05:30,2022-01-17 09:20:00+05:30,319.75,317.95,104,-187.20000000000118,stop,320.0825,Extreme-3
2022-01-18 13:15:00+05:30,2022-01-18 14:00:00+05:30,321.65,320.5785714285714,103,-110.35714285714118,stop,321.49,Extreme-3
2022-01-18 12:55:00+05:30,2022-01-18 14:20:00+05:30,321.5,320.525,103,-100.42500000000234,stop,321.4575,Extreme-3
2022-01-18 13:10:00+05:30,2022-01-18 14:25:00+05:30,321.5,320.47142857142853,103,-105.94285714286116,stop,321.475,Extreme-3
2022-01-18 13:35:00+05:30,2022-01-18 14:25:00+05:30,321.5,320.375,103,-115.875,stop,321.4475,Extreme-3
2022-01-19 12:10:00+05:30,2022-01-19 12:40:00+05:30,311.9,310.5392857142857,106,-144.23571428571222,stop,311.74,Extreme-3
2022-01-20 09:50:00+05:30,2022-01-20 11:10:00+05:30,310.55,307.1642857142857,107,-362.27142857143014,stop,309.8325,Extreme-3
2022-01-24 09:15:00+05:30,2022-01-24 09:20:00+05:30,302.75,299.52500000000003,110,-354.74999999999625,stop,302.725,Extreme-3
2022-01-25 09:45:00+05:30,2022-01-25 10:10:00+05:30,285.0,277.9607142857143,116,-816.5571428571425,stop,284.78000000000003,Extreme-3
2022-01-25 12:10:00+05:30,2022-01-25 12:55:00+05:30,281.5,278.87499999999994,118,-309.7500000000067,stop,280.69,Extreme-3
2022-01-25 09:55:00+05:30,2022-01-25 15:00:00+05:30,284.85,281.9,117,-345.1500000000053,time,284.4175,Extreme-3
2022-01-25 10:00:00+05:30,2022-01-25 15:00:00+05:30,284.75,281.9,117,-333.45000000000266,time,284.245,Extreme-3
2022-01-25 13:05:00+05:30,2022-01-25 15:00:00+05:30,281.4,281.9,118,59.0,time,281.14,Extreme-3
2022-01-27 12:40:00+05:30,2022-01-27 15:00:00+05:30,271.6,272.8,122,146.3999999999986,time,271.15,Extreme-3
2022-01-27 14:20:00+05:30,2022-01-27 15:00:00+05:30,272.1,272.8,122,85.39999999999861,time,271.4625,Extreme-3
2022-01-28 09:15:00+05:30,2022-01-28 09:30:00+05:30,275.05,280.36964285714276,121,643.6767857142731,target,272.47749999999996,Extreme-3
2022-01-31 09:20:00+05:30,2022-01-31 15:00:00+05:30,282.75,286.8,117,473.85000000000133,time,277.2475,Extreme-3
2022-01-31 11:20:00+05:30,2022-01-31 15:00:00+05:30,285.65,286.8,116,133.40000000000396,time,285.0775,Extreme-3
2022-01-31 12:20:00+05:30,2022-01-31 15:00:00+05:30,285.5,286.8,116,150.80000000000132,time,285.0075,Extreme-3
2022-01-31 12:30:00+05:30,2022-01-31 15:00:00+05:30,285.55,286.8,116,145.0,time,285.095,Extreme-3
2022-01-31 12:35:00+05:30,2022-01-31 15:00:00+05:30,285.2,286.8,116,185.60000000000264,time,285.0875,Extreme-3
2022-01-31 13:45:00+05:30,2022-01-31 15:00:00+05:30,284.9,286.8,117,222.300000000004,time,284.865,Extreme-3
2022-02-01 11:20:00+05:30,2022-02-01 12:50:00+05:30,286.95,289.63392857142856,116,311.3357142857137,target,286.575,Extreme-3
2022-02-01 11:40:00+05:30,2022-02-01 13:10:00+05:30,286.7,284.6,116,-243.59999999999604,stop,286.5825,Extreme-3
2022-02-01 13:35:00+05:30,2022-02-01 15:00:00+05:30,288.5,288.5,115,0.0,time,287.98,Extreme-3
2022-02-02 09:20:00+05:30,2022-02-02 11:00:00+05:30,289.3,293.4142857142857,115,473.14285714285546,target,288.7825,Extreme-3
2022-02-02 09:25:00+05:30,2022-02-02 11:00:00+05:30,289.3,293.36607142857144,115,467.59821428571485,target,288.8975,Extreme-3
2022-02-03 14:15:00+05:30,2022-02-03 15:00:00+05:30,291.3,290.25,114,-119.7000000000013,time,291.2125,Extreme-3
2022-02-03 14:25:00+05:30,2022-02-03 15:00:00+05:30,291.3,290.25,114,-119.7000000000013,time,291.135,Extreme-3
2022-02-04 13:30:00+05:30,2022-02-04 14:35:00+05:30,287.15,285.8428571428571,116,-151.62857142857388,stop,286.8875,Extreme-3
2022-02-04 13:40:00+05:30,2022-02-04 14:40:00+05:30,287.0,285.6821428571428,116,-152.87142857143272,stop,286.90999999999997,Extreme-3
2022-02-04 14:05:00+05:30,2022-02-04 14:40:00+05:30,287.3,285.7142857142857,116,-183.94285714285752,stop,286.98249999999996,Extreme-3
2022-02-07 12:35:00+05:30,2022-02-07 13:45:00+05:30,281.9,280.35714285714283,118,-182.05714285714305,stop,281.85749999999996,Extreme-3
2022-02-08 09:20:00+05:30,2022-02-08 10:30:00+05:30,281.5,278.57500000000005,118,-345.14999999999463,stop,279.22249999999997,Extreme-3
2022-02-08 11:20:00+05:30,2022-02-08 15:00:00+05:30,279.35,281.3,119,232.04999999999865,time,279.16499999999996,Extreme-3
2022-02-09 09:20:00+05:30,2022-02-09 15:00:00+05:30,283.5,285.1,117,187.20000000000266,time,280.03000000000003,Extreme-3
2022-02-09 12:00:00+05:30,2022-02-09 15:00:00+05:30,284.1,285.1,117,117.0,time,284.03999999999996,Extreme-3
2022-02-09 12:50:00+05:30,2022-02-09 15:00:00+05:30,284.2,285.1,117,105.30000000000399,time,284.0675,Extreme-3
2022-02-09 13:55:00+05:30,2022-02-09 15:00:00+05:30,284.5,285.1,117,70.20000000000266,time,283.9725,Extreme-3
2022-02-10 09:15:00+05:30,2022-02-10 09:20:00+05:30,286.2,284.6892857142857,116,-175.24285714285884,stop,284.525,Extreme-3
